Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url
2018,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",21,1996,21.3,3,0,0,32,15,0,2,25,23,0,0,0,274,76,62,55.1,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2018,Freiburg,Bundesliga,Lukas Kübler,GER,DF,24,1992,12.8,3,0,0,9,14,0,12,11,12,0,0,0,135,27,11,71.1,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2018,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,21,1996,9.6,2,0,0,9,5,0,0,5,2,0,0,0,108,6,7,46.2,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2018,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",26,1990,7.7,1,0,0,16,23,9,6,1,4,1,0,0,32,5,10,33.3,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2018,Freiburg,Bundesliga,Nils Petersen,GER,FW,28,1988,24.9,4,1,1,20,20,9,14,15,16,4,0,0,136,97,135,41.8,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2018,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",27,1989,5.5,0,1,0,11,6,5,25,3,5,0,0,0,49,10,11,47.6,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2018,Freiburg,Bundesliga,Julian Schuster,GER,"DF,MF",32,1985,14.5,1,0,0,9,11,0,15,10,9,0,2,2,148,15,10,60,https://fbref.com/en/players/d0421d25/Julian-Schuster
2018,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,25,1992,32.3,0,0,0,0,1,0,0,0,0,0,0,1,173,0,0,NA,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2018,Freiburg,Bundesliga,Vincent Sierro,SUI,"MF,FW",21,1995,2.4,0,0,0,9,3,0,4,3,5,0,0,0,23,3,2,60,https://fbref.com/en/players/92ffb8f9/Vincent-Sierro
2018,Freiburg,Bundesliga,Çağlar Söyüncü,TUR,DF,21,1996,23.9,5,2,1,27,19,2,1,35,22,0,0,0,245,55,28,66.3,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
2018,Freiburg,Bundesliga,Caleb Stanko,USA,"DF,MF",24,1993,2.1,0,0,0,3,2,0,1,1,1,0,0,1,28,1,7,12.5,https://fbref.com/en/players/381e52af/Caleb-Stanko
2018,Freiburg,Bundesliga,Pascal Stenzel,GER,"DF,MF",21,1996,21.6,3,0,0,27,19,0,40,20,38,0,0,0,212,17,19,47.2,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2018,Freiburg,Bundesliga,Marco Terrazzino,GER,"MF,FW",26,1991,16.5,3,0,0,18,20,1,17,12,15,1,0,0,113,12,30,28.6,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2018,Hamburger SV,Bundesliga,Stephan Ambrosius,GER,DF,18,1998,0.5,0,0,0,0,0,1,0,0,1,0,0,0,4,1,2,33.3,https://fbref.com/en/players/2930c9d8/Stephan-Ambrosius
2018,Hamburger SV,Bundesliga,Jann-Fiete Arp,GER,FW,17,2000,9.4,1,0,0,21,20,3,3,2,5,0,0,0,31,10,52,16.1,https://fbref.com/en/players/c21fb312/Jann-Fiete-Arp
2018,Hamburger SV,Bundesliga,Dennis Diekmeier,GER,DF,27,1989,20.8,4,0,0,22,32,5,54,10,22,0,1,0,178,22,14,61.1,https://fbref.com/en/players/6873f3bc/Dennis-Diekmeier
2018,Hamburger SV,Bundesliga,Rick van Drongelen,NED,DF,18,1998,16,4,0,0,10,5,0,3,13,20,0,0,1,201,32,30,51.6,https://fbref.com/en/players/f0797d57/Rick-van-Drongelen
2018,Hamburger SV,Bundesliga,Albin Ekdal,SWE,MF,28,1989,12.3,3,0,0,17,34,2,2,13,25,0,0,0,186,27,29,48.2,https://fbref.com/en/players/f503ea63/Albin-Ekdal
2018,Hamburger SV,Bundesliga,Mohamed Gouaida,TUN,MF,24,1993,0.6,0,0,0,0,2,1,1,1,1,0,0,0,5,1,2,33.3,https://fbref.com/en/players/d45472b2/Mohamed-Gouaida
2018,Hamburger SV,Bundesliga,André Hahn,GER,"FW,MF",26,1990,15.1,0,0,0,39,16,13,28,4,11,0,0,0,90,53,66,44.5,https://fbref.com/en/players/cd82452e/Andre-Hahn
2018,Hamburger SV,Bundesliga,Lewis Holtby,GER,"MF,FW",26,1990,13.3,1,0,0,20,28,6,15,7,20,0,0,0,154,17,25,40.5,https://fbref.com/en/players/410ab123/Lewis-Holtby
2018,Hamburger SV,Bundesliga,Aaron Hunt,GER,"MF,FW",30,1986,23.1,1,0,0,30,48,5,66,14,22,0,0,0,213,22,37,37.3,https://fbref.com/en/players/5f9f0531/Aaron-Hunt
2018,Hamburger SV,Bundesliga,Tatsuya Ito,JPN,"MF,FW",20,1997,11.2,1,0,0,15,27,1,37,4,6,1,0,0,58,1,15,6.3,https://fbref.com/en/players/6743cef5/Tatsuya-Ito
2018,Hamburger SV,Bundesliga,Vasilije Janjicic,SUI,MF,18,1998,3.6,1,0,0,9,6,0,0,0,7,0,0,0,63,6,10,37.5,https://fbref.com/en/players/8279c033/Vasilije-Janjicic
2018,Hamburger SV,Bundesliga,Bakery Jatta,GAM,"MF,FW",19,1998,3.3,1,0,0,9,7,1,4,2,8,0,0,0,32,10,11,47.6,https://fbref.com/en/players/34c313d5/Bakery-Jatta
2018,Hamburger SV,Bundesliga,Gideon Jung,GER,"MF,DF",22,1994,28.6,7,1,0,62,58,2,5,28,31,0,0,0,322,42,38,52.5,https://fbref.com/en/players/a2e7de6f/Gideon-Jung
2018,Hamburger SV,Bundesliga,Törles Knöll,GER,MF,19,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/b883006f/Torles-Knoll
2018,Hamburger SV,Bundesliga,Filip Kostić,SRB,"FW,MF",24,1992,27.1,2,0,0,36,43,8,80,11,23,0,1,0,214,42,53,44.2,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2018,Hamburger SV,Bundesliga,Christian Mathenia,GER,GK,25,1992,24,2,0,0,1,2,0,0,0,0,0,0,0,111,0,0,NA,https://fbref.com/en/players/4a15e95b/Christian-Mathenia
2018,Hamburger SV,Bundesliga,Ville Matti Steinmann,GER,MF,22,1995,6.6,2,0,0,16,11,0,0,14,12,0,0,0,116,17,14,54.8,https://fbref.com/en/players/ee57792b/Ville-Matti-Steinmann
2018,Hamburger SV,Bundesliga,Mërgim Mavraj,ALB,DF,31,1986,16.1,3,1,1,22,11,0,4,13,19,0,0,0,247,61,41,59.8,https://fbref.com/en/players/0eb5720b/Mergim-Mavraj
2018,Hamburger SV,Bundesliga,Nicolai Müller,GER,"DF,MF",29,1987,1.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2018,Hamburger SV,Bundesliga,Kyriakos Papadopoulos,GRE,DF,25,1992,29,12,1,1,35,28,2,1,30,38,0,1,0,401,129,51,71.7,https://fbref.com/en/players/931b7c30/Kyriakos-Papadopoulos
2018,Hamburger SV,Bundesliga,Julian Pollersbeck,GER,GK,22,1994,10,1,0,0,0,1,0,0,0,0,0,0,0,67,0,0,NA,https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck
2018,Hamburger SV,Bundesliga,Gōtoku Sakai,JPN,"DF,MF",26,1991,25.4,2,0,0,32,31,0,35,31,35,0,1,0,352,31,35,47,https://fbref.com/en/players/c8e25f78/Gotoku-Sakai
2018,Hamburger SV,Bundesliga,Sejad Salihović,BIH,MF,32,1984,4.1,1,0,0,9,4,0,11,4,5,0,0,0,40,5,9,35.7,https://fbref.com/en/players/a4e14205/Sejad-Salihovic
2018,Hamburger SV,Bundesliga,Douglas Santos,BRA,DF,23,1994,26.4,6,0,0,41,23,1,66,33,51,0,0,0,348,40,40,50,https://fbref.com/en/players/c50e5bba/Douglas-Santos
2018,Hamburger SV,Bundesliga,Sven Schipplock,GER,"FW,MF",28,1988,3.8,0,0,0,9,11,0,1,1,3,0,0,0,18,18,18,50,https://fbref.com/en/players/53eeaf6a/Sven-Schipplock
2018,Hamburger SV,Bundesliga,Josha Vagnoman,GER,DF,16,2000,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/fb377d11/Josha-Vagnoman
2018,Hamburger SV,Bundesliga,Walace,BRA,MF,22,1995,14.6,3,0,0,24,8,0,6,9,18,0,0,0,223,27,18,60,https://fbref.com/en/players/26db8853/Walace
2018,Hamburger SV,Bundesliga,Luca Waldschmidt,GER,"MF,FW",21,1996,8.8,0,0,0,18,15,5,8,3,4,2,0,0,62,7,17,29.2,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2018,Hamburger SV,Bundesliga,Bobby Wood,USA,"FW,MF",24,1992,17.9,2,1,1,30,26,6,6,0,5,0,0,0,71,50,101,33.1,https://fbref.com/en/players/9853983f/Bobby-Wood
2018,Hannover 96,Bundesliga,Miiko Albornoz,CHI,DF,26,1990,7.8,1,0,0,12,17,0,16,5,13,0,0,0,73,14,18,43.8,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2018,Hannover 96,Bundesliga,Waldemar Anton,GER,"DF,MF",21,1996,25.3,1,0,0,22,31,0,5,31,35,0,1,0,347,64,38,62.7,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2018,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,27,1989,22.8,4,0,0,40,58,2,11,24,19,0,0,0,205,30,21,58.8,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2018,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,"FW,MF",20,1996,1.3,1,0,0,3,5,2,2,2,1,0,0,0,10,4,3,57.1,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2018,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"MF,FW",23,1994,23.8,3,0,0,21,50,9,49,13,25,0,0,0,203,53,47,53,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2018,Hannover 96,Bundesliga,Charlison Benschop,CUW,"MF,FW",27,1989,2,0,0,0,3,1,0,4,2,4,0,0,0,10,4,4,50,https://fbref.com/en/players/fc93fdf1/Charlison-Benschop
2018,Hannover 96,Bundesliga,Josip Elez,CRO,DF,23,1994,8.6,1,0,0,7,3,0,3,9,14,0,0,0,82,18,15,54.5,https://fbref.com/en/players/eafac393/Josip-Elez
2018,Hannover 96,Bundesliga,Michael Esser,GER,GK,29,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,NA,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2018,Hannover 96,Bundesliga,Felipe,BRA,DF,30,1987,5.1,0,0,0,10,10,0,1,7,4,0,0,0,72,8,3,72.7,https://fbref.com/en/players/de164de6/Felipe
2018,Hannover 96,Bundesliga,Iver Fossum,NOR,MF,21,1996,14.5,0,0,0,15,11,0,19,13,13,0,0,0,162,21,25,45.7,https://fbref.com/en/players/ce218223/Iver-Fossum
2018,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,24,1993,26.5,2,0,0,61,47,10,25,8,8,0,0,0,99,131,136,49.1,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
2018,Hannover 96,Bundesliga,Martin Harnik,AUT,"FW,MF",30,1987,21,2,0,0,41,24,10,17,3,5,0,1,0,133,52,52,50,https://fbref.com/en/players/99b7584f/Martin-Harnik
2018,Hannover 96,Bundesliga,Timo Hübers,GER,DF,21,1996,5,2,0,0,10,11,1,0,9,12,0,0,0,55,19,9,67.9,https://fbref.com/en/players/94302c52/Timo-Hubers
2018,Hannover 96,Bundesliga,Florian Hübner,GER,DF,26,1991,3.6,2,0,0,8,7,0,0,5,6,0,0,0,28,7,4,63.6,https://fbref.com/en/players/e87ad81a/Florian-Hubner
2018,Hannover 96,Bundesliga,Jonathas,BRA,FW,28,1989,7,2,0,0,19,13,12,5,0,2,0,0,0,26,24,31,43.6,https://fbref.com/en/players/531807b3/Jonathas
2018,Hannover 96,Bundesliga,Kenan Karaman,TUR,"MF,FW",23,1994,9.5,2,0,0,15,20,0,11,4,6,0,0,0,72,16,15,51.6,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2018,Hannover 96,Bundesliga,Felix Klaus,GER,"MF,FW",24,1992,22,5,0,0,37,58,6,34,8,28,4,0,0,177,22,40,35.5,https://fbref.com/en/players/aeda1f69/Felix-Klaus
2018,Hannover 96,Bundesliga,Julian Korb,GER,DF,25,1992,26,8,0,0,43,15,2,48,17,24,0,0,0,250,12,23,34.3,https://fbref.com/en/players/3dffff26/Julian-Korb
2018,Hannover 96,Bundesliga,Sebastian Maier,GER,MF,23,1993,2.9,0,0,0,5,1,0,4,4,5,0,1,0,42,3,5,37.5,https://fbref.com/en/players/e8385ec4/Sebastian-Maier
2018,Hannover 96,Bundesliga,Linton Maina,GER,MF,18,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/e5d85da8/Linton-Maina
2018,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,27,1990,26.4,5,0,0,31,36,1,53,19,31,1,0,0,233,18,25,41.9,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2018,Hannover 96,Bundesliga,Salif Sané,SEN,DF,26,1990,32,6,0,0,38,41,1,4,31,35,0,1,0,514,175,23,88.4,https://fbref.com/en/players/791abba1/Salif-Sane
2018,Hannover 96,Bundesliga,Manuel Schmiedebach,GER,MF,28,1988,1.8,1,0,0,3,1,0,1,3,2,0,0,0,22,0,5,0,https://fbref.com/en/players/d8f5dc3d/Manuel-Schmiedebach
2018,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,30,1987,25.8,10,0,0,67,56,0,28,36,45,0,0,0,372,38,19,66.7,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2018,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,27,1990,18.7,4,0,0,24,18,1,17,30,28,0,0,0,202,20,18,52.6,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2018,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,31,1985,31,1,0,0,0,6,0,0,0,0,0,0,0,171,0,0,NA,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2018,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,30,1987,24.3,2,0,0,51,18,0,4,26,45,0,1,0,310,19,23,45.2,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2018,Hertha BSC,Bundesliga,Palkó Dárdai,HUN,FW,18,1999,0.3,1,0,0,1,1,0,0,0,0,0,0,0,3,0,2,0,https://fbref.com/en/players/db7161ed/Palko-Dardai
2018,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,26,1990,18.2,2,0,0,34,40,1,11,20,27,0,1,0,214,10,20,33.3,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2018,Hertha BSC,Bundesliga,Ondrej Duda,SVK,MF,22,1994,8.3,3,0,0,26,23,1,5,6,11,0,0,0,79,11,24,31.4,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2018,Hertha BSC,Bundesliga,Alexander Esswein,GER,"FW,MF",27,1990,6.9,0,0,0,16,12,7,13,7,10,0,0,0,45,6,8,42.9,https://fbref.com/en/players/b48215cd/Alexander-Esswein
2018,Hertha BSC,Bundesliga,Genki Haraguchi,JPN,"MF,FW",26,1991,2.3,2,1,0,5,4,0,1,2,6,0,0,0,13,3,1,75,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2018,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,32,1984,16.1,4,1,0,43,29,7,3,4,6,0,0,0,62,32,55,36.8,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2018,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,32,1984,31,2,0,0,1,7,0,0,0,0,0,0,0,177,0,1,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2018,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",31,1985,24.5,0,0,0,25,36,11,15,13,11,0,0,0,153,35,55,38.9,https://fbref.com/en/players/2042d931/Salomon-Kalou
2018,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,29,1988,3,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,NA,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2018,Hertha BSC,Bundesliga,Sebastian Langkamp,GER,DF,29,1988,10.6,2,0,0,13,13,1,0,19,8,0,0,0,105,20,6,76.9,https://fbref.com/en/players/74d70fb5/Sebastian-Langkamp
2018,Hertha BSC,Bundesliga,Valentino Lazaro,AUT,"MF,FW",21,1996,20.7,4,0,0,20,16,5,44,12,24,0,0,0,138,21,44,32.3,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2018,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,MF",26,1991,20.6,3,0,0,45,49,1,29,21,25,0,0,0,184,83,54,60.6,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2018,Hertha BSC,Bundesliga,Fabian Lustenberger,SUI,"MF,DF",29,1988,17.6,3,0,0,20,37,0,2,23,25,0,1,0,245,36,27,57.1,https://fbref.com/en/players/a63a995f/Fabian-Lustenberger
2018,Hertha BSC,Bundesliga,Arne Maier,GER,MF,18,1999,13.6,1,0,0,7,15,0,6,13,18,1,0,0,181,10,20,33.3,https://fbref.com/en/players/ab700320/Arne-Maier
2018,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"MF,DF",20,1997,4.7,0,0,0,8,13,0,9,8,8,0,0,0,43,9,3,75,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2018,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,30,1986,15.3,1,0,0,16,14,0,18,15,16,0,0,0,126,17,14,54.8,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2018,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,25,1992,33,6,0,0,34,32,1,119,19,32,0,0,0,283,32,15,68.1,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2018,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,22,1994,25.6,4,0,0,27,18,2,0,22,17,0,2,0,275,53,29,64.6,https://fbref.com/en/players/3376a776/Karim-Rekik
2018,Hertha BSC,Bundesliga,Julian Schieber,GER,"MF,FW",28,1989,0.6,0,0,0,2,1,0,0,0,1,0,0,0,5,5,0,100,https://fbref.com/en/players/37c213cf/Julian-Schieber
2018,Hertha BSC,Bundesliga,Davie Selke,GER,FW,22,1995,21,4,0,0,59,51,11,12,5,7,4,0,0,91,105,121,46.5,https://fbref.com/en/players/1238a3f9/Davie-Selke
2018,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",22,1995,24.6,2,0,0,31,26,0,3,21,23,0,2,1,239,62,42,59.6,https://fbref.com/en/players/aad48be9/Niklas-Stark
2018,Hertha BSC,Bundesliga,Valentin Stocker,SUI,MF,28,1989,0.6,0,0,0,4,1,0,0,1,1,0,0,0,3,1,2,33.3,https://fbref.com/en/players/6b85f966/Valentin-Stocker
2018,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,19,1997,7.4,0,1,0,10,9,0,0,14,11,0,0,0,70,19,16,54.3,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2018,Hertha BSC,Bundesliga,Mitchell Weiser,GER,"DF,FW",23,1994,22,2,0,0,32,49,0,45,30,26,0,0,0,222,15,33,31.3,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2018,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,22,1995,18.8,1,0,0,25,20,1,6,24,29,0,0,1,172,31,28,52.5,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2018,Hoffenheim,Bundesliga,Nadiem Amiri,GER,"MF,FW",20,1996,19.4,4,0,0,49,39,3,34,17,16,0,0,0,194,9,13,40.9,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2018,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,27,1990,34,0,0,0,0,5,0,0,0,0,0,0,0,236,0,0,NA,https://fbref.com/en/players/47064058/Oliver-Baumann
2018,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,27,1990,6.1,4,0,0,10,3,0,0,6,9,0,1,0,66,18,7,72,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2018,Hoffenheim,Bundesliga,Kerem Demirbay,GER,MF,24,1993,13.5,3,0,0,34,24,4,16,9,26,0,0,0,127,8,10,44.4,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2018,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,19,1998,17.6,9,0,0,64,30,0,9,23,34,0,0,0,189,6,18,25,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2018,Hoffenheim,Bundesliga,Serge Gnabry,GER,"FW,DF",22,1995,16.7,0,0,0,20,23,13,27,10,23,2,0,0,106,10,28,26.3,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2018,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,MF,21,1995,21,5,0,0,33,45,0,9,27,47,0,0,0,291,30,37,44.8,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2018,Hoffenheim,Bundesliga,Robin Hack,GER,"FW,DF",18,1998,0.8,0,0,0,1,3,1,1,0,1,0,0,0,5,1,1,50,https://fbref.com/en/players/0174ba21/Robin-Hack
2018,Hoffenheim,Bundesliga,Benjamin Hübner,GER,DF,28,1989,25.7,9,0,0,48,29,0,2,34,41,1,0,0,291,66,40,62.3,https://fbref.com/en/players/99de6b6f/Benjamin-Hubner
2018,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,"DF,MF",25,1992,24.4,5,0,0,38,29,1,66,19,22,0,0,0,173,47,38,55.3,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2018,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",26,1991,24.8,1,0,0,13,27,15,66,8,3,0,0,0,128,7,16,30.4,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2018,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,27,1990,10.8,0,0,0,8,5,0,1,9,11,0,0,0,92,11,6,64.7,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2018,Hoffenheim,Bundesliga,Philipp Ochs,GER,"FW,DF",20,1997,0.8,0,0,0,0,0,1,2,0,1,0,0,0,9,0,1,0,https://fbref.com/en/players/78952998/Philipp-Ochs
2018,Hoffenheim,Bundesliga,Felix Passlack,GER,"MF,DF",19,1998,0.7,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,100,https://fbref.com/en/players/5c899683/Felix-Passlack
2018,Hoffenheim,Bundesliga,Eugen Polanski,POL,MF,31,1986,2.9,1,0,0,6,3,0,0,2,3,0,0,0,33,0,1,0,https://fbref.com/en/players/fb2a63bb/Eugen-Polanski
2018,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,20,1997,8.4,3,0,0,12,3,0,7,8,15,0,2,0,89,12,6,66.7,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2018,Hoffenheim,Bundesliga,Lukas Rupp,GER,MF,26,1991,12.9,1,0,0,34,24,0,17,16,22,0,0,0,128,2,30,6.3,https://fbref.com/en/players/3faa1780/Lukas-Rupp
2018,Hoffenheim,Bundesliga,Nico Schulz,GER,"DF,MF",24,1993,19.8,3,0,0,21,24,4,71,13,23,1,0,0,167,9,24,27.3,https://fbref.com/en/players/fa274d97/Nico-Schulz
2018,Hoffenheim,Bundesliga,Ádám Szalai,HUN,FW,29,1987,10,2,0,0,14,25,12,5,0,6,0,0,0,35,34,39,46.6,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2018,Hoffenheim,Bundesliga,Jeremy Toljan,GER,"DF,MF",22,1994,2,0,0,0,2,4,0,1,1,1,0,0,0,16,0,0,NA,https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan
2018,Hoffenheim,Bundesliga,Mark Uth,GER,"FW,MF",25,1991,24.2,5,0,0,52,31,26,21,10,15,1,0,0,102,20,52,27.8,https://fbref.com/en/players/a3ddb1b9/Mark-Uth
2018,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,25,1991,31,9,0,0,27,33,0,1,14,20,0,1,1,418,25,24,51,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2018,Hoffenheim,Bundesliga,Sandro Wagner,GER,FW,29,1987,9.7,3,0,0,29,29,2,2,2,5,0,0,0,45,20,36,35.7,https://fbref.com/en/players/61b0b44d/Sandro-Wagner
2018,Hoffenheim,Bundesliga,Steven Zuber,SUI,"DF,MF",25,1991,15.9,2,0,0,13,19,0,25,17,15,0,0,0,145,4,5,44.4,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2018,Hoffenheim,Bundesliga,Robert Žulj,AUT,"MF,DF",25,1992,2.3,1,0,0,4,6,0,1,0,1,0,0,0,19,7,7,50,https://fbref.com/en/players/f2e3b81c/Robert-Zulj
2018,Köln,Bundesliga,Yann Aurel Bisseck,GER,"DF,FW",16,2000,1.7,0,0,0,2,1,0,0,0,2,0,0,0,13,4,1,80,https://fbref.com/en/players/3963c25b/Yann-Aurel-Bisseck
2018,Köln,Bundesliga,Leonardo Bittencourt,GER,"MF,FW",23,1993,17.9,4,0,0,35,41,7,41,13,29,0,0,0,133,3,17,15,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
2018,Köln,Bundesliga,Christian Clemens,GER,"MF,FW",25,1991,7.2,2,0,0,12,7,0,19,2,6,0,0,0,58,5,14,26.3,https://fbref.com/en/players/612cb8d3/Christian-Clemens
2018,Köln,Bundesliga,Jhon Córdoba,COL,FW,24,1993,10.6,1,0,0,31,37,13,8,1,7,0,0,0,46,12,36,25,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
2018,Köln,Bundesliga,Chris Führich,GER,"MF,FW",19,1998,1.1,0,0,0,1,1,0,0,0,2,0,0,0,9,2,1,66.7,https://fbref.com/en/players/0cf778df/Chris-Fuhrich
2018,Köln,Bundesliga,Sehrou Guirassy,GUI,"FW,MF",21,1996,9.5,2,0,0,21,35,9,1,0,4,1,1,0,39,40,40,50,https://fbref.com/en/players/923f4dda/Sehrou-Guirassy
2018,Köln,Bundesliga,Tim Handwerker,GER,"DF,MF",19,1998,4.4,0,0,0,1,6,1,18,4,6,0,0,0,30,2,7,22.2,https://fbref.com/en/players/33a81b3d/Tim-Handwerker
2018,Köln,Bundesliga,Jonas Hector,GER,"DF,MF",27,1990,19.5,4,0,0,23,36,0,27,24,27,0,1,0,237,53,37,58.9,https://fbref.com/en/players/c2009df3/Jonas-Hector
2018,Köln,Bundesliga,Dominique Heintz,GER,DF,23,1993,31,3,0,0,28,19,0,11,31,35,0,0,0,325,47,38,55.3,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2018,Köln,Bundesliga,Marco Höger,GER,MF,27,1989,18.6,4,0,0,42,34,0,5,23,37,0,1,0,275,51,42,54.8,https://fbref.com/en/players/4114f306/Marco-Hoger
2018,Köln,Bundesliga,Jannes Horn,GER,DF,20,1997,9.2,0,0,0,6,14,0,16,8,7,0,0,0,93,6,9,40,https://fbref.com/en/players/2b83fa49/Jannes-Horn
2018,Köln,Bundesliga,Timo Horn,GER,GK,24,1993,34,0,0,0,1,5,0,0,0,0,0,1,0,168,0,0,NA,https://fbref.com/en/players/3cd9e95a/Timo-Horn
