Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url
2021,Everton,Premier League,Ben Godfrey,ENG,DF,22,1998,29.8,1668,230,899,757,146,21,1552,8,14,57.1,9,0,927,6133,3460,80,28,3,17,15,1024,964,94.1,8,https://fbref.com/en/players/9f7c837d/Ben-Godfrey
2021,Everton,Premier League,André Gomes,POR,MF,27,1993,17.4,1083,32,246,665,253,16,1068,26,41,63.4,28,1,795,3914,1874,87,25,3,17,35,855,776,90.8,37,https://fbref.com/en/players/1961b2aa/Andre-Gomes
2021,Everton,Premier League,Anthony Gordon,ENG,"FW,MF",19,2001,1,45,2,14,15,18,3,44,3,7,42.9,3,0,37,212,116,4,0,1,3,4,39,28,71.8,5,https://fbref.com/en/players/2bd83368/Anthony-Gordon
2021,Everton,Premier League,Mason Holgate,ENG,DF,23,1996,25.4,1485,176,746,654,164,8,1339,7,11,63.6,8,0,802,4017,2473,49,8,1,11,9,893,854,95.6,14,https://fbref.com/en/players/d0042ab9/Mason-Holgate
2021,Everton,Premier League,Alex Iwobi,NGA,"FW,DF",24,1996,17.1,880,25,193,419,363,46,849,46,71,64.8,47,7,698,4994,2997,148,43,14,27,28,787,626,79.5,64,https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi
2021,Everton,Premier League,Moise Kean,ITA,FW,20,2000,0.2,14,0,1,6,8,4,14,0,3,0,0,0,11,84,56,2,1,1,1,0,13,12,92.3,6,https://fbref.com/en/players/3d50bcdb/Moise-Kean
2021,Everton,Premier League,Michael Keane,ENG,DF,27,1993,33.2,2206,375,1309,972,64,36,2164,4,8,50,5,0,1306,7644,4400,85,7,1,3,8,1556,1524,97.9,3,https://fbref.com/en/players/c5b7c315/Michael-Keane
2021,Everton,Premier League,Jonjoe Kenny,ENG,"DF,FW",23,1997,0.9,70,3,16,21,36,4,57,0,1,0,0,0,35,150,63,2,1,0,1,0,49,42,85.7,2,https://fbref.com/en/players/099e666f/Jonjoe-Kenny
2021,Everton,Premier League,Joshua King,NOR,"MF,FW",28,1992,1.6,81,0,11,39,42,6,81,5,9,55.6,6,0,62,363,240,14,5,1,5,11,98,60,61.2,19,https://fbref.com/en/players/43458538/Joshua-King
2021,Everton,Premier League,Yerry Mina,COL,DF,25,1994,21.5,1461,248,919,633,35,25,1434,0,1,0,0,0,941,6165,3827,73,5,0,1,3,1071,1043,97.4,3,https://fbref.com/en/players/6d5701f2/Yerry-Mina
2021,Everton,Premier League,Niels Nkounkou,FRA,"DF,FW",19,2000,0.9,56,3,13,26,21,0,52,3,6,50,4,0,31,149,94,4,2,0,4,1,40,34,85,2,https://fbref.com/en/players/f5b281e7/Niels-Nkounkou
2021,Everton,Premier League,Robin Olsen,SWE,GK,30,1990,7,215,191,215,0,0,0,143,0,0,NA,0,0,78,315,180,0,0,0,0,0,91,90,98.9,0,https://fbref.com/en/players/e7ee38c3/Robin-Olsen
2021,Everton,Premier League,Jordan Pickford,ENG,GK,26,1994,30.5,1257,1088,1243,17,0,0,950,0,0,NA,0,0,589,3509,1786,0,0,0,0,0,613,612,99.8,0,https://fbref.com/en/players/4806ec67/Jordan-Pickford
2021,Everton,Premier League,Richarlison,BRA,FW,23,1997,31.8,1219,52,202,560,595,157,1201,62,111,55.9,64,7,899,5866,3563,169,68,40,59,67,1409,852,60.5,233,https://fbref.com/en/players/fa031b34/Richarlison
2021,Everton,Premier League,James Rodríguez,COL,"FW,MF",29,1991,19.6,1308,10,197,765,423,35,1181,29,47,61.7,32,3,929,4391,1810,98,28,10,19,38,1127,958,85,75,https://fbref.com/en/players/715bf047/James-Rodriguez
2021,Everton,Premier League,Gylfi Sigurðsson,ISL,MF,30,1989,25,1226,33,216,601,452,49,1095,15,26,57.7,16,1,690,2584,1062,56,17,3,31,36,965,752,77.9,86,https://fbref.com/en/players/76dd1480/Gylfi-Sigurdsson
2021,Everton,Premier League,Cenk Tosun,TUR,FW,29,1991,0.5,14,0,1,5,10,2,13,0,0,NA,0,0,11,44,15,1,2,1,4,0,22,13,59.1,4,https://fbref.com/en/players/9a104dee/Cenk-Tosun
2021,Everton,Premier League,João Virgínia,POR,GK,20,1999,0.5,19,18,19,0,0,0,15,0,0,NA,0,0,10,52,28,0,0,0,0,0,9,9,100,0,https://fbref.com/en/players/728e9b2e/Joao-Virginia
2021,Everton,Premier League,Theo Walcott,ENG,FW,31,1989,0.1,2,0,1,1,1,0,2,0,0,NA,0,0,2,64,63,0,1,0,1,0,5,2,40,0,https://fbref.com/en/players/1ecb65be/Theo-Walcott
2021,Fiorentina,Serie A,Sofyan Amrabat,MAR,MF,23,1996,27.1,1649,41,305,1158,308,12,1599,41,56,73.2,42,2,1240,7141,3061,108,35,1,18,54,1270,1175,92.5,50,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat
2021,Fiorentina,Serie A,Antonio Barreca,ITA,DF,25,1995,0.9,54,1,8,24,25,3,39,0,0,NA,0,0,25,124,86,8,2,1,0,1,38,29,76.3,1,https://fbref.com/en/players/6a189491/Antonio-Barreca
2021,Fiorentina,Serie A,Cristiano Biraghi,ITA,DF,27,1992,31.1,1984,94,432,806,851,59,1579,16,34,47.1,17,2,1117,5511,3229,159,53,9,23,8,1305,1180,90.4,81,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi
2021,Fiorentina,Serie A,Giacomo Bonaventura,ITA,MF,30,1989,25.1,1243,36,214,661,465,47,1208,35,53,66,36,2,909,4764,2433,130,45,5,32,37,1068,860,80.5,94,https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura
2021,Fiorentina,Serie A,Martín Cáceres,URU,DF,33,1987,24.9,1227,105,373,676,252,25,1087,2,9,22.2,3,1,711,3620,2159,79,26,0,6,11,801,745,93,22,https://fbref.com/en/players/e94d79e3/Martin-Caceres
2021,Fiorentina,Serie A,José Callejón,ESP,"FW,MF",33,1987,7.4,337,9,32,171,158,17,317,5,7,71.4,5,1,235,1061,544,31,12,1,6,10,320,246,76.9,39,https://fbref.com/en/players/78841da9/Jose-Callejon
2021,Fiorentina,Serie A,Gaetano Castrovilli,ITA,MF,23,1997,25.9,1134,36,181,534,520,65,1109,29,61,47.5,32,5,856,5118,3036,146,58,14,49,68,928,760,81.9,126,https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli
2021,Fiorentina,Serie A,Federico Ceccherini,ITA,DF,28,1992,3,147,24,93,63,1,1,141,0,0,NA,0,0,86,498,251,4,0,0,1,1,84,82,97.6,1,https://fbref.com/en/players/d9624b51/Federico-Ceccherini
2021,Fiorentina,Serie A,Federico Chiesa,ITA,DF,22,1997,2.7,158,5,33,57,77,23,138,8,13,61.5,8,0,116,611,416,26,5,9,5,6,119,104,87.4,16,https://fbref.com/en/players/b0f7e36c/Federico-Chiesa
2021,Fiorentina,Serie A,Patrick Cutrone,ITA,"FW,MF",22,1998,2.2,81,1,3,41,41,7,78,0,1,0,0,0,53,287,112,6,0,1,3,9,103,58,56.3,26,https://fbref.com/en/players/a4fe8cda/Patrick-Cutrone
2021,Fiorentina,Serie A,Bartłomiej Drągowski,POL,GK,22,1997,35,1149,1028,1146,3,0,0,775,0,0,NA,0,0,507,3038,1766,0,0,0,0,0,423,421,99.5,0,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski
2021,Fiorentina,Serie A,Alfred Duncan,GHA,MF,27,1993,1.8,102,1,15,71,23,1,97,5,5,100,5,1,69,295,102,4,0,0,1,2,71,69,97.2,1,https://fbref.com/en/players/528492ea/Alfred-Duncan
2021,Fiorentina,Serie A,Valentin Eysseric,FRA,"MF,FW",28,1992,8.1,449,12,68,226,181,17,427,4,11,36.4,6,2,312,1644,855,49,15,3,10,9,367,311,84.7,41,https://fbref.com/en/players/ae82fa48/Valentin-Eysseric
2021,Fiorentina,Serie A,Igor,BRA,DF,22,1998,13,916,74,343,570,77,5,866,5,5,100,5,1,642,4153,2748,71,16,0,6,5,661,646,97.7,2,https://fbref.com/en/players/a4e85758/Igor
2021,Fiorentina,Serie A,Aleksandr Kokorin,RUS,"FW,MF",29,1991,1,35,0,3,17,17,1,32,0,0,NA,0,0,18,73,42,2,2,0,2,0,42,25,59.5,12,https://fbref.com/en/players/fec5accc/Aleksandr-Kokorin
2021,Fiorentina,Serie A,Christian Kouamé,CIV,FW,22,1997,11.1,487,5,32,228,251,63,470,15,22,68.2,16,0,325,1114,381,19,6,8,42,37,620,378,61,124,https://fbref.com/en/players/58e933d2/Christian-Kouame
2021,Fiorentina,Serie A,Pol Lirola,ESP,"DF,FW",22,1997,5.5,352,20,88,168,126,13,308,8,13,61.5,9,1,204,1178,788,40,16,7,6,7,257,221,86,12,https://fbref.com/en/players/ff800ed8/Pol-Lirola
2021,Fiorentina,Serie A,Kévin Malcuit,MAR,DF,29,1991,2.3,124,6,32,50,53,5,109,5,11,45.5,5,0,79,457,331,15,4,2,4,4,90,72,80,3,https://fbref.com/en/players/d6a889ea/Kevin-Malcuit
2021,Fiorentina,Serie A,Lucas Martínez Quarta,ARG,DF,24,1996,16.5,1000,124,489,493,103,19,954,13,20,65,14,1,622,4573,2460,55,27,0,12,8,652,628,96.3,6,https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta
2021,Fiorentina,Serie A,Nikola Milenković,SRB,DF,22,1997,33.7,1987,246,894,1041,171,29,1850,9,12,75,9,0,1100,6073,3443,109,20,1,9,4,1226,1172,95.6,18,https://fbref.com/en/players/bee704fc/Nikola-Milenkovic
2021,Fiorentina,Serie A,Cristóbal Montiel,ESP,"DF,FW",20,2000,0,5,0,0,3,3,0,4,0,0,NA,0,0,3,5,0,0,0,0,0,1,6,3,50,0,https://fbref.com/en/players/dd52d069/Cristobal-Montiel
2021,Fiorentina,Serie A,Maximiliano Olivera,URU,DF,28,1992,1,42,6,15,26,2,0,42,0,0,NA,0,0,23,91,12,1,0,0,0,0,24,24,100,0,https://fbref.com/en/players/32a33c68/Maximiliano-Olivera
2021,Fiorentina,Serie A,Germán Pezzella,ARG,DF,29,1991,30.5,1426,178,778,668,53,31,1392,1,1,100,1,0,805,4375,1848,34,2,0,9,2,908,863,95,4,https://fbref.com/en/players/8c725b43/German-Pezzella
2021,Fiorentina,Serie A,Erick Pulgar,CHI,MF,26,1994,22.2,1345,92,296,839,255,3,1218,11,13,84.6,12,0,763,3116,1254,48,11,0,9,11,828,783,94.6,16,https://fbref.com/en/players/4611e028/Erick-Pulgar
2021,Fiorentina,Serie A,Franck Ribéry,FRA,FW,37,1983,23.9,1225,6,90,661,603,102,1207,62,98,63.3,67,2,1097,6069,3208,189,62,37,51,104,1210,992,82,130,https://fbref.com/en/players/f61c7c4e/Franck-Ribery
2021,Fiorentina,Serie A,Riccardo Saponara,ITA,"FW,MF",28,1991,0.6,47,0,5,29,21,1,46,0,0,NA,0,0,35,177,84,5,4,0,1,2,46,39,84.8,6,https://fbref.com/en/players/3bb7af3b/Riccardo-Saponara
2021,Fiorentina,Serie A,Pietro Terracciano,ITA,GK,30,1990,3,95,85,94,1,0,0,48,0,0,NA,0,0,29,208,112,0,0,0,0,0,22,21,95.5,0,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano
2021,Fiorentina,Serie A,Borja Valero,ESP,"MF,FW",35,1985,5.5,370,12,67,218,102,7,355,7,14,50,8,1,270,1542,737,34,4,1,7,10,320,270,84.4,14,https://fbref.com/en/players/0e21fc3c/Borja-Valero
2021,Fiorentina,Serie A,Lorenzo Venuti,ITA,DF,25,1995,19.5,949,38,226,421,351,23,810,4,14,28.6,4,0,585,2606,1521,66,19,4,14,24,655,576,87.9,43,https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti
2021,Fiorentina,Serie A,Dušan Vlahović,SRB,FW,20,2000,32.5,1078,15,73,513,567,158,1042,36,68,52.9,38,0,718,2950,1352,69,30,15,94,101,1658,836,50.4,268,https://fbref.com/en/players/79443529/Dusan-Vlahovic
2021,Freiburg,Bundesliga,Amir Abrashi,ALB,"MF,DF",30,1990,0.7,31,3,11,14,7,0,31,0,0,NA,0,0,14,56,29,0,0,0,0,2,21,17,81,0,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2021,Freiburg,Bundesliga,Nishan Burkart,SUI,MF,20,2000,0.2,8,0,2,5,1,0,8,1,1,100,1,0,5,5,1,0,0,0,1,0,8,6,75,2,https://fbref.com/en/players/c59b67ed/Nishan-Burkart
2021,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",26,1994,2.4,106,3,22,40,48,10,104,7,11,63.6,8,2,69,235,132,6,3,0,3,4,106,75,70.8,17,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2021,Freiburg,Bundesliga,Ermedin Demirović,BIH,FW,22,1998,16.6,506,26,58,216,258,75,491,14,25,56,15,0,299,1272,592,41,8,10,49,41,746,329,44.1,107,https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic
2021,Freiburg,Bundesliga,Mark Flekken,NED,GK,27,1993,3,133,122,133,0,0,0,98,0,0,NA,0,0,63,320,151,0,0,0,0,0,66,66,100,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2021,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",27,1993,25.7,1407,31,217,660,645,77,1264,35,67,52.2,37,2,961,5325,2900,142,50,21,41,37,1227,984,80.2,129,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2021,Freiburg,Bundesliga,Manuel Gulde,GER,DF,29,1991,21.7,1193,130,690,537,48,18,1174,4,5,80,4,0,714,3482,1970,26,5,1,0,0,795,779,98,4,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2021,Freiburg,Bundesliga,Christian Günter,GER,DF,27,1993,34,1931,69,459,854,717,62,1531,19,40,47.5,21,1,1057,4587,2918,138,57,18,26,23,1348,1142,84.7,115,https://fbref.com/en/players/8593f88c/Christian-Gunter
2021,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",26,1994,5.4,273,14,65,142,92,12,270,7,8,87.5,7,0,166,932,430,21,13,2,10,4,227,167,73.6,22,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2021,Freiburg,Bundesliga,Dominique Heintz,GER,DF,26,1993,15.2,1115,126,595,582,35,5,1084,8,9,88.9,8,0,763,4553,2354,53,10,0,5,4,799,789,98.7,3,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2021,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,30,1990,30.3,1698,87,530,1030,268,31,1633,40,55,72.7,44,2,1067,5502,2860,69,22,4,14,24,1069,997,93.3,31,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2021,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",26,1994,23.2,1014,22,151,476,463,110,997,31,53,58.5,34,2,666,3614,1857,89,32,18,76,52,1169,738,63.1,188,https://fbref.com/en/players/ca618d23/Lucas-Holer
2021,Freiburg,Bundesliga,Yannik Keitel,GER,MF,20,2000,5.5,267,17,81,141,56,4,260,4,6,66.7,4,0,153,741,310,10,4,0,4,8,161,140,87,17,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
2021,Freiburg,Bundesliga,Lukas Kübler,GER,DF,27,1992,9.8,520,45,197,233,122,6,437,6,9,66.7,6,1,244,1374,535,22,10,0,5,6,269,242,90,13,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2021,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,24,1996,33.3,2197,323,1468,857,70,17,2119,6,10,60,7,0,1452,10275,5566,52,7,1,8,2,1566,1528,97.6,5,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2021,Freiburg,Bundesliga,Florian Müller,GER,GK,22,1997,31,1422,1257,1419,9,0,0,1075,1,1,100,1,0,745,3286,1582,0,0,0,1,0,742,740,99.7,0,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2021,Freiburg,Bundesliga,Nils Petersen,GER,FW,31,1988,14.5,424,28,62,188,185,56,415,5,14,35.7,7,1,169,511,102,5,1,1,26,14,597,269,45.1,72,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2021,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",23,1997,18.5,743,13,92,361,358,61,730,16,49,32.7,19,1,503,3155,1802,93,41,9,42,23,844,555,65.8,138,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2021,Freiburg,Bundesliga,Baptiste Santamaria,FRA,MF,25,1995,24.5,1375,67,342,794,313,46,1360,22,38,57.9,24,0,837,3710,1688,68,19,8,29,39,984,828,84.1,62,https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria
2021,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,23,1997,18.4,1011,138,633,433,36,14,986,4,5,80,4,0,583,3049,1798,20,1,0,6,2,608,591,97.2,6,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2021,Freiburg,Bundesliga,Jonathan Schmid,FRA,"DF,MF",30,1990,26.6,1570,75,427,718,504,43,1261,20,34,58.8,20,2,845,3890,2359,84,35,7,19,25,974,837,85.9,63,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2021,Freiburg,Bundesliga,Lino Tempelmann,GER,"MF,DF",21,1999,3,192,11,58,92,51,2,184,2,3,66.7,2,0,117,567,177,8,2,0,1,2,117,111,94.9,5,https://fbref.com/en/players/4e3a947f/Lino-Tempelmann
2021,Freiburg,Bundesliga,Guus Til,NED,FW,22,1997,1.4,55,3,10,23,22,8,55,0,0,NA,0,0,38,155,67,5,0,0,5,3,67,39,58.2,14,https://fbref.com/en/players/6e44569a/Guus-Til
2021,Freiburg,Bundesliga,Jeong Woo-yeong,KOR,"FW,MF",20,1999,9.1,489,13,67,234,222,38,486,11,19,57.9,12,0,352,1888,969,51,15,7,23,17,474,367,77.4,76,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2021,Fulham,Premier League,Tosin Adarabioyo,ENG,DF,22,1997,32.8,2221,462,1338,920,73,34,2172,8,11,72.7,9,0,1324,6173,3455,50,6,0,5,8,1531,1491,97.4,5,https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo
2021,Fulham,Premier League,Ola Aina,NGA,DF,23,1996,29.6,2031,117,787,1004,355,21,1766,21,34,61.8,22,2,1159,6044,3336,114,35,5,20,15,1289,1230,95.4,25,https://fbref.com/en/players/246d153b/Ola-Aina
2021,Fulham,Premier League,Joachim Andersen,DEN,DF,24,1996,30.3,2204,365,1311,942,94,22,2139,7,7,100,7,0,1310,8148,4263,69,12,0,6,6,1443,1416,98.1,3,https://fbref.com/en/players/e34fc66d/Joachim-Andersen
2021,Fulham,Premier League,Alphonse Areola,FRA,GK,27,1993,36,1110,995,1105,5,0,0,762,0,0,NA,0,0,454,2104,998,0,0,0,1,0,404,402,99.5,0,https://fbref.com/en/players/2f965a72/Alphonse-Areola
2021,Fulham,Premier League,Joe Bryan,ENG,"DF,FW",26,1993,7.4,506,21,154,208,170,10,425,9,9,100,9,0,271,1446,872,46,16,0,11,5,313,284,90.7,10,https://fbref.com/en/players/af69e7f0/Joe-Bryan
2021,Fulham,Premier League,Tom Cairney,SCO,MF,29,1991,8.4,689,10,103,383,252,13,658,12,18,66.7,12,0,545,2737,1269,58,23,1,11,7,610,562,92.1,31,https://fbref.com/en/players/a8748947/Tom-Cairney
2021,Fulham,Premier League,Fabio Carvalho,POR,"MF,FW",17,2002,2.8,137,1,16,61,66,18,131,6,12,50,7,1,96,495,216,15,1,4,6,9,122,91,74.6,25,https://fbref.com/en/players/966e28d0/Fabio-Carvalho
2021,Fulham,Premier League,Ivan Cavaleiro,POR,"FW,MF",26,1993,27.5,1200,26,149,503,620,92,1124,52,89,58.4,54,0,829,5008,2465,135,38,23,92,61,1300,819,63,191,https://fbref.com/en/players/979b811d/Ivan-Cavaleiro
2021,Fulham,Premier League,Tyrese Francois,AUS,DF,20,2000,0.2,17,0,6,7,4,0,15,0,1,0,0,0,13,50,27,0,0,0,0,0,16,14,87.5,0,https://fbref.com/en/players/6722d4f0/Tyrese-Francois
2021,Fulham,Premier League,Michael Hector,JAM,DF,28,1992,2.9,199,31,118,89,5,1,190,2,2,100,2,0,132,664,447,9,1,0,1,0,141,140,99.3,0,https://fbref.com/en/players/5f1a2f31/Michael-Hector
2021,Fulham,Premier League,Aboubakar Kamara,MTN,"FW,DF",25,1995,3.5,177,2,17,83,93,5,172,4,8,50,4,1,127,552,334,19,6,0,13,9,170,128,75.3,18,https://fbref.com/en/players/4047c976/Aboubakar-Kamara
2021,Fulham,Premier League,Neeskens Kebano,COD,"FW,MF",28,1992,1.3,67,1,7,22,43,4,65,3,6,50,3,0,47,289,151,7,3,1,4,4,64,49,76.6,11,https://fbref.com/en/players/18b999f4/Neeskens-Kebano
2021,Fulham,Premier League,Terence Kongolo,NED,DF,26,1994,1,51,4,28,24,2,1,51,0,0,NA,0,0,25,82,32,1,0,0,0,0,33,31,93.9,0,https://fbref.com/en/players/1f9a3a04/Terence-Kongolo
2021,Fulham,Premier League,Maxime Le Marchand,FRA,DF,30,1989,1.4,92,18,59,33,4,0,90,0,0,NA,0,0,60,268,147,2,1,0,0,0,70,69,98.6,0,https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand
2021,Fulham,Premier League,Mario Lemina,GAB,MF,26,1993,18.9,1099,54,345,651,187,11,1082,28,39,71.8,30,3,710,4144,2114,85,18,1,17,25,758,702,92.6,19,https://fbref.com/en/players/2b471f99/Mario-Lemina
2021,Fulham,Premier League,Ruben Loftus-Cheek,ENG,"MF,FW",24,1996,21.2,1013,21,132,594,370,75,1003,47,76,61.8,51,3,750,4556,2666,109,38,13,57,40,1109,752,67.8,120,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek
2021,Fulham,Premier League,Ademola Lookman,NGA,"FW,MF",22,1997,30.5,1593,13,148,718,871,144,1441,83,130,63.8,87,9,1230,6743,3891,220,63,41,78,84,1498,1097,73.2,191,https://fbref.com/en/players/7c104bb7/Ademola-Lookman
2021,Fulham,Premier League,Josh Maja,NGA,"FW,MF",21,1998,9,264,3,23,139,114,38,256,14,16,87.5,14,0,194,621,215,13,5,1,21,17,381,192,50.4,52,https://fbref.com/en/players/bc0bfc64/Josh-Maja
2021,Fulham,Premier League,Aleksandar Mitrović,SRB,FW,25,1994,15.6,602,11,37,264,318,117,574,14,22,63.6,15,1,317,1073,465,26,5,3,55,29,822,458,55.7,123,https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic
2021,Fulham,Premier League,Denis Odoi,GHA,DF,32,1988,3,213,14,100,105,35,0,195,0,0,NA,0,0,138,985,642,10,10,0,0,1,140,136,97.1,2,https://fbref.com/en/players/f7750aa0/Denis-Odoi
2021,Fulham,Premier League,Josh Onomah,ENG,MF,23,1997,4.2,212,6,29,130,71,7,211,1,2,50,2,0,143,925,485,18,7,0,7,11,175,152,86.9,13,https://fbref.com/en/players/6612cd8c/Josh-Onomah
2021,Fulham,Premier League,Tim Ream,USA,DF,32,1987,7,492,88,284,233,7,0,490,1,2,50,1,0,326,2010,1110,29,2,0,1,1,368,365,99.2,0,https://fbref.com/en/players/28b40c9c/Tim-Ream
2021,Fulham,Premier League,Harrison Reed,ENG,MF,25,1995,25,1709,84,465,1005,327,10,1632,15,21,71.4,17,1,1008,4553,2070,66,23,1,13,12,1129,1051,93.1,25,https://fbref.com/en/players/803ae100/Harrison-Reed
2021,Fulham,Premier League,Bobby Reid,JAM,"MF,DF",27,1993,26.4,1119,47,215,522,457,92,1065,28,51,54.9,29,4,747,3563,1799,97,32,17,53,35,1008,759,75.3,122,https://fbref.com/en/players/0f7533cd/Bobby-Reid
2021,Fulham,Premier League,Antonee Robinson,USA,DF,22,1997,24,1657,87,486,747,581,34,1413,48,68,70.6,50,4,988,6253,4055,165,76,6,36,24,1037,945,91.1,61,https://fbref.com/en/players/289601e6/Antonee-Robinson
2021,Fulham,Premier League,Marek Rodák,SVK,GK,23,1996,2,51,47,51,0,0,0,42,0,0,NA,0,0,25,105,42,0,0,0,0,0,28,28,100,0,https://fbref.com/en/players/17acc2ed/Marek-Rodak
2021,Fulham,Premier League,Kenny Tete,NED,DF,24,1995,16.5,1091,64,369,484,295,20,969,8,19,42.1,9,3,634,3264,1649,74,24,3,19,7,687,609,88.6,39,https://fbref.com/en/players/77d7c96f/Kenny-Tete
2021,Fulham,Premier League,Andre-Frank Zambo Anguissa,CMR,MF,24,1995,28.7,1811,48,403,1105,469,53,1790,87,119,73.1,90,3,1332,7766,4026,176,64,13,60,62,1388,1211,87.2,83,https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa
2021,Genoa,Serie A,Milan Badelj,CRO,MF,31,1989,26.8,1908,96,526,1163,305,14,1848,29,38,76.3,29,0,1199,4576,2275,82,24,1,20,32,1283,1214,94.6,37,https://fbref.com/en/players/e8c930bb/Milan-Badelj
2021,Genoa,Serie A,Mattia Bani,ITA,DF,26,1993,10.2,644,106,367,276,25,7,624,1,3,33.3,1,0,330,1613,716,12,3,0,0,3,397,381,96,3,https://fbref.com/en/players/0821331c/Mattia-Bani
2021,Genoa,Serie A,Valon Behrami,SUI,MF,35,1985,9.9,304,17,84,167,64,9,298,3,6,50,4,0,156,685,341,13,4,1,5,3,194,149,76.8,11,https://fbref.com/en/players/d3d758d8/Valon-Behrami
2021,Genoa,Serie A,Davide Biraschi,ITA,DF,26,1994,10.2,624,46,259,327,69,4,561,3,9,33.3,3,0,400,1624,926,26,4,1,9,7,399,391,98,11,https://fbref.com/en/players/64cd167d/Davide-Biraschi
2021,Genoa,Serie A,Giuseppe Caso,ITA,MF,21,1998,0.6,29,1,6,16,8,1,29,1,2,50,1,0,22,162,106,5,1,1,3,2,28,17,60.7,2,https://fbref.com/en/players/099a2de5/Giuseppe-Caso
2021,Genoa,Serie A,Francesco Cassata,ITA,"DF,MF",23,1997,2.5,126,8,43,53,36,0,108,2,5,40,3,1,80,393,217,12,4,0,2,6,80,68,85,3,https://fbref.com/en/players/96960855/Francesco-Cassata
2021,Genoa,Serie A,Domenico Criscito,ITA,DF,33,1986,19.2,1248,142,515,675,146,7,1170,4,9,44.4,5,0,750,4092,2651,91,28,0,6,6,800,783,97.9,4,https://fbref.com/en/players/35dd6d80/Domenico-Criscito
2021,Genoa,Serie A,Lennart-Marten Czyborra,GER,DF,21,1999,13,694,37,209,326,186,13,583,10,20,50,10,1,400,1688,806,41,7,2,13,9,463,405,87.5,19,https://fbref.com/en/players/7ba1f1ef/Lennart-Marten-Czyborra
2021,Genoa,Serie A,Mattia Destro,ITA,FW,29,1991,17.8,498,9,47,277,203,78,471,22,45,48.9,25,2,291,1121,538,29,7,6,49,31,763,351,46,98,https://fbref.com/en/players/d7d32194/Mattia-Destro
2021,Genoa,Serie A,Steeve-Mike Ebongue,FRA,MF,19,2001,0.6,32,1,11,16,8,0,32,0,0,NA,0,0,27,124,59,1,1,0,3,0,19,17,89.5,0,https://fbref.com/en/players/9d5ab351/Steeve-Mike-Ebongue
2021,Genoa,Serie A,Paolo Ghiglione,ITA,"DF,MF",23,1997,15.1,750,47,217,315,273,24,658,6,22,27.3,6,0,449,2553,1612,76,34,8,19,6,554,456,82.3,31,https://fbref.com/en/players/71dc23da/Paolo-Ghiglione
