Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Url
2020,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,19,1999,19.1,35,21,15,17,3,21,38,55.3,17,311,97,31.2,140,143,28,43,8,0,35,20,55,80,0,https://fbref.com/en/players/441197b8/Obite-NDicka
2020,Eint Frankfurt,Bundesliga,Gonçalo Paciência,POR,FW,24,1994,14.3,10,10,2,6,2,1,11,9.1,10,311,84,27,20,141,150,10,0,0,10,2,12,12,0,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2020,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,FW,25,1993,1,0,0,0,0,0,0,0,NA,0,18,1,5.6,0,8,10,0,0,0,0,0,0,0,0,https://fbref.com/en/players/536cebe5/Ante-Rebic
2020,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,28,1990,21.5,65,41,32,25,8,12,49,24.5,37,573,163,28.4,180,313,80,36,6,0,30,29,94,15,1,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2020,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,26,1992,9,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2020,Eint Frankfurt,Bundesliga,André Silva,POR,FW,23,1995,17.5,7,4,0,4,3,1,8,12.5,7,270,98,36.3,14,101,155,17,0,0,17,1,8,4,0,https://fbref.com/en/players/3effaa34/Andre-Silva
2020,Eint Frankfurt,Bundesliga,Djibril Sow,SUI,MF,22,1997,19.4,62,39,27,25,10,13,50,26,37,497,154,31,166,251,80,26,3,1,23,22,84,31,0,https://fbref.com/en/players/4c6facae/Djibril-Sow
2020,Eint Frankfurt,Bundesliga,Lucas Torró,ESP,"MF,FW",25,1994,3.7,12,8,5,7,0,5,12,41.7,7,73,24,32.9,26,38,9,7,1,0,6,5,17,11,0,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2020,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,23,1996,16.6,35,24,19,13,3,6,22,27.3,16,217,70,32.3,114,74,29,35,8,0,27,12,47,65,0,https://fbref.com/en/players/c8c60119/Almamy-Toure
2020,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,29,1990,22,0,0,0,0,0,0,1,0,1,4,2,50,4,0,0,0,0,0,0,0,0,2,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2020,Eint Frankfurt,Bundesliga,Felix Wiedwald,GER,GK,29,1990,3,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://fbref.com/en/players/e2d34771/Felix-Wiedwald
2020,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,29,1990,7.4,23,13,11,11,1,7,17,41.2,10,164,41,25,68,82,14,19,3,0,16,8,31,15,1,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2020,Freiburg,Bundesliga,Brandon Borrello,AUS,"MF,FW",24,1995,3.3,9,4,5,4,0,2,7,28.6,5,88,16,18.2,26,43,19,7,1,0,6,0,9,2,0,https://fbref.com/en/players/b4d90315/Brandon-Borrello
2020,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",25,1994,7.5,9,6,2,4,3,1,14,7.1,13,142,37,26.1,29,63,50,8,1,0,7,7,16,12,0,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2020,Freiburg,Bundesliga,Mark Flekken,NED,GK,26,1993,10,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2020,Freiburg,Bundesliga,Mike Frantz,GER,"MF,DF",32,1986,3.9,5,4,2,3,0,1,7,14.3,6,79,19,24.1,27,39,13,6,4,0,2,1,6,9,0,https://fbref.com/en/players/482b70ad/Mike-Frantz
2020,Freiburg,Bundesliga,Jérôme Gondorf,GER,MF,31,1988,1.3,10,5,6,3,1,3,5,60,2,49,12,24.5,16,25,8,2,2,0,0,0,10,3,0,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2020,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",26,1993,18,18,9,11,5,2,5,25,20,20,232,62,26.7,61,95,76,23,2,0,21,12,30,15,1,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2020,Freiburg,Bundesliga,Manuel Gulde,GER,DF,28,1991,15.2,30,20,18,11,1,9,20,45,11,130,45,34.6,86,36,8,41,14,1,27,12,42,91,1,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2020,Freiburg,Bundesliga,Christian Günter,GER,DF,26,1993,33.7,36,23,22,10,4,10,43,23.3,33,318,89,28,140,125,53,50,12,0,38,10,46,47,0,https://fbref.com/en/players/8593f88c/Christian-Gunter
2020,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",25,1994,19.1,35,23,11,19,5,12,50,24,38,372,111,29.8,98,191,83,32,3,0,29,17,52,37,0,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2020,Freiburg,Bundesliga,Dominique Heintz,GER,DF,25,1993,27,54,31,45,7,2,15,39,38.5,24,260,74,28.5,188,63,9,53,26,0,27,21,75,188,2,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2020,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,29,1990,30.9,72,45,33,33,6,20,69,29,49,567,142,25,232,281,54,70,19,0,51,59,131,78,0,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2020,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",25,1994,27.6,37,18,10,16,11,10,53,18.9,43,644,153,23.8,140,297,207,39,11,0,28,12,49,37,1,https://fbref.com/en/players/ca618d23/Lucas-Holer
2020,Freiburg,Bundesliga,Gian-Luca Itter,GER,"DF,MF",20,1999,0.4,1,0,1,0,0,0,0,NA,0,8,2,25,6,2,0,0,0,0,0,2,3,1,0,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter
2020,Freiburg,Bundesliga,Yannik Keitel,GER,MF,19,2000,1.9,2,1,1,1,0,0,2,0,2,41,7,17.1,14,20,7,4,1,0,3,4,6,4,0,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
2020,Freiburg,Bundesliga,Robin Koch,GER,"DF,MF",23,1996,30.1,41,24,24,16,1,8,25,32,17,270,77,28.5,145,106,19,43,21,0,22,18,59,155,3,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2020,Freiburg,Bundesliga,Lukas Kübler,GER,DF,26,1992,2.3,0,0,0,0,0,0,4,0,4,25,5,20,15,7,3,3,2,0,1,4,4,7,0,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2020,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,23,1996,20.2,19,8,16,2,1,6,19,31.6,13,103,32,31.1,66,35,2,29,19,2,10,19,38,126,1,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2020,Freiburg,Bundesliga,Nils Petersen,GER,"FW,MF",30,1988,27.1,26,16,8,11,7,6,26,23.1,20,551,139,25.2,66,229,256,34,8,0,26,12,38,67,0,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2020,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",22,1997,12.9,22,17,9,6,7,2,18,11.1,16,196,55,28.1,52,82,62,15,2,0,13,7,29,5,0,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2020,Freiburg,Bundesliga,Nico Schlotterbeck,GER,DF,19,1999,4.1,8,5,4,4,0,2,6,33.3,4,37,10,27,24,10,3,7,5,0,2,4,12,32,0,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
2020,Freiburg,Bundesliga,Jonathan Schmid,FRA,DF,29,1990,31.5,47,31,22,17,8,19,38,50,19,321,83,25.9,148,120,53,60,9,0,51,21,68,89,0,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2020,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,27,1992,23.2,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,2,0,0,2,0,0,1,1,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2020,Freiburg,Bundesliga,Lino Tempelmann,GER,MF,20,1999,0.4,1,0,1,0,0,0,0,NA,0,4,0,0,1,2,1,1,1,0,0,0,1,0,0,https://fbref.com/en/players/4e3a947f/Lino-Tempelmann
2020,Freiburg,Bundesliga,Niclas Thiede,GER,GK,20,1999,0.8,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cac55e10/Niclas-Thiede
2020,Freiburg,Bundesliga,Luca Waldschmidt,GER,"FW,MF",23,1996,14.1,9,6,2,7,0,3,19,15.8,16,205,57,27.8,27,114,64,16,4,0,12,5,14,6,0,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2020,Hertha BSC,Bundesliga,Santiago Ascacíbar,ARG,MF,22,1997,7,32,22,18,12,2,8,27,29.6,19,203,65,32,108,82,13,22,3,0,19,8,40,19,0,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar
2020,Hertha BSC,Bundesliga,Dedryck Boyata,BEL,DF,28,1990,27.1,34,20,23,9,2,8,18,44.4,10,212,69,32.5,149,57,6,44,32,3,12,47,81,193,3,https://fbref.com/en/players/7c473e12/Dedryck-Boyata
2020,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,32,1987,18.1,49,31,18,25,6,11,47,23.4,36,336,113,33.6,124,174,38,23,3,0,20,22,71,26,2,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2020,Hertha BSC,Bundesliga,Matheus Cunha,BRA,"FW,MF",20,1999,8.3,12,9,6,5,1,4,11,36.4,7,177,45,25.4,25,82,70,17,1,0,16,6,18,2,0,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2020,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,28,1990,25.1,56,39,19,28,9,7,47,14.9,40,630,173,27.5,138,350,142,49,8,0,41,24,80,29,2,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2020,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"MF,FW",21,1998,14.5,15,6,9,3,3,6,21,28.6,15,205,48,23.4,74,84,47,45,1,0,44,19,34,5,0,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2020,Hertha BSC,Bundesliga,Ondrej Duda,SVK,"MF,FW",24,1994,5,5,3,0,4,1,0,12,0,12,116,21,18.1,20,69,27,5,1,0,4,3,8,7,0,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2020,Hertha BSC,Bundesliga,Alexander Esswein,GER,"FW,MF",29,1990,2.4,8,3,5,3,0,1,8,12.5,7,66,12,18.2,26,25,15,9,1,0,8,1,9,8,2,https://fbref.com/en/players/b48215cd/Alexander-Esswein
2020,Hertha BSC,Bundesliga,Marko Grujić,SRB,MF,23,1996,26.8,67,34,28,32,7,23,68,33.8,45,572,153,26.7,197,294,81,50,14,0,36,20,87,80,0,https://fbref.com/en/players/8b8e759d/Marko-Grujic
2020,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,34,1984,14,3,1,0,1,2,2,5,40,3,222,62,27.9,6,96,120,4,0,0,4,1,4,17,0,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2020,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,34,1984,28.3,0,0,0,0,0,0,3,0,3,2,0,0,2,0,0,0,0,0,0,0,0,1,2,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2020,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",33,1985,1.6,3,3,1,1,1,0,3,0,3,33,10,30.3,4,10,19,4,0,0,4,1,4,2,1,https://fbref.com/en/players/2042d931/Salomon-Kalou
2020,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,23,1996,20.9,48,23,34,13,1,16,30,53.3,14,282,89,31.6,142,99,41,39,4,0,35,17,65,86,1,https://fbref.com/en/players/92948149/Lukas-Klunter
2020,Hertha BSC,Bundesliga,Pascal Köpke,GER,FW,23,1995,1.3,0,0,0,0,0,0,1,0,1,34,8,23.5,1,19,14,2,0,0,2,0,0,0,0,https://fbref.com/en/players/3861d9cc/Pascal-Kopke
2020,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,31,1988,4,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2020,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"DF,FW",28,1991,2.2,5,4,0,3,2,0,0,NA,0,71,13,18.3,20,29,22,10,0,0,10,2,7,2,1,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2020,Hertha BSC,Bundesliga,Eduard Löwen,GER,MF,22,1997,3.5,9,6,3,5,1,4,9,44.4,5,70,19,27.1,24,38,8,4,1,0,3,7,16,6,0,https://fbref.com/en/players/70678132/Eduard-Lowen
2020,Hertha BSC,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",21,1997,22.6,33,22,17,10,6,8,29,27.6,21,311,75,24.1,86,133,92,27,5,0,22,8,41,13,0,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2020,Hertha BSC,Bundesliga,Arne Maier,GER,MF,20,1999,5.9,8,2,5,2,1,3,8,37.5,5,127,35,27.6,45,66,16,9,0,0,9,5,13,2,1,https://fbref.com/en/players/ab700320/Arne-Maier
2020,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"DF,FW",22,1997,21,66,35,36,18,12,24,64,37.5,40,380,102,26.8,176,139,65,67,6,0,61,32,98,82,0,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2020,Hertha BSC,Bundesliga,Jessic Ngankam,GER,"FW,MF",19,2000,0.9,2,1,1,1,0,1,3,33.3,2,32,16,50,7,13,12,2,0,0,2,0,2,0,0,https://fbref.com/en/players/bc249af8/Jessic-Ngankam
2020,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,32,1986,8.5,14,5,6,5,3,8,21,38.1,13,92,21,22.8,49,28,15,24,5,0,19,7,21,24,1,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2020,Hertha BSC,Bundesliga,Krzysztof Piątek,POL,"FW,MF",24,1995,10.1,4,1,1,1,2,2,12,16.7,10,235,57,24.3,28,101,106,8,1,0,7,3,7,5,0,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
2020,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,27,1992,15.5,25,15,17,6,2,14,26,53.8,12,193,45,23.3,115,58,20,39,7,0,32,9,34,52,0,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2020,Hertha BSC,Bundesliga,Daishawn Redan,NED,FW,18,2001,0.2,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2020,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,24,1994,14,17,11,10,7,0,4,9,44.4,5,132,39,29.5,82,44,6,33,17,0,16,14,31,68,0,https://fbref.com/en/players/3376a776/Karim-Rekik
2020,Hertha BSC,Bundesliga,Lazar Samardzic,GER,"MF,FW",17,2002,0.4,4,3,2,1,1,1,5,20,4,26,7,26.9,12,8,6,2,1,0,1,0,4,0,0,https://fbref.com/en/players/217c93a1/Lazar-Samardzic
2020,Hertha BSC,Bundesliga,Davie Selke,GER,FW,24,1995,10.7,4,3,2,1,1,2,7,28.6,5,190,44,23.2,14,98,78,7,1,0,6,1,5,12,0,https://fbref.com/en/players/1238a3f9/Davie-Selke
2020,Hertha BSC,Bundesliga,Dennis Smarsch,GER,GK,20,1999,1.7,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/45f6f52b/Dennis-Smarsch
2020,Hertha BSC,Bundesliga,Niklas Stark,GER,DF,24,1995,19.2,40,24,30,9,1,11,28,39.3,17,272,73,26.8,141,123,8,34,12,0,22,15,55,136,1,https://fbref.com/en/players/aad48be9/Niklas-Stark
2020,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,21,1997,16.2,31,17,17,14,0,12,28,42.9,16,215,80,37.2,118,78,19,39,17,0,22,22,53,92,0,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2020,Hertha BSC,Bundesliga,Marius Wolf,GER,"FW,MF",24,1995,15.7,19,13,7,9,3,10,29,34.5,19,320,76,23.8,100,129,91,33,1,1,32,10,29,17,0,https://fbref.com/en/players/fa661778/Marius-Wolf
2020,Hoffenheim,Bundesliga,Sargis Adamyan,ARM,"FW,MF",26,1993,8.3,10,4,2,5,3,4,24,16.7,20,209,45,21.5,33,93,83,5,1,0,4,3,13,5,0,https://fbref.com/en/players/22919e97/Sargis-Adamyan
2020,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,24,1995,12.7,27,11,19,8,0,15,32,46.9,17,169,56,33.1,106,54,9,31,10,0,21,11,38,67,1,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2020,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,29,1990,30,0,0,0,0,0,0,0,NA,0,3,0,0,3,0,0,1,0,0,1,0,0,3,0,https://fbref.com/en/players/47064058/Oliver-Baumann
2020,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,"MF,FW",19,1999,16.6,35,21,17,13,5,9,42,21.4,33,411,115,28,97,172,142,31,2,0,29,10,45,10,0,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2020,Hoffenheim,Bundesliga,Ihlas Bebou,TOG,"FW,MF",25,1994,23.4,26,18,12,10,4,8,27,29.6,19,366,94,25.7,67,171,128,28,5,0,23,9,35,30,0,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2020,Hoffenheim,Bundesliga,Maximilian Beier,GER,"FW,MF",16,2002,1.2,4,3,1,1,2,1,3,33.3,2,37,14,37.8,3,19,15,0,0,0,0,0,4,0,0,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
2020,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,"FW,MF",27,1992,3,1,1,0,0,1,0,0,NA,0,13,4,30.8,1,4,8,2,1,0,1,0,1,2,0,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2020,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,29,1990,13.1,9,6,8,1,0,5,12,41.7,7,89,31,34.8,52,33,4,24,9,0,15,13,22,98,1,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2020,Hoffenheim,Bundesliga,Leonardo Bittencourt,GER,FW,25,1993,0,0,0,0,0,0,0,0,NA,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
2020,Hoffenheim,Bundesliga,Melayro Bogarde,NED,DF,17,2002,0.6,2,2,2,0,0,2,3,66.7,1,11,5,45.5,8,2,1,1,0,0,1,0,2,3,0,https://fbref.com/en/players/1fda91b3/Melayro-Bogarde
2020,Hoffenheim,Bundesliga,Jacob Bruun Larsen,DEN,"FW,MF",20,1998,4.3,6,4,4,1,1,2,9,22.2,7,69,19,27.5,14,19,36,5,0,0,5,0,6,2,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2020,Hoffenheim,Bundesliga,Moanes Dabbur,ISR,FW,27,1992,8.5,8,7,1,4,3,4,10,40,6,152,40,26.3,22,56,74,12,2,0,10,5,13,1,0,https://fbref.com/en/players/eac044ad/Moanes-Dabbur
2020,Hoffenheim,Bundesliga,Ilay Elmkies,ISR,MF,19,2000,0,1,1,1,0,0,0,0,NA,0,2,2,100,2,0,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/6cb0211b/Ilay-Elmkies
2020,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,21,1998,12.6,15,10,4,10,1,2,15,13.3,13,215,60,27.9,41,120,54,12,2,0,10,7,22,6,0,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2020,Hoffenheim,Bundesliga,Vincenzo Grifo,ITA,MF,26,1993,0.2,0,0,0,0,0,0,0,NA,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2020,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,"MF,DF",23,1995,26.8,68,45,38,29,1,26,61,42.6,35,407,131,32.2,175,199,33,53,7,0,46,36,104,46,0,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2020,Hoffenheim,Bundesliga,Benjamin Hübner,GER,DF,30,1989,23,44,21,36,4,4,17,38,44.7,21,217,72,33.2,142,63,12,38,18,1,20,22,66,117,0,https://fbref.com/en/players/99de6b6f/Benjamin-Hubner
2020,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,"DF,MF",27,1992,27.5,31,21,16,15,0,10,30,33.3,20,284,86,30.3,107,118,59,62,8,2,54,20,51,56,0,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2020,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",28,1991,15.8,3,2,2,1,0,1,9,11.1,8,229,65,28.4,27,91,111,18,3,0,15,2,5,9,0,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2020,Hoffenheim,Bundesliga,Jürgen Locadia,NED,FW,25,1993,5.9,6,4,0,4,2,0,3,0,3,77,24,31.2,4,45,28,1,1,0,0,0,6,1,0,https://fbref.com/en/players/6cc47ae1/Jurgen-Locadia
2020,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,29,1990,7.8,4,2,3,1,0,0,5,0,5,47,11,23.4,34,11,2,23,12,0,11,9,13,47,0,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2020,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,34,1985,4,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2020,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,22,1997,25.6,84,42,51,28,5,34,65,52.3,31,342,106,31,211,106,25,82,26,0,56,28,112,133,0,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2020,Hoffenheim,Bundesliga,Lucas Ribeiro,BRA,MF,20,1999,0.7,1,0,1,0,0,0,1,0,1,14,1,7.1,5,7,2,2,1,0,1,1,2,1,0,https://fbref.com/en/players/607d64c6/Lucas-Ribeiro
2020,Hoffenheim,Bundesliga,Sebastian Rudy,GER,"MF,DF",29,1990,30.4,76,53,39,24,13,27,65,41.5,38,459,134,29.2,157,237,65,31,7,0,24,19,95,51,0,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2020,Hoffenheim,Bundesliga,Lukas Rupp,GER,"MF,FW",28,1991,3.8,11,3,3,7,1,5,7,71.4,2,74,18,24.3,24,37,13,8,1,0,7,5,16,2,0,https://fbref.com/en/players/3faa1780/Lukas-Rupp
2020,Hoffenheim,Bundesliga,Diadie Samassékou,MLI,MF,23,1996,14.6,41,30,19,15,7,10,37,27,27,259,83,32,98,128,33,36,8,0,28,22,63,36,0,https://fbref.com/en/players/08593525/Diadie-Samassekou
2020,Hoffenheim,Bundesliga,Robert Skov,DEN,"DF,FW",23,1996,29,47,30,34,11,2,26,55,47.3,29,292,93,31.8,101,119,72,45,7,2,38,18,65,41,1,https://fbref.com/en/players/ff98492b/Robert-Skov
2020,Hoffenheim,Bundesliga,Kostas Stafylidis,GRE,DF,25,1993,4.4,7,0,5,2,0,3,4,75,1,41,7,17.1,25,14,2,15,2,0,13,6,13,11,0,https://fbref.com/en/players/861e0116/Kostas-Stafylidis
2020,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,27,1991,10.7,11,6,9,2,0,6,10,60,4,96,34,35.4,64,31,1,18,7,0,11,13,24,68,1,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2020,Hoffenheim,Bundesliga,Steven Zuber,SUI,DF,27,1991,8.3,12,6,8,4,0,8,18,44.4,10,75,27,36,38,23,14,11,1,0,10,4,16,14,0,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2020,Köln,Bundesliga,Matthias Bader,GER,DF,22,1997,0.1,1,1,1,0,0,1,1,100,0,1,1,100,1,0,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/3489184e/Matthias-Bader
2020,Köln,Bundesliga,Sebastiaan Bornauw,BEL,DF,20,1999,27.2,48,32,34,12,2,14,36,38.9,22,319,111,34.8,213,91,15,44,17,0,27,25,73,140,0,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
2020,Köln,Bundesliga,Darko Churlinov,MKD,FW,19,2000,0.2,0,0,0,0,0,0,1,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c6608135/Darko-Churlinov
2020,Köln,Bundesliga,Christian Clemens,GER,"MF,FW",27,1991,0.2,1,1,0,1,0,0,0,NA,0,1,1,100,0,1,0,1,1,0,0,0,1,0,0,https://fbref.com/en/players/612cb8d3/Christian-Clemens
2020,Köln,Bundesliga,Jhon Córdoba,COL,FW,26,1993,22.2,14,11,1,9,4,3,11,27.3,8,446,113,25.3,17,172,257,18,1,0,17,7,21,19,0,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
2020,Köln,Bundesliga,Rafael Czichos,GER,DF,29,1990,24.5,49,37,32,15,2,17,43,39.5,26,250,94,37.6,155,90,5,52,22,1,30,14,63,169,2,https://fbref.com/en/players/b0a0698b/Rafael-Czichos
2020,Köln,Bundesliga,Dominick Drexler,GER,"MF,FW",29,1990,17.6,31,19,11,15,5,8,28,28.6,20,384,113,29.4,96,178,110,26,4,0,22,22,53,16,0,https://fbref.com/en/players/809940aa/Dominick-Drexler
2020,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,24,1995,25.9,93,51,56,30,7,31,52,59.6,21,443,126,28.4,220,173,50,50,7,1,43,28,121,93,2,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2020,Köln,Bundesliga,Jonas Hector,GER,"MF,DF",29,1990,27,74,45,35,35,4,23,75,30.7,52,625,206,33,218,315,92,60,13,0,47,29,103,64,0,https://fbref.com/en/players/c2009df3/Jonas-Hector
2020,Köln,Bundesliga,Marco Höger,GER,MF,29,1989,7.5,10,7,6,2,2,6,18,33.3,12,167,48,28.7,68,83,16,18,4,0,14,4,14,13,0,https://fbref.com/en/players/4114f306/Marco-Hoger
2020,Köln,Bundesliga,Timo Horn,GER,GK,26,1993,34,0,0,0,0,0,0,5,0,5,8,1,12.5,8,0,0,0,0,0,0,0,0,4,0,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2020,Köln,Bundesliga,Ismail Jakobs,GER,"FW,DF",19,1999,18.6,53,33,30,13,10,10,19,52.6,9,406,109,26.8,147,166,93,34,2,0,32,13,66,47,0,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2020,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",26,1992,17.3,21,10,13,4,4,8,26,30.8,18,291,67,23,90,134,67,29,2,0,27,6,27,16,0,https://fbref.com/en/players/94c18565/Florian-Kainz
