Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,Url
2018,Eint Frankfurt,Bundesliga,Alexander Meier,GER,FW,34,1983,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,https://fbref.com/en/players/362aa29d/Alexander-Meier
2018,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,"FW,MF",23,1993,19.5,482,474,8,0,3,112,10,39,0,0,0,0,239,136,107,99,297,49,3,15,264,6,9,20,44,https://fbref.com/en/players/536cebe5/Ante-Rebic
2018,Eint Frankfurt,Bundesliga,Marco Russ,GER,DF,31,1985,12.7,562,544,18,18,0,75,12,0,0,0,0,0,352,88,122,12,478,48,0,3,469,1,5,5,10,https://fbref.com/en/players/e26c4233/Marco-Russ
2018,Eint Frankfurt,Bundesliga,Carlos Salcedo,MEX,DF,23,1993,17.9,982,919,63,44,0,139,63,3,0,0,0,0,541,149,292,164,684,83,19,6,783,4,24,8,19,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo
2018,Eint Frankfurt,Bundesliga,Marc Stendera,GER,MF,21,1995,4.1,159,145,14,6,0,26,8,1,6,0,2,0,95,24,40,11,134,10,2,0,108,1,5,3,9,https://fbref.com/en/players/500cd987/Marc-Stendera
2018,Eint Frankfurt,Bundesliga,Taleb Tawatha,ISR,"DF,MF",25,1992,4.9,225,154,71,3,1,22,5,17,7,1,2,0,87,57,81,131,24,6,61,1,153,0,4,6,10,https://fbref.com/en/players/bbb496b5/Taleb-Tawatha
2018,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"DF,MF",23,1994,18.5,878,601,277,34,2,119,44,63,44,8,13,0,415,157,306,459,163,47,199,1,618,5,11,25,48,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2018,Eint Frankfurt,Bundesliga,Marius Wolf,GER,"MF,DF",22,1995,26.3,1021,832,189,29,6,189,26,63,29,11,16,1,476,241,304,51,795,30,131,6,671,6,22,37,67,https://fbref.com/en/players/fa661778/Marius-Wolf
2018,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,27,1990,9.4,335,329,6,5,0,85,9,4,0,0,0,0,205,52,78,18,272,28,1,1,260,0,9,8,8,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2018,Freiburg,Bundesliga,Onur Bulut,TUR,MF,23,1994,0.4,6,6,0,0,0,2,0,1,0,0,0,0,2,2,2,5,1,0,0,0,3,1,0,0,0,https://fbref.com/en/players/32e96d52/Onur-Bulut
2018,Freiburg,Bundesliga,Mohamed Dräger,TUN,"MF,FW",21,1996,0.6,10,9,1,1,0,3,0,1,0,0,0,0,6,1,3,1,8,1,0,0,4,0,2,3,0,https://fbref.com/en/players/8954fddc/Mohamed-Drager
2018,Freiburg,Bundesliga,Mike Frantz,GER,MF,30,1986,11.6,278,268,10,9,1,42,2,7,0,0,0,0,162,46,70,57,169,30,1,4,193,1,6,5,8,https://fbref.com/en/players/482b70ad/Mike-Frantz
2018,Freiburg,Bundesliga,Rafał Gikiewicz,POL,GK,29,1987,1.7,76,45,31,7,0,1,6,0,0,0,0,0,13,5,58,12,50,0,0,8,41,0,3,0,1,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2018,Freiburg,Bundesliga,Karim Guédé,SVK,FW,32,1985,0.7,11,11,0,0,0,2,0,0,0,0,0,0,8,2,1,1,8,1,0,1,5,1,1,0,0,https://fbref.com/en/players/79fa1799/Karim-Guede
2018,Freiburg,Bundesliga,Manuel Gulde,GER,DF,26,1991,17,763,745,18,18,0,145,12,4,0,0,0,0,529,80,154,146,552,39,0,3,651,1,12,3,16,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2018,Freiburg,Bundesliga,Christian Günter,GER,"DF,MF",24,1993,34,1728,1265,463,54,2,296,58,98,45,7,25,1,769,413,546,1119,188,45,364,4,1231,1,40,32,82,https://fbref.com/en/players/8593f88c/Christian-Gunter
2018,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",23,1994,30.5,1026,997,29,7,6,230,21,21,1,0,1,0,636,198,192,148,708,108,11,7,725,5,34,26,43,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2018,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,27,1990,25.1,1241,1185,56,52,3,239,23,2,0,0,0,0,899,166,176,359,770,79,2,6,1055,0,17,13,31,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2018,Freiburg,Bundesliga,Lucas Höler,GER,"MF,FW",23,1994,10.1,240,233,7,2,0,84,3,7,0,0,0,0,133,63,44,28,172,15,2,3,142,2,5,6,23,https://fbref.com/en/players/ca618d23/Lucas-Holer
2018,Freiburg,Bundesliga,Bartosz Kapustka,POL,"FW,MF",20,1996,2.6,77,76,1,0,1,23,2,5,0,0,0,0,41,20,16,14,58,4,0,0,46,0,4,1,10,https://fbref.com/en/players/7364c4d1/Bartosz-Kapustka
2018,Freiburg,Bundesliga,Florian Kath,GER,"FW,MF",22,1994,7.5,208,201,7,0,0,63,9,11,1,1,0,0,132,33,43,116,57,15,4,2,143,1,6,3,12,https://fbref.com/en/players/6a81a181/Florian-Kath
2018,Freiburg,Bundesliga,Marc-Oliver Kempf,GER,DF,22,1995,10,489,473,16,12,0,67,23,0,0,0,0,0,320,60,109,346,89,37,4,0,395,2,15,4,5,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf
2018,Freiburg,Bundesliga,Ryan Kent,ENG,"FW,MF",20,1996,2.7,67,66,1,0,0,3,0,3,0,0,0,0,49,5,13,19,44,4,0,0,44,0,1,0,3,https://fbref.com/en/players/316de854/Ryan-Kent
2018,Freiburg,Bundesliga,Tim Kleindienst,GER,FW,21,1995,12.6,353,342,11,0,1,120,4,12,0,0,0,0,158,93,102,118,123,42,1,10,206,3,16,10,24,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
2018,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",21,1996,21.3,960,937,23,21,0,228,28,2,1,1,0,0,632,119,209,89,754,65,1,3,770,0,22,15,15,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2018,Freiburg,Bundesliga,Lukas Kübler,GER,DF,24,1992,12.8,515,400,115,6,0,66,10,12,1,1,0,0,225,124,166,36,304,51,108,0,378,0,15,9,10,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2018,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,21,1996,9.6,405,398,7,5,1,67,16,0,0,0,0,0,279,28,98,21,340,36,2,1,323,1,16,1,6,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2018,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",26,1990,7.7,127,126,1,0,0,32,4,6,0,0,0,0,77,19,31,25,78,18,0,4,92,0,1,2,6,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2018,Freiburg,Bundesliga,Nils Petersen,GER,FW,28,1988,24.9,596,555,41,0,6,151,11,14,0,0,0,0,297,149,150,114,301,86,0,21,387,3,11,18,23,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2018,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",27,1989,5.5,204,171,33,14,1,45,15,25,19,7,6,3,91,35,78,31,145,16,0,3,118,1,6,5,5,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2018,Freiburg,Bundesliga,Julian Schuster,GER,"DF,MF",32,1985,14.5,748,622,126,71,1,101,27,15,53,13,9,4,487,63,198,80,607,46,2,4,602,2,13,5,5,https://fbref.com/en/players/d0421d25/Julian-Schuster
2018,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,25,1992,32.3,1310,926,384,96,0,139,21,0,0,0,0,0,457,45,808,223,905,3,0,116,823,5,29,1,3,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2018,Freiburg,Bundesliga,Vincent Sierro,SUI,"MF,FW",21,1995,2.4,73,69,4,3,0,23,2,4,0,0,0,0,37,14,22,19,46,5,0,0,46,0,1,2,5,https://fbref.com/en/players/92ffb8f9/Vincent-Sierro
2018,Freiburg,Bundesliga,Çağlar Söyüncü,TUR,DF,21,1996,23.9,1101,1049,52,50,0,155,35,1,0,0,0,0,772,93,236,325,672,70,2,6,912,0,16,8,20,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
2018,Freiburg,Bundesliga,Caleb Stanko,USA,"DF,MF",24,1993,2.1,118,117,1,1,0,22,2,1,0,0,0,0,88,13,17,37,73,7,0,0,100,0,4,1,3,https://fbref.com/en/players/381e52af/Caleb-Stanko
2018,Freiburg,Bundesliga,Pascal Stenzel,GER,"DF,MF",21,1996,21.6,1082,852,230,26,0,159,58,40,4,4,0,0,530,253,299,67,751,54,200,1,830,5,19,14,33,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2018,Freiburg,Bundesliga,Marco Terrazzino,GER,"MF,FW",26,1991,16.5,619,608,11,2,2,135,8,17,2,0,0,0,440,113,66,76,487,34,5,6,489,1,4,11,32,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2018,Hamburger SV,Bundesliga,Stephan Ambrosius,GER,DF,18,1998,0.5,33,32,1,1,0,1,1,0,0,0,0,0,28,1,4,3,28,1,0,0,30,1,1,0,0,https://fbref.com/en/players/2930c9d8/Stephan-Ambrosius
2018,Hamburger SV,Bundesliga,Jann-Fiete Arp,GER,FW,17,2000,9.4,154,135,19,1,1,49,3,3,0,0,0,0,81,48,25,21,111,9,0,3,91,0,3,9,11,https://fbref.com/en/players/c21fb312/Jann-Fiete-Arp
2018,Hamburger SV,Bundesliga,Dennis Diekmeier,GER,DF,27,1989,20.8,921,656,265,5,0,121,18,54,0,0,0,0,315,197,409,47,534,59,260,8,562,2,26,18,48,https://fbref.com/en/players/6873f3bc/Dennis-Diekmeier
2018,Hamburger SV,Bundesliga,Rick van Drongelen,NED,DF,18,1998,16,685,631,54,24,0,104,12,3,0,0,0,0,397,101,187,530,34,67,30,5,504,3,17,10,22,https://fbref.com/en/players/f0797d57/Rick-van-Drongelen
2018,Hamburger SV,Bundesliga,Albin Ekdal,SWE,MF,28,1989,12.3,560,543,17,16,1,87,6,2,0,0,0,0,358,98,104,82,395,64,1,3,430,2,7,5,14,https://fbref.com/en/players/f503ea63/Albin-Ekdal
2018,Hamburger SV,Bundesliga,Mohamed Gouaida,TUN,MF,24,1993,0.6,27,27,0,0,0,4,0,1,0,0,0,0,19,4,4,19,5,1,0,1,21,0,1,1,0,https://fbref.com/en/players/d45472b2/Mohamed-Gouaida
2018,Hamburger SV,Bundesliga,André Hahn,GER,"FW,MF",26,1990,15.1,381,357,24,1,2,89,9,28,3,1,0,0,136,114,131,48,196,61,16,14,207,1,15,9,27,https://fbref.com/en/players/cd82452e/Andre-Hahn
2018,Hamburger SV,Bundesliga,Lewis Holtby,GER,"MF,FW",26,1990,13.3,593,548,45,18,2,99,28,15,12,1,1,0,353,114,126,448,81,30,14,9,451,5,17,9,19,https://fbref.com/en/players/410ab123/Lewis-Holtby
2018,Hamburger SV,Bundesliga,Aaron Hunt,GER,"MF,FW",30,1986,23.1,1229,977,252,96,11,245,67,66,123,35,41,14,672,236,321,999,137,42,23,9,883,5,29,29,49,https://fbref.com/en/players/5f9f0531/Aaron-Hunt
2018,Hamburger SV,Bundesliga,Tatsuya Ito,JPN,"MF,FW",20,1997,11.2,391,381,10,2,2,63,7,37,0,0,0,0,270,75,46,54,315,5,8,8,295,0,13,15,15,https://fbref.com/en/players/6743cef5/Tatsuya-Ito
2018,Hamburger SV,Bundesliga,Vasilije Janjicic,SUI,MF,18,1998,3.6,151,147,4,2,1,34,3,0,0,0,0,0,75,41,35,21,100,22,2,1,122,0,2,2,4,https://fbref.com/en/players/8279c033/Vasilije-Janjicic
2018,Hamburger SV,Bundesliga,Bakery Jatta,GAM,"MF,FW",19,1998,3.3,102,99,3,0,0,33,1,4,0,0,0,0,64,22,16,26,60,5,3,1,66,0,1,8,5,https://fbref.com/en/players/34c313d5/Bakery-Jatta
2018,Hamburger SV,Bundesliga,Gideon Jung,GER,"MF,DF",22,1994,28.6,1058,1027,31,30,2,206,33,5,0,0,0,0,675,129,254,106,832,88,1,4,832,4,23,10,19,https://fbref.com/en/players/a2e7de6f/Gideon-Jung
2018,Hamburger SV,Bundesliga,Törles Knöll,GER,MF,19,1997,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,1,0,0,0,0,https://fbref.com/en/players/b883006f/Torles-Knoll
2018,Hamburger SV,Bundesliga,Filip Kostić,SRB,"FW,MF",24,1992,27.1,777,723,54,6,0,197,40,80,21,3,9,0,373,169,235,581,77,63,21,1,459,6,23,16,61,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2018,Hamburger SV,Bundesliga,Christian Mathenia,GER,GK,25,1992,24,688,439,249,68,0,41,16,0,0,0,0,0,225,39,424,29,539,0,0,73,373,6,21,0,2,https://fbref.com/en/players/4a15e95b/Christian-Mathenia
2018,Hamburger SV,Bundesliga,Ville Matti Steinmann,GER,MF,22,1995,6.6,419,400,19,15,0,99,18,0,4,1,0,0,279,71,69,121,256,30,0,2,352,1,2,9,11,https://fbref.com/en/players/ee57792b/Ville-Matti-Steinmann
2018,Hamburger SV,Bundesliga,Mërgim Mavraj,ALB,DF,31,1986,16.1,712,672,40,36,0,104,33,4,0,0,0,0,412,114,186,500,89,72,4,9,555,0,15,7,16,https://fbref.com/en/players/0eb5720b/Mergim-Mavraj
2018,Hamburger SV,Bundesliga,Nicolai Müller,GER,"DF,MF",29,1987,1.1,10,10,0,0,0,2,0,0,0,0,0,0,6,4,0,2,8,0,0,0,8,0,0,1,0,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2018,Hamburger SV,Bundesliga,Kyriakos Papadopoulos,GRE,DF,25,1992,29,1183,1105,78,76,0,192,30,1,0,0,0,0,659,169,355,91,883,127,2,24,892,6,32,11,23,https://fbref.com/en/players/931b7c30/Kyriakos-Papadopoulos
2018,Hamburger SV,Bundesliga,Julian Pollersbeck,GER,GK,22,1994,10,544,451,93,30,0,40,25,0,0,0,0,0,301,41,202,117,360,0,0,46,402,1,10,1,0,https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck
2018,Hamburger SV,Bundesliga,Gōtoku Sakai,JPN,"DF,MF",26,1991,25.4,1351,1156,195,21,2,224,44,35,4,0,1,1,644,310,397,428,631,92,170,7,1030,2,24,34,40,https://fbref.com/en/players/c8e25f78/Gotoku-Sakai
2018,Hamburger SV,Bundesliga,Sejad Salihović,BIH,MF,32,1984,4.1,234,194,40,15,0,50,17,11,18,7,2,0,124,45,65,198,8,14,7,2,169,0,7,1,5,https://fbref.com/en/players/a4e14205/Sejad-Salihovic
2018,Hamburger SV,Bundesliga,Douglas Santos,BRA,DF,23,1994,26.4,1493,1136,357,30,3,269,56,66,10,1,5,3,619,361,513,973,85,92,317,2,1048,8,34,38,63,https://fbref.com/en/players/c50e5bba/Douglas-Santos
2018,Hamburger SV,Bundesliga,Sven Schipplock,GER,"FW,MF",28,1988,3.8,76,70,6,0,0,25,0,1,0,0,0,0,31,29,16,7,36,15,1,1,44,1,0,2,3,https://fbref.com/en/players/53eeaf6a/Sven-Schipplock
2018,Hamburger SV,Bundesliga,Josha Vagnoman,GER,DF,16,2000,0.2,3,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,0,0,0,0,https://fbref.com/en/players/fb377d11/Josha-Vagnoman
2018,Hamburger SV,Bundesliga,Walace,BRA,MF,22,1995,14.6,660,639,21,15,1,154,12,6,0,0,0,0,427,116,117,62,516,50,6,3,519,2,15,9,22,https://fbref.com/en/players/26db8853/Walace
2018,Hamburger SV,Bundesliga,Luca Waldschmidt,GER,"MF,FW",21,1996,8.8,253,245,8,0,2,70,7,8,4,2,1,0,178,45,30,190,46,8,1,2,177,1,5,5,13,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2018,Hamburger SV,Bundesliga,Bobby Wood,USA,"FW,MF",24,1992,17.9,346,320,26,0,0,110,3,6,0,0,0,0,197,72,77,66,203,32,1,4,243,2,8,8,10,https://fbref.com/en/players/9853983f/Bobby-Wood
2018,Hannover 96,Bundesliga,Miiko Albornoz,CHI,DF,26,1990,7.8,423,330,93,7,0,64,8,16,0,0,0,0,161,141,121,269,40,15,86,4,324,2,10,9,12,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2018,Hannover 96,Bundesliga,Waldemar Anton,GER,"DF,MF",21,1996,25.3,1190,1142,48,44,0,181,27,5,0,0,0,0,805,151,234,188,851,114,4,4,961,3,41,18,23,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2018,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,27,1989,22.8,619,611,8,5,0,139,7,11,0,0,0,0,331,127,161,71,458,53,3,9,440,5,15,10,17,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2018,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,"FW,MF",20,1996,1.3,25,25,0,0,0,10,0,2,0,0,0,0,11,9,5,2,16,3,0,1,11,0,1,0,2,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2018,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"MF,FW",23,1994,23.8,652,649,3,0,3,157,16,49,0,0,0,0,372,145,135,58,484,61,2,4,462,2,19,14,31,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2018,Hannover 96,Bundesliga,Charlison Benschop,CUW,"MF,FW",27,1989,2,54,51,3,1,0,12,2,4,0,0,0,0,27,17,10,10,36,2,1,1,37,0,2,2,1,https://fbref.com/en/players/fc93fdf1/Charlison-Benschop
2018,Hannover 96,Bundesliga,Josip Elez,CRO,DF,23,1994,8.6,377,351,26,22,0,52,18,3,0,0,0,0,218,45,114,105,232,18,4,3,293,0,9,4,2,https://fbref.com/en/players/eafac393/Josip-Elez
2018,Hannover 96,Bundesliga,Michael Esser,GER,GK,29,1987,3,121,85,36,10,0,9,4,0,0,0,0,0,60,8,53,6,95,0,0,18,87,0,2,0,0,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2018,Hannover 96,Bundesliga,Felipe,BRA,DF,30,1987,5.1,269,259,10,10,0,28,5,1,0,0,0,0,158,41,70,215,26,22,0,1,197,1,7,4,4,https://fbref.com/en/players/de164de6/Felipe
2018,Hannover 96,Bundesliga,Iver Fossum,NOR,MF,21,1996,14.5,666,645,21,10,0,142,9,19,7,2,1,4,413,129,124,91,497,52,4,3,525,1,7,10,26,https://fbref.com/en/players/ce218223/Iver-Fossum
2018,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,24,1993,26.5,769,713,56,0,2,223,14,25,1,1,0,0,334,248,187,107,418,117,1,25,498,1,18,15,36,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
2018,Hannover 96,Bundesliga,Martin Harnik,AUT,"FW,MF",30,1987,21,586,568,18,0,1,117,13,17,0,0,0,0,295,163,128,105,359,68,10,8,387,1,10,22,35,https://fbref.com/en/players/99b7584f/Martin-Harnik
2018,Hannover 96,Bundesliga,Timo Hübers,GER,DF,21,1996,5,179,168,11,9,0,21,1,0,0,0,0,0,105,35,39,16,142,10,2,2,136,1,4,1,4,https://fbref.com/en/players/94302c52/Timo-Hubers
2018,Hannover 96,Bundesliga,Florian Hübner,GER,DF,26,1991,3.6,167,158,9,8,0,20,3,0,0,0,0,0,114,21,32,14,140,10,1,0,136,1,4,2,2,https://fbref.com/en/players/e87ad81a/Florian-Hubner
2018,Hannover 96,Bundesliga,Jonathas,BRA,FW,28,1989,7,169,150,19,0,0,34,3,5,0,0,0,0,72,59,38,7,112,28,1,5,105,2,3,5,5,https://fbref.com/en/players/531807b3/Jonathas
2018,Hannover 96,Bundesliga,Kenan Karaman,TUR,"MF,FW",23,1994,9.5,274,272,2,1,0,57,3,11,1,0,0,0,182,39,53,54,184,21,0,2,196,1,5,6,15,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2018,Hannover 96,Bundesliga,Felix Klaus,GER,"MF,FW",24,1992,22,686,616,70,20,2,137,14,34,26,7,9,8,317,176,193,49,515,70,24,8,487,2,13,16,34,https://fbref.com/en/players/aeda1f69/Felix-Klaus
2018,Hannover 96,Bundesliga,Julian Korb,GER,DF,25,1992,26,1202,898,304,12,0,165,18,48,0,0,0,0,452,323,427,105,711,83,291,3,812,5,28,29,60,https://fbref.com/en/players/3dffff26/Julian-Korb
2018,Hannover 96,Bundesliga,Sebastian Maier,GER,MF,23,1993,2.9,132,114,18,7,0,20,9,4,9,3,4,2,65,28,39,10,112,7,2,0,89,1,3,3,3,https://fbref.com/en/players/e8385ec4/Sebastian-Maier
2018,Hannover 96,Bundesliga,Linton Maina,GER,MF,18,1999,0.1,18,18,0,0,0,2,0,0,0,0,0,0,15,3,0,7,11,0,0,0,16,0,0,1,0,https://fbref.com/en/players/e5d85da8/Linton-Maina
2018,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,27,1990,26.4,1245,956,289,9,0,193,16,53,0,0,0,0,507,308,430,765,107,80,280,0,863,5,45,23,69,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2018,Hannover 96,Bundesliga,Salif Sané,SEN,DF,26,1990,32,1788,1658,130,119,1,299,62,4,0,0,0,0,1125,226,437,288,1230,152,11,2,1448,5,41,10,18,https://fbref.com/en/players/791abba1/Salif-Sane
2018,Hannover 96,Bundesliga,Manuel Schmiedebach,GER,MF,28,1988,1.8,75,75,0,0,0,9,1,1,0,0,0,0,50,8,17,5,68,2,0,0,50,0,5,5,3,https://fbref.com/en/players/d8f5dc3d/Manuel-Schmiedebach
2018,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,30,1987,25.8,1357,1156,201,111,2,183,55,28,89,26,24,3,695,247,415,93,1115,108,0,10,1023,5,26,18,19,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2018,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,27,1990,18.7,743,654,89,14,0,101,27,17,1,0,1,0,312,166,265,123,493,36,74,3,525,3,27,13,15,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2018,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,31,1985,31,1104,739,365,113,0,106,36,0,0,0,0,0,465,54,585,102,819,1,0,150,774,1,30,2,3,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2018,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,30,1987,24.3,1123,1087,36,33,3,139,26,4,0,0,0,0,815,165,143,76,952,72,2,6,970,2,18,12,12,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2018,Hertha BSC,Bundesliga,Palkó Dárdai,HUN,FW,18,1999,0.3,9,9,0,0,0,1,0,0,0,0,0,0,5,2,2,6,1,2,0,0,6,0,0,0,1,https://fbref.com/en/players/db7161ed/Palko-Dardai
2018,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,26,1990,18.2,971,941,30,26,1,141,32,11,1,0,0,1,617,160,194,216,693,51,1,3,770,2,16,14,35,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2018,Hertha BSC,Bundesliga,Ondrej Duda,SVK,MF,22,1994,8.3,308,302,6,3,1,56,2,5,0,0,0,0,200,64,44,36,241,19,0,4,248,0,3,8,7,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2018,Hertha BSC,Bundesliga,Alexander Esswein,GER,"FW,MF",27,1990,6.9,228,224,4,1,0,42,6,13,0,0,0,0,144,40,44,44,152,22,2,4,163,0,5,10,20,https://fbref.com/en/players/b48215cd/Alexander-Esswein
2018,Hertha BSC,Bundesliga,Genki Haraguchi,JPN,"MF,FW",26,1991,2.3,57,56,1,1,0,9,0,1,0,0,0,0,45,5,7,8,42,4,0,0,37,0,2,1,4,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2018,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,32,1984,16.1,357,328,29,1,1,77,4,3,0,0,0,0,214,90,53,15,269,32,1,18,254,1,10,10,18,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2018,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,32,1984,31,1093,764,329,96,0,96,21,0,0,0,0,0,253,60,780,99,838,0,0,90,600,3,38,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2018,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",31,1985,24.5,635,622,13,2,1,161,7,15,0,0,0,0,416,119,100,72,480,41,4,12,446,4,16,17,32,https://fbref.com/en/players/2042d931/Salomon-Kalou
2018,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,29,1988,3,136,96,40,12,0,20,2,0,0,0,0,0,46,7,83,24,102,0,0,6,79,1,0,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2018,Hertha BSC,Bundesliga,Sebastian Langkamp,GER,DF,29,1988,10.6,537,516,21,20,1,52,11,0,0,0,0,0,395,54,88,34,447,44,1,2,466,0,13,3,5,https://fbref.com/en/players/74d70fb5/Sebastian-Langkamp
2018,Hertha BSC,Bundesliga,Valentino Lazaro,AUT,"MF,FW",21,1996,20.7,685,598,87,29,2,156,26,44,32,5,19,4,405,122,158,87,542,21,17,3,473,4,23,20,29,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2018,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,MF",26,1991,20.6,783,769,14,1,3,183,17,29,0,0,0,0,453,153,177,146,471,74,13,13,563,1,17,17,36,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2018,Hertha BSC,Bundesliga,Fabian Lustenberger,SUI,"MF,DF",29,1988,17.6,846,819,27,26,1,116,32,2,0,0,0,0,523,136,187,130,645,50,1,0,701,0,9,9,6,https://fbref.com/en/players/a63a995f/Fabian-Lustenberger
2018,Hertha BSC,Bundesliga,Arne Maier,GER,MF,18,1999,13.6,640,624,16,14,1,128,8,6,2,0,1,1,443,104,93,74,529,28,0,3,529,3,11,17,14,https://fbref.com/en/players/ab700320/Arne-Maier
2018,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"MF,DF",20,1997,4.7,178,160,18,3,0,42,8,9,2,0,2,0,95,33,50,116,35,8,13,0,122,1,5,2,8,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2018,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,30,1986,15.3,754,599,155,12,0,92,3,18,0,0,0,0,367,180,207,22,533,45,143,4,591,2,18,14,30,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2018,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,25,1992,33,1720,1286,434,90,0,226,72,119,61,7,23,9,912,313,495,1298,54,66,283,3,1288,4,40,26,49,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2018,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,22,1994,25.6,1316,1281,35,35,0,155,52,0,0,0,0,0,949,88,279,1072,135,86,0,4,1118,5,18,3,8,https://fbref.com/en/players/3376a776/Karim-Rekik
2018,Hertha BSC,Bundesliga,Julian Schieber,GER,"MF,FW",28,1989,0.6,14,14,0,0,0,6,0,0,0,0,0,0,6,1,7,4,3,2,0,0,5,0,1,1,2,https://fbref.com/en/players/37c213cf/Julian-Schieber
