Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Url
2019,Düsseldorf,Bundesliga,Marvin Ducksch,GER,FW,24,1994,9.1,182,276,65.9,3064,892,101,135,74.8,48,73,65.8,29,54,53.7,1,1.8,-0.8,19,18,6,2,31,https://fbref.com/en/players/638a4d71/Marvin-Ducksch
2019,Düsseldorf,Bundesliga,Oliver Fink,GER,MF,36,1982,11.7,242,393,61.6,3793,1808,135,182,74.2,78,133,58.6,21,49,42.9,0,0.8,-0.8,6,31,5,1,44,https://fbref.com/en/players/316162b6/Oliver-Fink
2019,Düsseldorf,Bundesliga,Niko Gießelmann,GER,DF,26,1991,28.8,1014,1381,73.4,20535,9341,360,421,85.5,493,617,79.9,152,300,50.7,3,3.1,-0.1,27,77,28,8,130,https://fbref.com/en/players/7242b495/Niko-Giesselmann
2019,Düsseldorf,Bundesliga,Rouwen Hennings,GER,FW,30,1987,20.4,292,442,66.1,4891,1209,153,216,70.8,101,146,69.2,32,54,59.3,4,3.3,0.7,26,32,15,1,48,https://fbref.com/en/players/17611373/Rouwen-Hennings
2019,Düsseldorf,Bundesliga,André Hoffmann,GER,"DF,MF",25,1993,11.7,436,501,87,9899,2680,123,133,92.5,204,219,93.2,105,140,75,0,0,0,1,18,4,0,27,https://fbref.com/en/players/34b306a1/Andre-Hoffmann
2019,Düsseldorf,Bundesliga,Marcin Kamiński,POL,DF,26,1992,27,984,1163,84.6,22420,7495,237,264,89.8,532,584,91.1,211,304,69.4,1,0.4,0.6,7,62,3,1,72,https://fbref.com/en/players/463503e2/Marcin-Kaminski
2019,Düsseldorf,Bundesliga,Kenan Karaman,TUR,"FW,MF",24,1994,10.2,190,279,68.1,3207,629,98,136,72.1,72,96,75,19,30,63.3,1,1.9,-0.9,15,10,5,2,13,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2019,Düsseldorf,Bundesliga,Dawid Kownacki,POL,"MF,FW",21,1997,6.4,106,153,69.3,1908,472,58,74,78.4,29,42,69,16,28,57.1,0,0.3,-0.3,5,7,5,3,11,https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki
2019,Düsseldorf,Bundesliga,Davor Lovren,CRO,"MF,FW",19,1998,0.5,12,19,63.2,159,44,7,10,70,5,6,83.3,0,1,0,0,0,0,0,1,0,0,1,https://fbref.com/en/players/58007d77/Davor-Lovren
2019,Düsseldorf,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",20,1997,21.9,444,595,74.6,7801,1339,207,249,83.1,175,224,78.1,50,91,54.9,3,2.3,0.7,22,20,21,9,36,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2019,Düsseldorf,Bundesliga,Alfredo Morales,USA,MF,28,1990,17,495,657,75.3,10386,2616,155,202,76.7,234,295,79.3,99,140,70.7,1,1,0,9,52,7,0,52,https://fbref.com/en/players/ff45add5/Alfredo-Morales
2019,Düsseldorf,Bundesliga,Benito Raman,BEL,"MF,FW",23,1994,18.7,320,481,66.5,6181,2051,132,177,74.6,136,194,70.1,48,85,56.5,4,2.9,1.1,21,36,26,10,68,https://fbref.com/en/players/867501bf/Benito-Raman
2019,Düsseldorf,Bundesliga,Michael Rensing,GER,GK,34,1984,32,645,1008,64,24157,16274,67,68,98.5,237,238,99.6,341,702,48.6,0,0,0,0,11,0,0,0,https://fbref.com/en/players/c476b0c0/Michael-Rensing
2019,Düsseldorf,Bundesliga,Marcel Sobottka,GER,MF,24,1994,10.5,267,340,78.5,5044,1597,111,133,83.5,118,144,81.9,35,54,64.8,0,0.1,-0.1,2,15,2,0,29,https://fbref.com/en/players/664590fa/Marcel-Sobottka
2019,Düsseldorf,Bundesliga,Kevin Stöger,AUT,MF,24,1993,23.5,1181,1420,83.2,25614,7556,437,492,88.8,471,543,86.7,261,354,73.7,7,6,1,54,148,36,7,161,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2019,Düsseldorf,Bundesliga,Markus Suttner,AUT,"DF,MF",31,1987,5.4,175,260,67.3,4050,1591,58,68,85.3,75,96,78.1,42,95,44.2,1,0.8,0.2,8,12,5,3,16,https://fbref.com/en/players/7391c2d9/Markus-Suttner
2019,Düsseldorf,Bundesliga,Takashi Usami,JPN,"FW,MF",26,1992,9.8,192,274,70.1,3806,1313,86,101,85.1,65,80,81.3,37,73,50.7,2,1.2,0.8,15,18,11,4,26,https://fbref.com/en/players/2bed2986/Takashi-Usami
2019,Düsseldorf,Bundesliga,Jean Zimmer,GER,"DF,MF",24,1993,15.9,431,621,69.4,8242,3861,200,247,81,167,227,73.6,60,122,49.2,2,3.9,-1.9,36,47,22,10,54,https://fbref.com/en/players/912e63b5/Jean-Zimmer
2019,Düsseldorf,Bundesliga,Matthias Zimmermann,GER,"DF,MF",26,1992,33.9,1254,1665,75.3,23306,10448,524,616,85.1,542,702,77.2,164,285,57.5,3,2.5,0.5,16,121,27,15,158,https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann
2019,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,32,1986,15.8,520,671,77.5,12124,4564,141,171,82.5,243,288,84.4,132,199,66.3,0,0.1,-0.1,3,58,7,3,66,https://fbref.com/en/players/565bf0da/David-Abraham
2019,Eint Frankfurt,Bundesliga,Allan,BRA,"MF,DF",21,1997,2,43,65,66.2,934,248,17,27,63,16,25,64,9,11,81.8,0,0,0,1,5,1,0,6,https://fbref.com/en/players/b15e93aa/Allan
2019,Eint Frankfurt,Bundesliga,Danny Blum,GER,FW,27,1991,0,1,2,50,17,0,0,1,0,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/eb61713c/Danny-Blum
2019,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,FW,28,1990,0.2,2,3,66.7,37,27,1,1,100,1,2,50,0,0,NA,0,0,0,1,0,1,1,1,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2019,Eint Frankfurt,Bundesliga,Danny da Costa,GER,"DF,MF",25,1993,33.7,868,1368,63.5,15947,7866,389,488,79.7,373,574,65,100,236,42.4,4,3.8,0.2,30,67,39,20,119,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2019,Eint Frankfurt,Bundesliga,Marco Fabián,MEX,FW,29,1989,0.7,8,13,61.5,134,19,5,6,83.3,2,5,40,1,2,50,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e665a2db/Marco-Fabian
2019,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,26,1992,6.7,228,308,74,4607,1304,67,82,81.7,119,147,81,38,72,52.8,0,0,0,0,6,0,0,12,https://fbref.com/en/players/b82880c6/Simon-Falette
2019,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,31,1986,24.7,719,849,84.7,12073,3166,325,371,87.6,335,377,88.9,52,74,70.3,0,0.2,-0.2,4,55,3,0,55,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2019,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,"MF,FW",23,1995,18.1,427,608,70.2,7560,2049,206,277,74.4,166,221,75.1,47,83,56.6,1,2,-1,18,38,23,2,62,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2019,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,MF,30,1987,17.4,687,948,72.5,13285,4245,292,339,86.1,279,355,78.6,106,223,47.5,6,3.6,2.4,29,64,17,4,87,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2019,Eint Frankfurt,Bundesliga,Sébastien Haller,CIV,FW,24,1994,24.2,512,796,64.3,7198,1826,301,426,70.7,155,258,60.1,29,60,48.3,9,5.7,3.3,37,53,22,2,67,https://fbref.com/en/players/ba115a40/Sebastien-Haller
2019,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",34,1984,28,1230,1461,84.2,28818,9919,276,318,86.8,656,728,90.1,288,399,72.2,0,0.5,-0.5,6,100,12,0,119,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2019,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,25,1992,12.7,384,535,71.8,8308,3871,116,133,87.2,193,242,79.8,73,149,49,0,0.1,-0.1,2,46,2,0,47,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2019,Eint Frankfurt,Bundesliga,Branimir Hrgota,SWE,FW,25,1993,0.1,0,1,0,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota
2019,Eint Frankfurt,Bundesliga,Luka Jović,SRB,"FW,MF",20,1997,24.9,434,601,72.2,7659,1911,202,272,74.3,150,196,76.5,59,93,63.4,5,3.5,1.5,27,50,22,5,63,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2019,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,"DF,MF",25,1992,32.8,973,1598,60.9,19113,9732,378,516,73.3,453,701,64.6,134,328,40.9,10,9.3,0.7,49,88,59,34,148,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2019,Eint Frankfurt,Bundesliga,Nicolai Müller,GER,"FW,MF",30,1987,2.4,35,48,72.9,549,244,18,19,94.7,14,18,77.8,2,7,28.6,0,0.2,-0.2,1,6,1,0,9,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,18,1999,25.6,911,1131,80.5,18188,6360,336,379,88.7,419,484,86.6,145,241,60.2,1,0.3,0.7,5,95,3,0,94,https://fbref.com/en/players/441197b8/Obite-NDicka
2019,Eint Frankfurt,Bundesliga,Gonçalo Paciência,POR,FW,23,1994,4.3,62,103,60.2,1031,223,35,49,71.4,19,35,54.3,6,13,46.2,1,0.7,0.3,4,4,3,0,6,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2019,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,"FW,MF",24,1993,22,311,553,56.2,4733,1126,193,284,68,81,154,52.6,30,77,39,4,5.2,-1.2,34,22,22,6,43,https://fbref.com/en/players/536cebe5/Ante-Rebic
2019,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,27,1990,10.3,441,539,81.8,8126,2161,204,224,91.1,176,213,82.6,54,89,60.7,0,0.9,-0.9,14,38,10,2,46,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2019,Eint Frankfurt,Bundesliga,Marco Russ,GER,DF,32,1985,4.2,90,120,75,1851,744,35,43,81.4,40,52,76.9,13,22,59.1,0,0.1,-0.1,1,7,1,0,7,https://fbref.com/en/players/e26c4233/Marco-Russ
2019,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,25,1992,1.4,27,51,52.9,1255,1081,2,2,100,9,9,100,16,40,40,0,0,0,0,3,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2019,Eint Frankfurt,Bundesliga,Carlos Salcedo,MEX,DF,24,1993,5.1,214,269,79.6,5007,1756,53,68,77.9,110,120,91.7,49,78,62.8,0,0,0,0,16,0,0,24,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo
2019,Eint Frankfurt,Bundesliga,Marc Stendera,GER,MF,22,1995,1.2,81,95,85.3,1441,513,36,40,90,34,36,94.4,7,14,50,0,0.2,-0.2,1,10,0,0,11,https://fbref.com/en/players/500cd987/Marc-Stendera
2019,Eint Frankfurt,Bundesliga,Taleb Tawatha,ISR,"DF,FW",26,1992,1.4,29,48,60.4,586,333,12,18,66.7,12,17,70.6,5,11,45.5,0,0,0,0,3,0,0,5,https://fbref.com/en/players/bbb496b5/Taleb-Tawatha
2019,Eint Frankfurt,Bundesliga,Lucas Torró,ESP,MF,24,1994,6.2,190,259,73.4,3451,1098,80,102,78.4,87,117,74.4,20,33,60.6,0,0.2,-0.2,3,14,3,0,26,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2019,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,22,1996,5.8,183,241,75.9,3492,1293,76,94,80.9,78,100,78,28,40,70,0,0,0,1,29,2,0,21,https://fbref.com/en/players/c8c60119/Almamy-Toure
2019,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,28,1990,32.6,778,1209,64.4,30304,23534,102,102,100,238,243,97.9,436,861,50.6,0,0,0,0,50,0,0,1,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2019,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"MF,DF",24,1994,8.1,240,360,66.7,4868,2019,89,112,79.5,103,137,75.2,44,96,45.8,1,1.8,-0.8,16,23,8,3,42,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2019,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,28,1990,8.8,333,384,86.7,5636,968,153,174,87.9,150,162,92.6,26,34,76.5,0,0.1,-0.1,2,22,1,0,16,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2019,Freiburg,Bundesliga,Christoph Daferner,GER,FW,20,1998,0.3,2,4,50,23,0,0,0,NA,1,2,50,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e5be34dd/Christoph-Daferner
2019,Freiburg,Bundesliga,Mark Flekken,NED,GK,25,1993,1,23,29,79.3,793,564,1,1,100,13,13,100,9,15,60,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2019,Freiburg,Bundesliga,Mike Frantz,GER,"MF,FW",31,1986,24.6,509,671,75.9,9732,2572,182,231,78.8,247,305,81,66,106,62.3,1,1.1,-0.1,14,28,15,10,35,https://fbref.com/en/players/482b70ad/Mike-Frantz
2019,Freiburg,Bundesliga,Jérôme Gondorf,GER,"MF,FW",30,1988,14.4,367,529,69.4,6849,2365,164,198,82.8,136,189,72,57,114,50,2,2.9,-0.9,21,32,16,2,49,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2019,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",25,1993,15.9,569,752,75.7,10474,2824,261,294,88.8,207,259,79.9,88,168,52.4,3,3.6,-0.6,33,53,17,5,65,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2019,Freiburg,Bundesliga,Manuel Gulde,GER,DF,27,1991,19,729,892,81.7,17046,5690,159,179,88.8,406,449,90.4,160,252,63.5,0,0.3,-0.3,3,54,5,0,62,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2019,Freiburg,Bundesliga,Christian Günter,GER,DF,25,1993,32,1075,1498,71.8,20359,8374,442,524,84.4,472,605,78,144,298,48.3,5,3.8,1.2,47,44,39,21,79,https://fbref.com/en/players/8593f88c/Christian-Gunter
2019,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",24,1994,26,851,1076,79.1,17069,3790,303,366,82.8,399,478,83.5,137,187,73.3,3,2.8,0.2,44,80,19,5,87,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2019,Freiburg,Bundesliga,Dominique Heintz,GER,DF,24,1993,33.9,1380,1695,81.4,31919,11872,332,363,91.5,745,825,90.3,299,483,61.9,1,0.8,0.2,7,128,10,3,119,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2019,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,28,1990,17.9,757,891,85,13880,3787,272,308,88.3,389,438,88.8,76,108,70.4,0,0.5,-0.5,7,73,3,0,77,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2019,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",24,1994,11.2,180,264,68.2,2659,511,105,144,72.9,51,77,66.2,14,22,63.6,0,0.6,-0.6,10,10,9,2,17,https://fbref.com/en/players/ca618d23/Lucas-Holer
2019,Freiburg,Bundesliga,Patrick Kammerbauer,GER,FW,21,1997,0,3,4,75,40,22,2,3,66.7,1,1,100,0,0,NA,0,0,0,0,0,2,0,2,https://fbref.com/en/players/8bdcb6fd/Patrick-Kammerbauer
2019,Freiburg,Bundesliga,Tim Kleindienst,GER,FW,22,1995,2.2,44,58,75.9,637,117,24,29,82.8,14,21,66.7,3,4,75,0,0.1,-0.1,1,2,1,0,4,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
2019,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",22,1996,21.1,741,914,81.1,16405,4696,178,224,79.5,411,465,88.4,144,201,71.6,0,0.3,-0.3,5,41,3,0,44,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2019,Freiburg,Bundesliga,Lukas Kübler,GER,DF,25,1992,13.2,383,566,67.7,8041,2678,108,137,78.8,210,276,76.1,60,133,45.1,2,0.8,1.2,7,25,10,7,30,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2019,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,22,1996,6.8,240,300,80,5976,1668,28,32,87.5,155,167,92.8,56,98,57.1,0,0.1,-0.1,2,18,2,1,22,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2019,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",27,1990,10.8,131,184,71.2,1997,417,73,94,77.7,39,54,72.2,11,18,61.1,1,0.7,0.3,8,7,4,1,11,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2019,Freiburg,Bundesliga,Chima Okoroji,NGA,"DF,MF",21,1997,1.2,19,30,63.3,327,82,10,12,83.3,7,9,77.8,2,9,22.2,0,0,0,0,2,0,0,1,https://fbref.com/en/players/d453346c/Chima-Okoroji
2019,Freiburg,Bundesliga,Nils Petersen,GER,FW,29,1988,21.4,359,512,70.1,5221,884,202,265,76.2,101,149,67.8,27,53,50.9,3,1.9,1.1,23,16,8,0,30,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2019,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",28,1989,0.8,19,31,61.3,294,117,11,14,78.6,7,13,53.8,1,2,50,0,0.1,-0.1,1,1,1,0,5,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2019,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",21,1997,5.9,117,151,77.5,1857,501,63,70,90,44,51,86.3,8,24,33.3,0,0.3,-0.3,4,8,8,3,14,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2019,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,21,1997,8.6,394,445,88.5,9409,3162,68,77,88.3,221,235,94,102,127,80.3,0,0,0,0,17,1,0,17,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2019,Freiburg,Bundesliga,Nico Schlotterbeck,GER,DF,18,1999,2.5,81,108,75,1911,614,19,29,65.5,42,46,91.3,20,32,62.5,0,0,0,0,6,1,0,4,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
2019,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,26,1992,33,825,1268,65.1,30213,19318,61,62,98.4,324,330,98.2,439,875,50.2,1,0.5,0.5,2,15,1,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2019,Freiburg,Bundesliga,Pascal Stenzel,GER,DF,22,1996,16.1,718,884,81.2,17151,5421,186,212,87.7,339,391,86.7,186,262,71,2,1.4,0.6,16,48,21,12,69,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2019,Freiburg,Bundesliga,Marco Terrazzino,GER,"FW,MF",27,1991,5.7,159,219,72.6,2434,690,83,107,77.6,61,80,76.3,10,19,52.6,0,0.6,-0.6,11,12,6,1,16,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2019,Freiburg,Bundesliga,Luca Waldschmidt,GER,"FW,MF",22,1996,19.1,482,608,79.3,8799,1993,219,253,86.6,194,223,87,62,113,54.9,1,3,-2,23,58,15,2,56,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2019,Hannover 96,Bundesliga,Kevin Akpoguma,NGA,DF,23,1995,3.5,140,169,82.8,3215,1096,31,35,88.6,81,89,91,28,42,66.7,0,0,0,0,14,3,0,13,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2019,Hannover 96,Bundesliga,Miiko Albornoz,CHI,"DF,MF",27,1990,18.4,725,972,74.6,13709,5478,305,345,88.4,309,390,79.2,107,208,51.4,3,1.4,1.6,16,55,22,8,78,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2019,Hannover 96,Bundesliga,Waldemar Anton,GER,DF,22,1996,34,1434,1704,84.2,32643,9331,316,367,86.1,814,902,90.2,294,400,73.5,0,0.2,-0.2,5,84,1,1,81,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2019,Hannover 96,Bundesliga,Takuma Asano,JPN,"MF,FW",23,1994,7.8,118,170,69.4,1873,408,65,87,74.7,38,53,71.7,12,19,63.2,0,0.5,-0.5,3,9,7,1,13,https://fbref.com/en/players/13ddc856/Takuma-Asano
2019,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,28,1989,16.3,305,406,75.1,5239,1258,132,156,84.6,131,161,81.4,31,62,50,0,0.5,-0.5,10,21,6,1,28,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2019,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,FW,21,1996,1.7,11,22,50,154,38,6,8,75,5,7,71.4,0,4,0,0,0,0,0,0,0,0,1,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2019,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"FW,MF",24,1994,11.8,295,442,66.7,5206,1744,140,187,74.9,120,164,73.2,31,66,47,3,1.8,1.2,14,26,17,6,46,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2019,Hannover 96,Bundesliga,Uffe Bech,DEN,FW,25,1993,0.2,8,11,72.7,112,32,4,5,80,3,3,100,0,1,0,0,0.3,-0.3,2,0,0,0,1,https://fbref.com/en/players/f7097e8a/Uffe-Bech
2019,Hannover 96,Bundesliga,Tim Dierßen,GER,FW,22,1996,0.2,3,3,100,37,0,2,2,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/96f8ab0c/Tim-Dierssen
2019,Hannover 96,Bundesliga,Josip Elez,CRO,DF,24,1994,7.2,246,319,77.1,5318,2057,74,85,87.1,131,147,89.1,40,83,48.2,0,0.1,-0.1,2,34,2,0,32,https://fbref.com/en/players/eafac393/Josip-Elez
2019,Hannover 96,Bundesliga,Michael Esser,GER,GK,30,1987,32,867,1231,70.4,30173,20174,112,112,100,335,341,98.2,419,775,54.1,0,0.8,-0.8,3,31,0,0,0,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2019,Hannover 96,Bundesliga,Felipe,BRA,DF,31,1987,12.2,377,497,75.9,9075,2907,85,106,80.2,191,224,85.3,99,156,63.5,0,0,0,0,26,2,0,26,https://fbref.com/en/players/de164de6/Felipe
2019,Hannover 96,Bundesliga,Iver Fossum,NOR,"MF,FW",22,1996,5.1,199,254,78.3,3478,846,87,93,93.5,87,100,87,20,51,39.2,0,0.7,-0.7,9,11,5,4,12,https://fbref.com/en/players/ce218223/Iver-Fossum
2019,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,25,1993,12.4,258,379,68.1,3935,857,156,201,77.6,75,119,63,20,35,57.1,1,1,0,13,30,7,1,28,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
2019,Hannover 96,Bundesliga,Benjamin Hadžić,BIH,"FW,MF",19,1999,0.3,4,6,66.7,36,8,4,6,66.7,0,0,NA,0,0,NA,1,0.1,0.9,1,1,0,0,0,https://fbref.com/en/players/f765bb88/Benjamin-Hadzic
2019,Hannover 96,Bundesliga,Genki Haraguchi,JPN,"MF,DF",27,1991,23.7,655,852,76.9,11106,3613,317,376,84.3,267,333,80.2,64,118,54.2,3,1.9,1.1,27,46,23,8,83,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2019,Hannover 96,Bundesliga,Jonathas,BRA,FW,29,1989,6.7,106,155,68.4,1626,287,54,72,75,42,59,71.2,7,12,58.3,1,0.5,0.5,2,7,3,0,9,https://fbref.com/en/players/531807b3/Jonathas
2019,Hannover 96,Bundesliga,Julian Korb,GER,DF,26,1992,11.2,387,539,71.8,7115,3604,149,175,85.1,193,246,78.5,40,90,44.4,0,1.1,-1.1,10,35,12,2,58,https://fbref.com/en/players/3dffff26/Julian-Korb
2019,Hannover 96,Bundesliga,Linton Maina,GER,"MF,FW",19,1999,15.7,381,516,73.8,6138,2176,188,238,79,157,194,80.9,24,48,50,3,2.8,0.2,18,24,25,8,51,https://fbref.com/en/players/e5d85da8/Linton-Maina
2019,Hannover 96,Bundesliga,Nicolai Müller,GER,"MF,FW",30,1987,10,184,267,68.9,2648,865,110,137,80.3,59,82,72,8,23,34.8,0,0.5,-0.5,9,10,5,0,26,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Hannover 96,Bundesliga,Florent Muslija,KVX,"MF,FW",20,1998,7.5,231,321,72,3957,1037,112,144,77.8,87,111,78.4,26,52,50,0,0.8,-0.8,15,16,13,3,26,https://fbref.com/en/players/ae961785/Florent-Muslija
2019,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,28,1990,16.3,562,755,74.4,11659,5564,199,230,86.5,266,327,81.3,94,176,53.4,0,0.2,-0.2,5,42,13,3,59,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2019,Hannover 96,Bundesliga,Edgar Prib,GER,MF,28,1989,2.2,70,107,65.4,1341,448,27,35,77.1,32,41,78,10,25,40,1,0.3,0.7,6,6,5,2,6,https://fbref.com/en/players/420ff5a3/Edgar-Prib
2019,Hannover 96,Bundesliga,Samuel Şahin-Radlinger,AUT,GK,25,1992,1,21,28,75,862,729,3,3,100,6,8,75,12,17,70.6,0,0,0,0,1,0,0,0,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger
2019,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,31,1987,23.1,902,1195,75.5,17416,5633,359,415,86.5,381,455,83.7,148,290,51,1,2.5,-1.5,38,75,11,0,94,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2019,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,28,1990,17.6,655,867,75.5,14461,5508,205,231,88.7,296,363,81.5,146,249,58.6,0,0.4,-0.4,7,60,9,4,69,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2019,Hannover 96,Bundesliga,Sebastian Soto,USA,MF,18,2000,0.3,4,5,80,43,8,3,3,100,1,2,50,0,0,NA,0,0,0,1,1,0,0,0,https://fbref.com/en/players/00c3d4dc/Sebastian-Soto
2019,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,32,1985,1,20,27,74.1,527,284,2,2,100,10,10,100,7,14,50,0,0,0,0,0,0,0,0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2019,Hannover 96,Bundesliga,Walace,BRA,MF,23,1995,22.2,920,1094,84.1,16547,3823,404,463,87.3,384,449,85.5,112,144,77.8,1,0.8,0.2,13,63,10,0,86,https://fbref.com/en/players/26db8853/Walace
2019,Hannover 96,Bundesliga,Hendrik Weydandt,GER,"FW,MF",23,1995,19.1,254,427,59.5,3572,820,156,221,70.6,72,143,50.3,15,31,48.4,1,2.9,-1.9,24,21,6,4,25,https://fbref.com/en/players/773968e4/Hendrik-Weydandt
2019,Hannover 96,Bundesliga,Kevin Wimmer,AUT,DF,25,1992,18.7,839,1032,81.3,20024,7734,195,217,89.9,446,495,90.1,192,309,62.1,0,0.3,-0.3,6,64,12,1,59,https://fbref.com/en/players/faf55ce4/Kevin-Wimmer
