Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2019,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,28,1990,33,33,2937,32.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2019,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"MF,DF",24,1994,23,7,730,8.1,0,1,0,0,0,2,1,0,0.12,0.12,0,0.12,0.3,0.3,1.8,2.1,0.03,0.22,0.26,0.03,0.26,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2019,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,28,1990,10,9,790,8.8,0,0,0,0,0,5,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0.02,0.01,0.02,0.02,0.02,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2019,Freiburg,Bundesliga,Christoph Daferner,GER,FW,20,1998,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e5be34dd/Christoph-Daferner
2019,Freiburg,Bundesliga,Mark Flekken,NED,GK,25,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2019,Freiburg,Bundesliga,Mike Frantz,GER,"MF,FW",31,1986,31,29,2216,24.6,2,1,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,1.9,1.9,1.1,3,0.08,0.05,0.12,0.08,0.12,https://fbref.com/en/players/482b70ad/Mike-Frantz
2019,Freiburg,Bundesliga,Jérôme Gondorf,GER,"MF,FW",30,1988,25,13,1296,14.4,2,2,2,0,0,3,0,0.14,0.14,0.28,0.14,0.28,1.5,1.5,2.9,4.4,0.1,0.2,0.3,0.1,0.3,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2019,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",25,1993,16,16,1427,15.9,6,3,5,1,1,1,0,0.38,0.19,0.57,0.32,0.5,3.3,2.6,3.6,6.1,0.21,0.23,0.43,0.16,0.39,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2019,Freiburg,Bundesliga,Manuel Gulde,GER,DF,27,1991,21,20,1712,19,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,0.6,0.6,0.3,0.9,0.03,0.01,0.05,0.03,0.05,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2019,Freiburg,Bundesliga,Christian Günter,GER,DF,25,1993,32,32,2879,32,0,5,0,0,0,4,1,0,0.16,0.16,0,0.16,0.9,0.9,3.8,4.7,0.03,0.12,0.15,0.03,0.15,https://fbref.com/en/players/8593f88c/Christian-Gunter
2019,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",24,1994,27,26,2340,26,1,3,1,0,0,5,1,0.04,0.12,0.15,0.04,0.15,1.5,1.5,2.8,4.3,0.06,0.11,0.17,0.06,0.17,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2019,Freiburg,Bundesliga,Dominique Heintz,GER,DF,24,1993,34,34,3053,33.9,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,0.9,0.9,0.8,1.7,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2019,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,28,1990,18,18,1615,17.9,0,0,0,0,0,6,0,0,0,0,0,0,0.8,0.8,0.5,1.2,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2019,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",24,1994,26,11,1006,11.2,4,0,4,0,0,0,0,0.36,0,0.36,0.36,0.36,3.6,3.6,0.6,4.2,0.32,0.05,0.38,0.32,0.38,https://fbref.com/en/players/ca618d23/Lucas-Holer
2019,Freiburg,Bundesliga,Patrick Kammerbauer,GER,FW,21,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8bdcb6fd/Patrick-Kammerbauer
2019,Freiburg,Bundesliga,Tim Kleindienst,GER,FW,22,1995,4,2,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0.16,0.05,0.21,0.16,0.21,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
2019,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",22,1996,24,21,1901,21.1,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,0.8,0.8,0.3,1,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2019,Freiburg,Bundesliga,Lukas Kübler,GER,DF,25,1992,16,15,1184,13.2,0,2,0,0,0,2,0,0,0.15,0.15,0,0.15,0.2,0.2,0.8,1,0.01,0.06,0.07,0.01,0.07,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2019,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,22,1996,14,7,614,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0.08,0.01,0.08,0.08,0.08,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2019,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",27,1990,24,12,970,10.8,4,1,4,0,0,3,0,0.37,0.09,0.46,0.37,0.46,5.7,5.7,0.7,6.3,0.52,0.06,0.59,0.52,0.59,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2019,Freiburg,Bundesliga,Chima Okoroji,NGA,"DF,MF",21,1997,2,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d453346c/Chima-Okoroji
2019,Freiburg,Bundesliga,Nils Petersen,GER,FW,29,1988,24,20,1929,21.4,10,3,9,1,2,0,0,0.47,0.14,0.61,0.42,0.56,9.3,7.7,1.9,9.6,0.43,0.09,0.52,0.36,0.45,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2019,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",28,1989,4,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.06,0.08,0.14,0.06,0.14,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2019,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",21,1997,10,5,527,5.9,2,0,2,0,0,3,0,0.34,0,0.34,0.34,0.34,1.9,1.9,0.3,2.2,0.32,0.04,0.37,0.32,0.37,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2019,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,21,1997,9,8,773,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.2,0.02,0,0.02,0.02,0.02,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2019,Freiburg,Bundesliga,Nico Schlotterbeck,GER,DF,18,1999,4,2,226,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
2019,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,26,1992,33,33,2970,33,0,1,0,0,0,1,0,0,0.03,0.03,0,0.03,0,0,0.5,0.5,0,0.01,0.01,0,0.01,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2019,Freiburg,Bundesliga,Pascal Stenzel,GER,DF,22,1996,21,16,1449,16.1,0,2,0,0,0,5,1,0,0.12,0.12,0,0.12,0.9,0.9,1.4,2.4,0.06,0.09,0.15,0.06,0.15,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2019,Freiburg,Bundesliga,Marco Terrazzino,GER,"FW,MF",27,1991,13,7,517,5.7,1,0,1,0,0,0,0,0.17,0,0.17,0.17,0.17,1,1,0.6,1.7,0.18,0.11,0.29,0.18,0.29,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2019,Freiburg,Bundesliga,Luca Waldschmidt,GER,"FW,MF",22,1996,30,16,1717,19.1,9,1,6,3,3,1,0,0.47,0.05,0.52,0.31,0.37,7.1,4.9,3,7.9,0.37,0.16,0.53,0.26,0.41,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2019,Hannover 96,Bundesliga,Kevin Akpoguma,NGA,DF,23,1995,4,4,313,3.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2019,Hannover 96,Bundesliga,Miiko Albornoz,CHI,"DF,MF",27,1990,22,19,1660,18.4,1,3,1,0,0,3,1,0.05,0.16,0.22,0.05,0.22,0.3,0.3,1.4,1.8,0.02,0.08,0.1,0.02,0.1,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2019,Hannover 96,Bundesliga,Waldemar Anton,GER,DF,22,1996,34,34,3060,34,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,1.2,1.2,0.2,1.4,0.04,0.01,0.04,0.04,0.04,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2019,Hannover 96,Bundesliga,Takuma Asano,JPN,"MF,FW",23,1994,13,9,699,7.8,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0.5,1.6,0.14,0.06,0.2,0.14,0.2,https://fbref.com/en/players/13ddc856/Takuma-Asano
2019,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,28,1989,25,16,1470,16.3,1,0,1,0,0,5,0,0.06,0,0.06,0.06,0.06,0.5,0.5,0.5,1,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2019,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,FW,21,1996,3,3,155,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0.23,0,0.23,0.23,0.23,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2019,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"FW,MF",24,1994,12,12,1066,11.8,4,3,3,1,1,1,0,0.34,0.25,0.59,0.25,0.51,4.3,3.6,1.8,5.4,0.37,0.15,0.52,0.3,0.46,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2019,Hannover 96,Bundesliga,Uffe Bech,DEN,FW,25,1993,2,0,19,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0,1.34,1.34,0,1.34,https://fbref.com/en/players/f7097e8a/Uffe-Bech
2019,Hannover 96,Bundesliga,Tim Dierßen,GER,FW,22,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/96f8ab0c/Tim-Dierssen
2019,Hannover 96,Bundesliga,Josip Elez,CRO,DF,24,1994,10,7,646,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/eafac393/Josip-Elez
2019,Hannover 96,Bundesliga,Michael Esser,GER,GK,30,1987,32,32,2880,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.8,0.8,0,0.02,0.02,0,0.02,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2019,Hannover 96,Bundesliga,Felipe,BRA,DF,31,1987,17,14,1095,12.2,2,0,2,0,0,5,1,0.16,0,0.16,0.16,0.16,0.8,0.8,0,0.8,0.06,0,0.06,0.06,0.06,https://fbref.com/en/players/de164de6/Felipe
2019,Hannover 96,Bundesliga,Iver Fossum,NOR,"MF,FW",22,1996,9,5,455,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,0.03,0.13,0.17,0.03,0.17,https://fbref.com/en/players/ce218223/Iver-Fossum
2019,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,25,1993,14,13,1112,12.4,2,1,1,1,1,1,0,0.16,0.08,0.24,0.08,0.16,3.7,2.9,1,3.9,0.3,0.08,0.38,0.24,0.32,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
2019,Hannover 96,Bundesliga,Benjamin Hadžić,BIH,"FW,MF",19,1999,3,0,25,0.3,0,1,0,0,0,0,0,0,3.6,3.6,0,3.6,0,0,0.1,0.1,0,0.22,0.22,0,0.22,https://fbref.com/en/players/f765bb88/Benjamin-Hadzic
2019,Hannover 96,Bundesliga,Genki Haraguchi,JPN,"MF,DF",27,1991,28,22,2133,23.7,0,3,0,0,0,1,0,0,0.13,0.13,0,0.13,2.8,2.8,1.9,4.7,0.12,0.08,0.2,0.12,0.2,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2019,Hannover 96,Bundesliga,Jonathas,BRA,FW,29,1989,10,6,607,6.7,3,1,2,1,1,3,1,0.44,0.15,0.59,0.3,0.44,1.5,0.7,0.5,1.2,0.22,0.08,0.29,0.1,0.18,https://fbref.com/en/players/531807b3/Jonathas
2019,Hannover 96,Bundesliga,Julian Korb,GER,DF,26,1992,12,11,1006,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.2,0,0.1,0.1,0,0.1,https://fbref.com/en/players/3dffff26/Julian-Korb
2019,Hannover 96,Bundesliga,Linton Maina,GER,"MF,FW",19,1999,20,17,1414,15.7,1,3,1,0,0,0,0,0.06,0.19,0.25,0.06,0.25,2.1,2.1,2.8,4.8,0.13,0.18,0.31,0.13,0.31,https://fbref.com/en/players/e5d85da8/Linton-Maina
2019,Hannover 96,Bundesliga,Nicolai Müller,GER,"MF,FW",30,1987,14,11,899,10,3,0,3,0,0,2,0,0.3,0,0.3,0.3,0.3,3,3,0.5,3.5,0.3,0.05,0.35,0.3,0.35,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Hannover 96,Bundesliga,Florent Muslija,KVX,"MF,FW",20,1998,17,6,679,7.5,2,0,2,0,0,1,0,0.27,0,0.27,0.27,0.27,0.9,0.9,0.8,1.7,0.12,0.11,0.23,0.12,0.23,https://fbref.com/en/players/ae961785/Florent-Muslija
2019,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,28,1990,18,16,1468,16.3,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.01,0.01,0.03,0.01,0.03,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2019,Hannover 96,Bundesliga,Edgar Prib,GER,MF,28,1989,4,2,202,2.2,0,1,0,0,0,1,0,0,0.45,0.45,0,0.45,0.3,0.3,0.3,0.6,0.14,0.15,0.29,0.14,0.29,https://fbref.com/en/players/420ff5a3/Edgar-Prib
2019,Hannover 96,Bundesliga,Samuel Şahin-Radlinger,AUT,GK,25,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger
2019,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,31,1987,27,25,2075,23.1,0,1,0,0,0,7,0,0,0.04,0.04,0,0.04,0.4,0.4,2.5,2.8,0.02,0.11,0.12,0.02,0.12,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2019,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,28,1990,19,18,1580,17.6,0,0,0,0,0,6,1,0,0,0,0,0,0.1,0.1,0.4,0.4,0,0.02,0.02,0,0.02,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2019,Hannover 96,Bundesliga,Sebastian Soto,USA,MF,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.09,https://fbref.com/en/players/00c3d4dc/Sebastian-Soto
2019,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,32,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2019,Hannover 96,Bundesliga,Walace,BRA,MF,23,1995,26,23,1996,22.2,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,0.8,0.8,0.8,1.6,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/26db8853/Walace
2019,Hannover 96,Bundesliga,Hendrik Weydandt,GER,"FW,MF",23,1995,28,18,1723,19.1,6,1,6,0,0,1,0,0.31,0.05,0.37,0.31,0.37,6.5,6.5,2.9,9.4,0.34,0.15,0.49,0.34,0.49,https://fbref.com/en/players/773968e4/Hendrik-Weydandt
2019,Hannover 96,Bundesliga,Kevin Wimmer,AUT,DF,25,1992,22,17,1683,18.7,0,0,0,0,0,5,0,0,0,0,0,0,0.2,0.2,0.3,0.5,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/faf55ce4/Kevin-Wimmer
2019,Hannover 96,Bundesliga,Bobby Wood,USA,"FW,MF",25,1992,20,12,1182,13.1,3,1,3,0,0,1,0,0.23,0.08,0.3,0.23,0.3,2.8,2.8,1.2,4,0.21,0.09,0.31,0.21,0.31,https://fbref.com/en/players/9853983f/Bobby-Wood
2019,Hertha BSC,Bundesliga,Florian Baak,GER,MF,19,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/150d5992/Florian-Baak
2019,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,31,1987,16,12,997,11.1,0,1,0,0,0,3,0,0,0.09,0.09,0,0.09,0.7,0.7,0.4,1.1,0.06,0.04,0.1,0.06,0.1,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2019,Hertha BSC,Bundesliga,Palkó Dárdai,HUN,"MF,FW",19,1999,7,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.09,0.06,0.15,0.09,0.15,https://fbref.com/en/players/db7161ed/Palko-Dardai
2019,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,27,1990,10,3,376,4.2,0,1,0,0,0,1,0,0,0.24,0.24,0,0.24,1.1,1.1,1,2.2,0.27,0.25,0.52,0.27,0.52,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2019,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"FW,MF",20,1998,17,7,898,10,2,3,2,0,0,2,0,0.2,0.3,0.5,0.2,0.5,0.5,0.5,2.6,3,0.05,0.26,0.31,0.05,0.31,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2019,Hertha BSC,Bundesliga,Ondrej Duda,SVK,MF,23,1994,32,30,2563,28.5,11,5,11,0,0,7,0,0.39,0.18,0.56,0.39,0.56,6.5,6.5,4.9,11.4,0.23,0.17,0.4,0.23,0.4,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2019,Hertha BSC,Bundesliga,Marko Grujić,SRB,MF,22,1996,22,20,1780,19.8,5,1,5,0,0,5,0,0.25,0.05,0.3,0.25,0.3,3.7,3.7,1.6,5.3,0.19,0.08,0.27,0.19,0.27,https://fbref.com/en/players/8b8e759d/Marko-Grujic
2019,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,33,1984,28,24,1807,20.1,10,2,9,1,1,5,1,0.5,0.1,0.6,0.45,0.55,11.1,10.4,1.5,11.9,0.55,0.08,0.63,0.52,0.59,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2019,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,33,1984,31,31,2745,30.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2019,Hertha BSC,Bundesliga,Dennis Jastrzembski,POL,"DF,MF",18,2000,5,0,61,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.02,0.18,0.2,0.02,0.2,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski
2019,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",32,1985,30,27,2317,25.7,8,2,5,3,3,0,0,0.31,0.08,0.39,0.19,0.27,8.8,6.6,4,10.5,0.34,0.16,0.5,0.25,0.41,https://fbref.com/en/players/2042d931/Salomon-Kalou
2019,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,22,1996,10,7,592,6.6,0,0,0,0,0,2,1,0,0,0,0,0,0.1,0.1,0.4,0.5,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/92948149/Lukas-Klunter
2019,Hertha BSC,Bundesliga,Pascal Köpke,GER,"FW,MF",22,1995,7,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.25,0,0.25,0.25,0.25,https://fbref.com/en/players/3861d9cc/Pascal-Kopke
2019,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,30,1988,4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2019,Hertha BSC,Bundesliga,Valentino Lazaro,AUT,"DF,MF",22,1996,31,31,2741,30.5,3,6,3,0,0,6,0,0.1,0.2,0.3,0.1,0.3,2.1,2.1,5.6,7.7,0.07,0.19,0.25,0.07,0.25,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2019,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,MF",27,1991,18,10,941,10.5,2,0,2,0,0,3,0,0.19,0,0.19,0.19,0.19,2.5,2.5,1.4,3.8,0.24,0.13,0.37,0.24,0.37,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2019,Hertha BSC,Bundesliga,Derrick Luckassen,NED,DF,23,1995,4,2,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/30a09cb5/Derrick-Luckassen
2019,Hertha BSC,Bundesliga,Fabian Lustenberger,SUI,"DF,MF",30,1988,29,24,2172,24.1,0,1,0,0,0,2,0,0,0.04,0.04,0,0.04,0,0,0.4,0.5,0,0.02,0.02,0,0.02,https://fbref.com/en/players/a63a995f/Fabian-Lustenberger
2019,Hertha BSC,Bundesliga,Arne Maier,GER,MF,19,1999,24,23,2064,22.9,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1.6,2.6,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/ab700320/Arne-Maier
2019,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"DF,MF",21,1997,25,20,1804,20,1,1,1,0,0,3,1,0.05,0.05,0.1,0.05,0.1,1.1,1.1,2.2,3.3,0.06,0.11,0.16,0.06,0.16,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2019,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,31,1986,3,2,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2019,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,26,1992,22,22,1924,21.4,1,2,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,0.7,0.7,3,3.7,0.03,0.14,0.17,0.03,0.17,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2019,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,23,1994,24,24,2068,23,0,0,0,0,0,4,1,0,0,0,0,0,0.6,0.6,0,0.7,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/3376a776/Karim-Rekik
2019,Hertha BSC,Bundesliga,Davie Selke,GER,"FW,MF",23,1995,30,16,1739,19.3,3,5,3,0,0,4,0,0.16,0.26,0.41,0.16,0.41,6.5,6.5,2.5,9.1,0.34,0.13,0.47,0.34,0.47,https://fbref.com/en/players/1238a3f9/Davie-Selke
2019,Hertha BSC,Bundesliga,Niklas Stark,GER,DF,23,1995,22,22,1868,20.8,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,0.6,0.6,0.4,1,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/aad48be9/Niklas-Stark
2019,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,20,1997,14,13,1158,12.9,2,2,2,0,0,3,1,0.16,0.16,0.31,0.16,0.31,0.7,0.7,0.6,1.2,0.05,0.04,0.1,0.05,0.1,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2019,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,23,1995,8,5,499,5.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2019,Hoffenheim,Bundesliga,Alfons Amade,GER,MF,18,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.78,0,0.78,0.78,0.78,https://fbref.com/en/players/d73a07e2/Alfons-Amade
2019,Hoffenheim,Bundesliga,Nadiem Amiri,GER,"MF,FW",21,1996,13,10,754,8.4,3,1,3,0,0,1,0,0.36,0.12,0.48,0.36,0.48,2.2,2.2,1.7,3.9,0.26,0.21,0.47,0.26,0.47,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2019,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,28,1990,33,33,2970,33,0,1,0,0,0,0,0,0,0.03,0.03,0,0.03,0,0,0.6,0.6,0,0.02,0.02,0,0.02,https://fbref.com/en/players/47064058/Oliver-Baumann
2019,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,MF,18,1999,2,1,85,0.9,0,0,0,0,0,2,1,0,0,0,0,0,0.1,0.1,0,0.1,0.11,0,0.11,0.11,0.11,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2019,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,26,1992,28,20,1863,20.7,16,3,16,0,0,3,0,0.77,0.14,0.92,0.77,0.92,11.3,11.3,3.5,14.8,0.55,0.17,0.72,0.55,0.72,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2019,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,28,1990,25,20,1790,19.9,1,2,1,0,0,0,0,0.05,0.1,0.15,0.05,0.15,1.9,1.9,0.5,2.4,0.1,0.03,0.12,0.1,0.12,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2019,Hoffenheim,Bundesliga,Leonardo Bittencourt,GER,MF,24,1993,21,13,1069,11.9,1,3,1,0,0,1,0,0.08,0.25,0.34,0.08,0.34,2.5,2.5,1.4,3.9,0.21,0.12,0.33,0.21,0.33,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
2019,Hoffenheim,Bundesliga,Joshua Brenet,NED,"DF,MF",24,1994,14,10,906,10.1,2,1,2,0,0,0,0,0.2,0.1,0.3,0.2,0.3,1.7,1.7,1.5,3.2,0.17,0.15,0.32,0.17,0.32,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2019,Hoffenheim,Bundesliga,Kerem Demirbay,GER,MF,25,1993,26,24,2017,22.4,4,9,4,0,0,6,0,0.18,0.4,0.58,0.18,0.58,4,4,8.5,12.5,0.18,0.38,0.56,0.18,0.56,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
