Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url
2019,Girona,La Liga,Yassine Bounou,MAR,GK,27,1991,32,32,2862,31.8,43,1.35,162,126,77.2,8,10,14,8,25,6,6,0,0,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2019,Girona,La Liga,Gorka Iraizoz,ESP,GK,37,1981,7,6,558,6.2,10,1.61,36,29,77.8,1,0,5,1,16.7,2,2,0,0,0,https://fbref.com/en/players/26f2473f/Gorka-Iraizoz
2019,Guingamp,Ligue 1,Marc-Aurèle Caillard,FRA,GK,24,1994,21,21,1890,21,34,1.62,90,56,63.3,4,7,10,6,28.6,2,1,1,0,50,https://fbref.com/en/players/5ee6e943/Marc-Aurele-Caillard
2019,Guingamp,Ligue 1,Karl-Johan Johnsson,SWE,GK,28,1990,17,17,1530,17,34,2,73,41,56.2,1,5,11,4,23.5,4,2,1,1,33.3,https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson
2019,Hannover 96,Bundesliga,Michael Esser,GER,GK,30,1987,32,32,2880,32,67,2.09,209,149,70.3,5,6,21,5,15.6,6,5,1,0,16.7,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2019,Hannover 96,Bundesliga,Samuel Şahin-Radlinger,AUT,GK,25,1992,1,1,90,1,2,2,6,4,66.7,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger
2019,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,32,1985,1,1,90,1,3,3,5,3,60,0,0,1,0,0,1,1,0,0,0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2019,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,33,1984,31,31,2745,30.5,48,1.57,141,96,67.4,9,10,12,8,25.8,4,2,1,1,33.3,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2019,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,30,1988,4,3,315,3.5,9,2.57,13,6,46.2,2,0,1,1,33.3,2,2,0,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2019,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,28,1990,33,33,2970,33,51,1.55,159,114,71.7,12,12,9,5,15.2,7,6,1,0,14.3,https://fbref.com/en/players/47064058/Oliver-Baumann
2019,Hoffenheim,Bundesliga,Gregor Kobel,SUI,GK,20,1997,1,1,90,1,1,1,6,6,100,1,0,0,0,0,1,1,0,0,0,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
2019,Huddersfield,Premier League,Joel Coleman,ENG,GK,22,1995,1,1,90,1,1,1,3,1,66.7,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/b73e459a/Joel-Coleman
2019,Huddersfield,Premier League,Ben Hamer,ENG,GK,30,1987,7,7,553,6.1,21,3.42,38,21,52.6,0,1,6,1,14.3,3,3,0,0,0,https://fbref.com/en/players/d822a850/Ben-Hamer
2019,Huddersfield,Premier League,Jonas Lössl,DEN,GK,29,1989,31,30,2777,30.9,54,1.75,138,86,63.8,3,5,22,5,16.7,5,4,1,0,20,https://fbref.com/en/players/939bc634/Jonas-Lossl
2019,Huesca,La Liga,Aleksandar Jovanović,SRB,GK,25,1992,12,12,1080,12,19,1.58,43,27,60.5,1,4,7,0,0,2,2,0,0,0,https://fbref.com/en/players/129dd8e7/Aleksandar-Jovanovic
2019,Huesca,La Liga,Roberto Santamaría,ESP,GK,33,1985,20,20,1800,20,30,1.5,89,64,73,5,7,8,6,30,6,6,0,0,0,https://fbref.com/en/players/bca21ef3/Roberto-Santamaria
2019,Huesca,La Liga,Axel Werner,ARG,GK,22,1996,6,6,540,6,16,2.67,35,21,57.1,1,1,4,0,0,1,1,0,0,0,https://fbref.com/en/players/c0b1a6da/Axel-Werner
2019,Inter,Serie A,Samir Handanović,SVN,GK,34,1984,38,38,3420,38,33,0.87,128,101,76.6,20,9,9,17,44.7,5,3,0,2,0,https://fbref.com/en/players/74419746/Samir-Handanovic
2019,Juventus,Serie A,Mattia Perin,ITA,GK,25,1992,9,9,810,9,8,0.89,26,19,73.1,6,1,2,5,55.6,1,1,0,0,0,https://fbref.com/en/players/4c62d0c8/Mattia-Perin
2019,Juventus,Serie A,Carlo Pinsoglio,ITA,GK,28,1990,1,1,90,1,2,2,3,1,33.3,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio
2019,Juventus,Serie A,Wojciech Szczęsny,POL,GK,28,1990,28,28,2520,28,20,0.71,78,59,75.6,22,5,1,11,39.3,3,1,1,1,50,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny
2019,Lazio,Serie A,Guido Guerrieri,ITA,GK,22,1996,1,1,90,1,3,3,5,2,40,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/77e401c7/Guido-Guerrieri
2019,Lazio,Serie A,Silvio Proto,BEL,GK,35,1983,2,2,180,2,4,2,13,9,69.2,1,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/c8a88acd/Silvio-Proto
2019,Lazio,Serie A,Thomas Strakosha,ALB,GK,23,1995,35,35,3150,35,39,1.11,129,96,73.6,16,7,12,10,28.6,7,5,2,0,28.6,https://fbref.com/en/players/339fe0e8/Thomas-Strakosha
2019,Leganés,La Liga,Iván Cuéllar,ESP,GK,34,1984,34,34,3056,33.9,38,1.12,111,76,67.6,10,12,12,10,29.4,2,2,0,0,0,https://fbref.com/en/players/75751c99/Ivan-Cuellar
2019,Leganés,La Liga,Andriy Lunin,UKR,GK,19,1999,5,4,364,4.1,5,1.24,18,13,77.8,1,0,3,2,50,2,1,1,0,50,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2019,Leicester City,Premier League,Kasper Schmeichel,DEN,GK,31,1986,38,38,3420,38,48,1.26,134,91,67.9,15,7,16,10,26.3,5,5,0,0,0,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel
2019,Levante,La Liga,Aitor Fernández,ESP,GK,27,1991,16,16,1440,16,24,1.5,74,56,73,4,5,7,2,12.5,4,4,0,0,0,https://fbref.com/en/players/a01c3d54/Aitor-Fernandez
2019,Levante,La Liga,Oier Olazábal,ESP,GK,28,1989,21,21,1890,21,40,1.9,134,99,73.1,7,5,9,5,23.8,5,4,1,0,20,https://fbref.com/en/players/b5bdf144/Oier-Olazabal
2019,Levante,La Liga,Koke Vegas,ESP,GK,22,1995,1,1,90,1,2,2,8,6,75,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/bfb15d99/Koke-Vegas
2019,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,28,1989,32,32,2880,32,49,1.53,125,83,63.2,18,4,10,9,28.1,4,3,1,0,25,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2019,Leverkusen,Bundesliga,Ramazan Özcan,AUT,GK,34,1984,2,2,180,2,5,2.5,12,8,66.7,0,0,2,0,0,2,1,1,0,50,https://fbref.com/en/players/a165a577/Ramazan-Ozcan
2019,Lille,Ligue 1,Mike Maignan,FRA,GK,23,1995,38,38,3420,38,33,0.87,118,91,77.1,22,9,7,15,39.5,10,6,2,2,25,https://fbref.com/en/players/fcb38f57/Mike-Maignan
2019,Liverpool,Premier League,Alisson,BRA,GK,25,1992,38,38,3420,38,22,0.58,98,76,77.6,30,7,1,21,55.3,1,0,0,1,NA,https://fbref.com/en/players/7a2e46a8/Alisson
2019,Lyon,Ligue 1,Mathieu Gorgelin,FRA,GK,27,1990,4,4,360,4,5,1.25,15,10,66.7,3,0,1,1,25,0,0,0,0,NA,https://fbref.com/en/players/4d3e9033/Mathieu-Gorgelin
2019,Lyon,Ligue 1,Anthony Lopes,POR,GK,27,1990,34,34,3060,34,42,1.24,131,97,71.8,18,9,7,9,26.5,5,5,0,0,0,https://fbref.com/en/players/f00de885/Anthony-Lopes
2019,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,29,1988,34,34,3060,34,43,1.26,154,115,74,16,7,11,13,38.2,3,3,0,0,0,https://fbref.com/en/players/420c18a1/Yann-Sommer
2019,Mainz 05,Bundesliga,Florian Müller,GER,GK,20,1997,24,24,2160,24,43,1.79,118,78,66.1,8,3,13,5,20.8,4,3,0,1,0,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2019,Mainz 05,Bundesliga,Robin Zentner,GER,GK,23,1994,10,10,900,10,14,1.4,51,37,72.5,4,4,2,2,20,0,0,0,0,NA,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2019,Manchester City,Premier League,Ederson,BRA,GK,24,1993,38,38,3420,38,23,0.61,78,59,75.6,32,2,4,20,52.6,4,4,0,0,0,https://fbref.com/en/players/3bb7b8b4/Ederson
2019,Manchester Utd,Premier League,David de Gea,ESP,GK,27,1990,38,38,3420,38,54,1.42,170,125,71.8,19,9,10,7,18.4,6,6,0,0,0,https://fbref.com/en/players/7ba6d84e/David-de-Gea
2019,Marseille,Ligue 1,Steve Mandanda,FRA,GK,33,1985,31,31,2736,30.4,40,1.32,108,74,68.5,14,5,12,9,29,7,6,1,0,14.3,https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda
2019,Marseille,Ligue 1,Yohann Pelé,FRA,GK,35,1982,9,7,680,7.6,12,1.59,22,14,63.6,4,2,1,3,42.9,5,4,1,0,20,https://fbref.com/en/players/76806215/Yohann-Pele
2019,Milan,Serie A,Gianluigi Donnarumma,ITA,GK,19,1999,36,36,3092,34.3,31,0.9,121,94,76.9,18,11,7,11,30.6,4,3,1,0,25,https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma
2019,Milan,Serie A,Pepe Reina,ESP,GK,35,1982,4,2,328,3.7,5,1.37,12,8,66.7,1,0,1,1,50,1,1,0,0,0,https://fbref.com/en/players/e358587b/Pepe-Reina
2019,Monaco,Ligue 1,Diego Benaglio,SUI,GK,34,1983,23,22,2057,22.9,38,1.66,94,60,62.8,4,6,12,4,18.2,5,3,2,0,40,https://fbref.com/en/players/b7e7937d/Diego-Benaglio
2019,Monaco,Ligue 1,Danijel Subašić,CRO,GK,33,1984,14,14,1138,12.6,12,0.95,36,26,72.2,4,5,5,4,28.6,3,2,1,0,33.3,https://fbref.com/en/players/f6db3bd5/Danijel-Subasic
2019,Monaco,Ligue 1,Seydou Sy,SEN,GK,22,1995,3,2,225,2.5,7,2.8,12,6,41.7,0,1,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/8417953b/Seydou-Sy
2019,Montpellier,Ligue 1,Dimitry Bertaud,FRA,GK,20,1998,1,1,90,1,0,0,1,1,100,0,1,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/380a15e2/Dimitry-Bertaud
2019,Montpellier,Ligue 1,Benjamin Lecomte,FRA,GK,27,1991,37,37,3330,37,42,1.14,136,100,71.3,15,13,9,11,29.7,5,3,1,1,25,https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte
2019,Nantes,Ligue 1,Maxime Dupé,FRA,GK,25,1993,11,10,939,10.4,17,1.63,31,16,51.6,5,3,2,1,10,3,2,1,0,33.3,https://fbref.com/en/players/0e12089d/Maxime-Dupe
2019,Nantes,Ligue 1,Alexandre Olliero,FRA,GK,22,1996,1,1,90,1,1,1,0,0,NA,0,0,1,0,0,1,1,0,0,0,https://fbref.com/en/players/c977ef13/Alexandre-Olliero
2019,Nantes,Ligue 1,Ciprian Tătărușanu,ROU,GK,32,1986,27,27,2391,26.6,30,1.13,95,67,69.5,8,6,13,7,25.9,4,1,3,0,75,https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu
2019,Napoli,Serie A,Orestis Karnezis,GRE,GK,33,1985,9,9,810,9,7,0.78,25,19,76,6,2,1,4,44.4,1,1,0,0,0,https://fbref.com/en/players/85b011bb/Orestis-Karnezis
2019,Napoli,Serie A,Alex Meret,ITA,GK,21,1997,14,13,1150,12.8,9,0.7,47,40,85.1,9,1,3,5,38.5,2,2,0,0,0,https://fbref.com/en/players/9413b19f/Alex-Meret
2019,Napoli,Serie A,David Ospina,COL,GK,29,1988,17,16,1457,16.2,20,1.24,63,44,69.8,9,4,3,5,31.3,1,1,0,0,0,https://fbref.com/en/players/82b1198a/David-Ospina
2019,Newcastle Utd,Premier League,Martin Dúbravka,SVK,GK,29,1989,38,38,3420,38,48,1.26,134,93,68.7,12,9,17,11,28.9,6,6,0,0,0,https://fbref.com/en/players/3a949a25/Martin-Dubravka
2019,Nice,Ligue 1,Walter Benítez,ARG,GK,25,1993,35,35,3150,35,29,0.83,141,115,80.9,15,10,10,16,45.7,5,2,3,0,60,https://fbref.com/en/players/8a2248b4/Walter-Benitez
2019,Nice,Ligue 1,Yoan Cardinale,FRA,GK,24,1994,3,3,270,3,6,2,12,7,58.3,0,1,2,0,0,1,1,0,0,0,https://fbref.com/en/players/950ff24d/Yoan-Cardinale
2019,Nîmes,Ligue 1,Paul Bernardoni,FRA,GK,21,1997,38,38,3420,38,58,1.53,177,122,69.5,15,8,15,10,26.3,5,4,1,0,20,https://fbref.com/en/players/28dabd43/Paul-Bernardoni
2019,Nürnberg,Bundesliga,Fabian Bredlow,GER,GK,23,1995,14,12,1127,12.5,28,2.24,60,32,55,2,3,7,2,16.7,3,1,1,1,50,https://fbref.com/en/players/d28339cb/Fabian-Bredlow
2019,Nürnberg,Bundesliga,Christian Mathenia,GER,GK,26,1992,22,22,1933,21.5,40,1.86,116,75,66.4,1,7,14,2,9.1,1,1,0,0,0,https://fbref.com/en/players/4a15e95b/Christian-Mathenia
2019,Paris S-G,Ligue 1,Alphonse Areola,FRA,GK,25,1993,21,21,1890,21,17,0.81,63,51,79.4,16,3,2,11,52.4,4,4,0,0,0,https://fbref.com/en/players/2f965a72/Alphonse-Areola
2019,Paris S-G,Ligue 1,Gianluigi Buffon,ITA,GK,40,1978,17,17,1530,17,18,1.06,61,47,72.1,13,1,3,6,35.3,2,1,1,0,50,https://fbref.com/en/players/e40d028b/Gianluigi-Buffon
2019,Parma,Serie A,Pierluigi Frattali,ITA,GK,32,1985,1,1,90,1,2,2,9,7,77.8,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/71dac2c2/Pierluigi-Frattali
2019,Parma,Serie A,Luigi Sepe,ITA,GK,27,1991,37,37,3330,37,59,1.59,191,144,73.3,10,11,16,10,27,8,8,0,0,0,https://fbref.com/en/players/343f753a/Luigi-Sepe
2019,Rayo Vallecano,La Liga,Stole Dimitrievski,MKD,GK,24,1993,21,21,1890,21,35,1.67,91,62,68.1,5,4,12,3,14.3,7,6,1,0,14.3,https://fbref.com/en/players/fc70e345/Stole-Dimitrievski
2019,Rayo Vallecano,La Liga,Alberto García,ESP,GK,33,1985,17,17,1530,17,35,2.06,83,51,59,3,4,10,4,23.5,4,1,3,0,75,https://fbref.com/en/players/17d9e354/Alberto-Garcia
2019,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,28,1990,33,33,2925,32.5,28,0.86,108,86,77.8,19,9,5,16,48.5,5,4,0,1,0,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
2019,RB Leipzig,Bundesliga,Yvon Mvogo,SUI,GK,24,1994,2,1,135,1.5,2,1.33,3,2,66.7,0,0,1,1,100,1,1,0,0,0,https://fbref.com/en/players/dc29b608/Yvon-Mvogo
2019,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,26,1992,27,27,2430,27,36,1.33,100,70,70,14,3,10,8,29.6,8,6,1,1,14.3,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2019,Real Madrid,La Liga,Keylor Navas,CRC,GK,31,1986,10,10,900,10,8,0.8,30,22,73.3,6,2,2,4,40,0,0,0,0,NA,https://fbref.com/en/players/ecada4fc/Keylor-Navas
2019,Real Madrid,La Liga,Luca Zidane,FRA,GK,20,1998,1,1,90,1,2,2,3,1,33.3,1,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/c818c4d9/Luca-Zidane
2019,Real Sociedad,La Liga,Miguel Ángel Moyá,ESP,GK,34,1984,11,11,990,11,11,1,33,22,66.7,3,2,6,2,18.2,0,0,0,0,NA,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya
2019,Real Sociedad,La Liga,Gerónimo Rulli,ARG,GK,26,1992,27,27,2430,27,35,1.3,108,77,69.4,10,9,8,7,25.9,3,2,1,0,33.3,https://fbref.com/en/players/625c144a/Geronimo-Rulli
2019,Reims,Ligue 1,Edouard Mendy,SEN,GK,26,1992,38,38,3420,38,42,1.11,147,114,76.2,13,16,9,14,36.8,7,7,0,0,0,https://fbref.com/en/players/33887998/Edouard-Mendy
2019,Rennes,Ligue 1,Abdoulaye Diallo,SEN,GK,26,1992,6,6,495,5.5,4,0.73,18,15,83.3,3,2,1,2,33.3,1,1,0,0,0,https://fbref.com/en/players/26383ea5/Abdoulaye-Diallo
2019,Rennes,Ligue 1,Tomáš Koubek,CZE,GK,25,1992,33,32,2925,32.5,48,1.48,134,90,66.4,10,11,11,9,28.1,4,3,1,0,25,https://fbref.com/en/players/dc366c36/Tomas-Koubek
2019,Roma,Serie A,Antonio Mirante,ITA,GK,35,1983,11,11,990,11,6,0.55,36,28,83.3,6,4,1,6,54.5,1,0,1,0,100,https://fbref.com/en/players/30223b33/Antonio-Mirante
2019,Roma,Serie A,Robin Olsen,SWE,GK,28,1990,27,27,2430,27,42,1.56,124,87,69.4,12,8,7,4,14.8,6,4,0,2,0,https://fbref.com/en/players/e7ee38c3/Robin-Olsen
2019,Saint-Étienne,Ligue 1,Jessy Moulin,FRA,GK,32,1986,1,1,90,1,1,1,5,5,80,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/28a65a2c/Jessy-Moulin
2019,Saint-Étienne,Ligue 1,Stéphane Ruffier,FRA,GK,31,1986,37,37,3330,37,40,1.08,147,114,77.6,19,8,10,13,35.1,9,7,1,1,12.5,https://fbref.com/en/players/cac76a72/Stephane-Ruffier
2019,Sampdoria,Serie A,Emil Audero,ITA,GK,21,1997,36,36,3240,36,51,1.42,142,98,69,14,7,15,11,30.6,8,7,1,0,12.5,https://fbref.com/en/players/649b01d8/Emil-Audero
2019,Sampdoria,Serie A,Rafael Cabral,BRA,GK,28,1990,2,2,180,2,0,0,2,2,100,1,1,0,2,100,0,0,0,0,NA,https://fbref.com/en/players/806f7a26/Rafael-Cabral
2019,Sassuolo,Serie A,Andrea Consigli,ITA,GK,31,1987,36,36,3213,35.7,56,1.57,144,94,63.9,9,15,12,12,33.3,8,4,3,1,42.9,https://fbref.com/en/players/8cabdc1e/Andrea-Consigli
2019,Sassuolo,Serie A,Gianluca Pegolo,ITA,GK,37,1981,3,2,202,2.3,4,1.78,12,8,66.7,0,1,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo
2019,Schalke 04,Bundesliga,Ralf Fährmann,GER,GK,29,1988,17,16,1469,16.3,26,1.59,80,57,70,4,3,9,3,18.8,2,2,0,0,0,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann
2019,Schalke 04,Bundesliga,Alexander Nübel,GER,GK,21,1996,18,18,1588,17.6,29,1.64,77,49,66.2,4,6,8,4,22.2,4,3,1,0,25,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2019,Sevilla,La Liga,Javier Díaz,ESP,GK,21,1997,1,1,90,1,1,1,0,0,NA,0,0,1,0,0,1,1,0,0,0,https://fbref.com/en/players/17a1299d/Javier-Diaz
2019,Sevilla,La Liga,Juan Soriano,ESP,GK,20,1997,4,4,359,4,2,0.5,11,10,90.9,4,0,0,3,75,1,1,0,0,0,https://fbref.com/en/players/5512b1a9/Juan-Soriano
2019,Sevilla,La Liga,Tomáš Vaclík,CZE,GK,29,1989,33,33,2970,33,44,1.33,134,95,70.1,13,8,12,8,24.2,5,4,1,0,20,https://fbref.com/en/players/7b456af7/Tomas-Vaclik
2019,Southampton,Premier League,Fraser Forster,ENG,GK,30,1988,1,1,90,1,3,3,6,3,50,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/c3e39f12/Fraser-Forster
2019,Southampton,Premier League,Angus Gunn,ENG,GK,22,1996,12,12,1080,12,18,1.5,48,30,62.5,4,4,4,3,25,1,0,1,0,100,https://fbref.com/en/players/e082af5b/Angus-Gunn
2019,Southampton,Premier League,Alex McCarthy,ENG,GK,28,1989,25,25,2250,25,44,1.76,118,79,64.4,5,8,12,4,16,2,2,0,0,0,https://fbref.com/en/players/36c2ca73/Alex-McCarthy
2019,SPAL,Serie A,Alfred Gomis,SEN,GK,24,1993,20,19,1723,19.2,27,1.41,76,50,65.8,3,6,10,6,31.6,1,1,0,0,0,https://fbref.com/en/players/cecbce23/Alfred-Gomis
2019,SPAL,Serie A,Vanja Milinković-Savić,SRB,GK,21,1997,2,2,164,1.8,4,2.2,16,12,75,1,0,1,1,50,0,0,0,0,NA,https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic
2019,SPAL,Serie A,Giacomo Poluzzi,ITA,GK,30,1988,1,0,5,0.1,0,0,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,https://fbref.com/en/players/07f55871/Giacomo-Poluzzi
2019,SPAL,Serie A,Emiliano Viviano,ITA,GK,32,1985,17,17,1525,16.9,25,1.48,82,60,74.4,7,3,7,4,23.5,4,4,0,0,0,https://fbref.com/en/players/03760df0/Emiliano-Viviano
2019,Strasbourg,Ligue 1,Eiji Kawashima,JPN,GK,35,1983,1,1,90,1,0,0,1,1,100,1,0,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/a4527d33/Eiji-Kawashima
2019,Strasbourg,Ligue 1,Matz Sels,BEL,GK,26,1992,37,37,3330,37,48,1.3,151,111,72.8,10,16,11,8,21.6,9,7,2,0,22.2,https://fbref.com/en/players/834b5c4c/Matz-Sels
2019,Stuttgart,Bundesliga,Ron-Robert Zieler,GER,GK,29,1989,34,34,3060,34,70,2.06,178,114,61.8,7,7,20,6,17.6,3,2,0,1,0,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2019,Torino,Serie A,Salvador Ichazo,URU,GK,26,1992,3,2,250,2.8,2,0.72,8,7,87.5,1,1,0,1,50,1,1,0,0,0,https://fbref.com/en/players/514f0896/Salvador-Ichazo
2019,Torino,Serie A,Salvatore Sirigu,ITA,GK,31,1987,36,36,3170,35.2,35,0.99,136,103,75.7,15,14,7,14,38.9,4,2,2,0,50,https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu
2019,Tottenham,Premier League,Paulo Gazzaniga,ARG,GK,26,1992,3,3,270,3,2,0.67,13,11,84.6,2,0,1,1,33.3,0,0,0,0,NA,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga
2019,Tottenham,Premier League,Hugo Lloris,FRA,GK,31,1986,33,33,2970,33,33,1,122,92,75.4,21,2,10,12,36.4,5,3,2,0,40,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris
2019,Tottenham,Premier League,Michel Vorm,NED,GK,34,1983,2,2,180,2,4,2,13,9,69.2,0,0,2,0,0,0,0,0,0,NA,https://fbref.com/en/players/1bebde9d/Michel-Vorm
2019,Toulouse,Ligue 1,Mauro Goicoechea,URU,GK,30,1988,8,7,712,7.9,12,1.52,35,24,68.6,2,3,2,3,42.9,1,1,0,0,0,https://fbref.com/en/players/132bb875/Mauro-Goicoechea
2019,Toulouse,Ligue 1,Baptiste Reynet,FRA,GK,27,1990,31,31,2704,30,45,1.5,140,99,70.7,6,11,14,6,19.4,5,4,1,0,20,https://fbref.com/en/players/bcf1b2e9/Baptiste-Reynet
2019,Udinese,Serie A,Juan Musso,ARG,GK,24,1994,29,29,2610,29,40,1.38,133,101,75.9,9,8,12,7,24.1,8,8,0,0,0,https://fbref.com/en/players/a111cf41/Juan-Musso
2019,Udinese,Serie A,Simone Scuffet,ITA,GK,22,1996,9,9,810,9,13,1.44,36,24,66.7,2,2,5,2,22.2,1,1,0,0,0,https://fbref.com/en/players/41bd99ea/Simone-Scuffet
2019,Valencia,La Liga,Jaume Doménech,ESP,GK,27,1990,4,4,360,4,1,0.25,12,10,91.7,2,2,0,3,75,0,0,0,0,NA,https://fbref.com/en/players/c9cb972b/Jaume-Domenech
2019,Valencia,La Liga,Neto,BRA,GK,29,1989,34,34,3060,34,34,1,134,109,79.9,13,14,7,10,29.4,8,7,1,0,12.5,https://fbref.com/en/players/a9dc785c/Neto
2019,Valladolid,La Liga,Jordi Masip,ESP,GK,29,1989,35,35,3150,35,45,1.29,140,102,71.4,10,9,16,9,25.7,8,5,3,0,37.5,https://fbref.com/en/players/8fae77ea/Jordi-Masip
2019,Valladolid,La Liga,Yoel,ESP,GK,29,1988,3,3,270,3,6,2,11,6,54.5,0,2,1,0,0,1,1,0,0,0,https://fbref.com/en/players/61bb7498/Yoel
2019,Villarreal,La Liga,Sergio Asenjo,ESP,GK,29,1989,32,32,2880,32,45,1.41,164,124,73.8,7,12,13,9,28.1,4,2,1,1,33.3,https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo
2019,Villarreal,La Liga,Andrés Fernández,ESP,GK,31,1986,6,6,540,6,7,1.17,22,16,72.7,3,2,1,2,33.3,1,1,0,0,0,https://fbref.com/en/players/307fcd26/Andres-Fernandez
2019,Watford,Premier League,Ben Foster,ENG,GK,35,1983,38,38,3420,38,59,1.55,173,117,68.2,14,8,16,7,18.4,5,4,1,0,20,https://fbref.com/en/players/d0b3ceb9/Ben-Foster
2019,Werder Bremen,Bundesliga,Stefanos Kapino,GRE,GK,24,1994,1,0,45,0.5,1,2,3,2,66.7,0,0,0,0,NA,0,0,0,0,NA,https://fbref.com/en/players/62ba5881/Stefanos-Kapino
2019,Werder Bremen,Bundesliga,Jiří Pavlenka,CZE,GK,26,1992,34,34,2978,33.1,47,1.42,153,108,71.2,14,11,9,5,14.7,4,3,0,1,0,https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka
2019,Werder Bremen,Bundesliga,Luca Plogmann,GER,GK,18,2000,1,0,37,0.4,1,2.43,0,0,NA,0,0,0,0,NA,1,1,0,0,0,https://fbref.com/en/players/206c37d3/Luca-Plogmann
2019,West Ham,Premier League,Łukasz Fabiański,POL,GK,33,1985,38,38,3420,38,55,1.45,192,138,73.4,15,7,16,7,18.4,5,4,1,0,20,https://fbref.com/en/players/9328b835/Lukasz-Fabianski
2019,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,26,1992,26,26,2295,25.5,39,1.53,121,86,71.1,11,6,9,8,30.8,5,4,1,0,20,https://fbref.com/en/players/db401046/Koen-Casteels
2019,Wolfsburg,Bundesliga,Pavao Pervan,AUT,GK,30,1987,10,8,765,8.5,11,1.29,41,29,73.2,5,1,2,1,12.5,1,0,0,1,NA,https://fbref.com/en/players/c89e8aae/Pavao-Pervan
2019,Wolves,Premier League,Will Norris,ENG,GK,24,1993,1,0,NA,0,0,NA,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,https://fbref.com/en/players/c73ada83/Will-Norris
2019,Wolves,Premier League,Rui Patrício,POR,GK,30,1988,37,37,3330,37,46,1.24,136,95,68.4,15,9,13,8,21.6,4,3,0,1,0,https://fbref.com/en/players/79b0d6a0/Rui-Patricio
2019,Wolves,Premier League,John Ruddy,ENG,GK,31,1986,1,1,90,1,0,0,3,3,100,1,0,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/da8b19e2/John-Ruddy
2020,Alavés,La Liga,Fernando Pacheco,ESP,GK,27,1992,27,27,2358,26.2,37,1.41,92,61,68.5,7,7,13,6,22.2,11,8,3,0,27.3,https://fbref.com/en/players/97852360/Fernando-Pacheco
