Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url
2018,Freiburg,Bundesliga,Bartosz Kapustka,POL,"FW,MF",20,1996,2.6,1,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7364c4d1/Bartosz-Kapustka
2018,Freiburg,Bundesliga,Florian Kath,GER,"FW,MF",22,1994,7.5,19,2.54,11,0,2,2,3,1,4,0.54,2,0,1,0,1,0,https://fbref.com/en/players/6a81a181/Florian-Kath
2018,Freiburg,Bundesliga,Marc-Oliver Kempf,GER,DF,22,1995,10,6,0.6,4,0,0,2,0,0,1,0.1,0,0,0,1,0,0,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf
2018,Freiburg,Bundesliga,Ryan Kent,ENG,"FW,MF",20,1996,2.7,5,1.84,4,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/316de854/Ryan-Kent
2018,Freiburg,Bundesliga,Tim Kleindienst,GER,FW,21,1995,12.6,24,1.9,13,0,4,6,1,0,4,0.32,3,0,0,1,0,0,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
2018,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",21,1996,21.3,10,0.47,9,0,0,1,0,0,2,0.09,1,0,0,1,0,0,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2018,Freiburg,Bundesliga,Lukas Kübler,GER,DF,24,1992,12.8,7,0.55,5,2,0,0,0,0,2,0.16,2,0,0,0,0,0,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2018,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,21,1996,9.6,2,0.21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2018,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",26,1990,7.7,16,2.07,7,0,1,1,6,1,1,0.13,0,0,1,0,0,0,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2018,Freiburg,Bundesliga,Nils Petersen,GER,FW,28,1988,24.9,68,2.73,49,0,7,5,5,2,9,0.36,3,0,3,0,2,1,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2018,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",27,1989,5.5,24,4.36,16,8,0,0,0,0,4,0.73,1,3,0,0,0,0,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2018,Freiburg,Bundesliga,Julian Schuster,GER,"DF,MF",32,1985,14.5,30,2.06,9,19,0,2,0,0,2,0.14,0,2,0,0,0,0,https://fbref.com/en/players/d0421d25/Julian-Schuster
2018,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,25,1992,32.3,7,0.22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2018,Freiburg,Bundesliga,Vincent Sierro,SUI,"MF,FW",21,1995,2.4,7,2.96,4,1,0,1,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/92ffb8f9/Vincent-Sierro
2018,Freiburg,Bundesliga,Çağlar Söyüncü,TUR,DF,21,1996,23.9,6,0.25,5,0,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
2018,Freiburg,Bundesliga,Caleb Stanko,USA,"DF,MF",24,1993,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/381e52af/Caleb-Stanko
2018,Freiburg,Bundesliga,Pascal Stenzel,GER,"DF,MF",21,1996,21.6,28,1.3,18,3,3,2,0,2,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2018,Freiburg,Bundesliga,Marco Terrazzino,GER,"MF,FW",26,1991,16.5,61,3.68,50,1,3,0,6,1,2,0.12,1,0,0,0,1,0,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2018,Hamburger SV,Bundesliga,Stephan Ambrosius,GER,DF,18,1998,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2930c9d8/Stephan-Ambrosius
2018,Hamburger SV,Bundesliga,Jann-Fiete Arp,GER,FW,17,2000,9.4,13,1.38,5,0,4,1,1,2,1,0.11,0,0,1,0,0,0,https://fbref.com/en/players/c21fb312/Jann-Fiete-Arp
2018,Hamburger SV,Bundesliga,Dennis Diekmeier,GER,DF,27,1989,20.8,36,1.73,27,2,3,0,3,1,5,0.24,5,0,0,0,0,0,https://fbref.com/en/players/6873f3bc/Dennis-Diekmeier
2018,Hamburger SV,Bundesliga,Rick van Drongelen,NED,DF,18,1998,16,6,0.37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f0797d57/Rick-van-Drongelen
2018,Hamburger SV,Bundesliga,Albin Ekdal,SWE,MF,28,1989,12.3,21,1.71,17,0,0,0,2,2,2,0.16,1,0,0,0,0,1,https://fbref.com/en/players/f503ea63/Albin-Ekdal
2018,Hamburger SV,Bundesliga,Mohamed Gouaida,TUN,MF,24,1993,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d45472b2/Mohamed-Gouaida
2018,Hamburger SV,Bundesliga,André Hahn,GER,"FW,MF",26,1990,15.1,21,1.39,13,2,2,3,1,0,2,0.13,1,0,1,0,0,0,https://fbref.com/en/players/cd82452e/Andre-Hahn
2018,Hamburger SV,Bundesliga,Lewis Holtby,GER,"MF,FW",26,1990,13.3,35,2.63,25,0,2,3,5,0,4,0.3,1,0,1,2,0,0,https://fbref.com/en/players/410ab123/Lewis-Holtby
2018,Hamburger SV,Bundesliga,Aaron Hunt,GER,"MF,FW",30,1986,23.1,102,4.25,54,43,1,1,2,1,6,0.25,5,1,0,0,0,0,https://fbref.com/en/players/5f9f0531/Aaron-Hunt
2018,Hamburger SV,Bundesliga,Tatsuya Ito,JPN,"MF,FW",20,1997,11.2,36,3.2,21,0,6,1,8,0,4,0.36,2,0,0,0,2,0,https://fbref.com/en/players/6743cef5/Tatsuya-Ito
2018,Hamburger SV,Bundesliga,Vasilije Janjicic,SUI,MF,18,1998,3.6,5,1.41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8279c033/Vasilije-Janjicic
2018,Hamburger SV,Bundesliga,Bakery Jatta,GAM,"MF,FW",19,1998,3.3,6,1.82,5,0,0,0,1,0,1,0.3,1,0,0,0,0,0,https://fbref.com/en/players/34c313d5/Bakery-Jatta
2018,Hamburger SV,Bundesliga,Gideon Jung,GER,"MF,DF",22,1994,28.6,16,0.56,14,0,1,0,1,0,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/a2e7de6f/Gideon-Jung
2018,Hamburger SV,Bundesliga,Törles Knöll,GER,MF,19,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b883006f/Torles-Knoll
2018,Hamburger SV,Bundesliga,Filip Kostić,SRB,"FW,MF",24,1992,27.1,58,2.17,36,5,3,4,8,2,4,0.15,2,0,1,1,0,0,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2018,Hamburger SV,Bundesliga,Christian Mathenia,GER,GK,25,1992,24,5,0.21,2,3,0,0,0,0,1,0.04,0,1,0,0,0,0,https://fbref.com/en/players/4a15e95b/Christian-Mathenia
2018,Hamburger SV,Bundesliga,Ville Matti Steinmann,GER,MF,22,1995,6.6,12,1.81,8,1,2,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ee57792b/Ville-Matti-Steinmann
2018,Hamburger SV,Bundesliga,Mërgim Mavraj,ALB,DF,31,1986,16.1,2,0.12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0eb5720b/Mergim-Mavraj
2018,Hamburger SV,Bundesliga,Nicolai Müller,GER,"DF,MF",29,1987,1.1,1,3.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2018,Hamburger SV,Bundesliga,Kyriakos Papadopoulos,GRE,DF,25,1992,29,13,0.45,10,0,0,3,0,0,1,0.03,1,0,0,0,0,0,https://fbref.com/en/players/931b7c30/Kyriakos-Papadopoulos
2018,Hamburger SV,Bundesliga,Julian Pollersbeck,GER,GK,22,1994,10,1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck
2018,Hamburger SV,Bundesliga,Gōtoku Sakai,JPN,"DF,MF",26,1991,25.4,31,1.22,20,1,6,0,3,1,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/c8e25f78/Gotoku-Sakai
2018,Hamburger SV,Bundesliga,Sejad Salihović,BIH,MF,32,1984,4.1,13,3.16,8,4,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a4e14205/Sejad-Salihovic
2018,Hamburger SV,Bundesliga,Douglas Santos,BRA,DF,23,1994,26.4,52,1.97,37,6,7,1,0,1,2,0.08,1,1,0,0,0,0,https://fbref.com/en/players/c50e5bba/Douglas-Santos
2018,Hamburger SV,Bundesliga,Sven Schipplock,GER,"FW,MF",28,1988,3.8,8,2.11,5,0,0,2,1,0,1,0.26,0,0,0,1,0,0,https://fbref.com/en/players/53eeaf6a/Sven-Schipplock
2018,Hamburger SV,Bundesliga,Josha Vagnoman,GER,DF,16,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fb377d11/Josha-Vagnoman
2018,Hamburger SV,Bundesliga,Walace,BRA,MF,22,1995,14.6,19,1.3,18,0,0,1,0,0,3,0.2,2,0,0,1,0,0,https://fbref.com/en/players/26db8853/Walace
2018,Hamburger SV,Bundesliga,Luca Waldschmidt,GER,"MF,FW",21,1996,8.8,25,2.83,15,1,1,4,4,0,3,0.34,0,0,0,3,0,0,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2018,Hamburger SV,Bundesliga,Bobby Wood,USA,"FW,MF",24,1992,17.9,31,1.74,23,0,3,3,1,1,2,0.11,1,0,0,0,1,0,https://fbref.com/en/players/9853983f/Bobby-Wood
2018,Hannover 96,Bundesliga,Miiko Albornoz,CHI,DF,26,1990,7.8,15,1.92,12,0,0,1,2,0,3,0.38,3,0,0,0,0,0,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2018,Hannover 96,Bundesliga,Waldemar Anton,GER,"DF,MF",21,1996,25.3,11,0.43,9,0,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2018,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,27,1989,22.8,38,1.66,24,0,2,4,6,2,5,0.22,3,0,0,1,0,1,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2018,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,"FW,MF",20,1996,1.3,1,0.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2018,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"MF,FW",23,1994,23.8,87,3.66,63,0,7,5,10,2,7,0.29,5,0,0,1,1,0,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2018,Hannover 96,Bundesliga,Charlison Benschop,CUW,"MF,FW",27,1989,2,2,0.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fc93fdf1/Charlison-Benschop
2018,Hannover 96,Bundesliga,Josip Elez,CRO,DF,23,1994,8.6,3,0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/eafac393/Josip-Elez
2018,Hannover 96,Bundesliga,Michael Esser,GER,GK,29,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2018,Hannover 96,Bundesliga,Felipe,BRA,DF,30,1987,5.1,2,0.39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/de164de6/Felipe
2018,Hannover 96,Bundesliga,Iver Fossum,NOR,MF,21,1996,14.5,45,3.1,32,5,1,5,1,1,2,0.14,2,0,0,0,0,0,https://fbref.com/en/players/ce218223/Iver-Fossum
2018,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,24,1993,26.5,66,2.49,56,0,3,5,2,0,6,0.23,5,0,0,1,0,0,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
2018,Hannover 96,Bundesliga,Martin Harnik,AUT,"FW,MF",30,1987,21,38,1.81,28,1,5,3,1,0,6,0.29,5,0,0,1,0,0,https://fbref.com/en/players/99b7584f/Martin-Harnik
2018,Hannover 96,Bundesliga,Timo Hübers,GER,DF,21,1996,5,4,0.8,3,0,0,0,0,1,1,0.2,1,0,0,0,0,0,https://fbref.com/en/players/94302c52/Timo-Hubers
2018,Hannover 96,Bundesliga,Florian Hübner,GER,DF,26,1991,3.6,2,0.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e87ad81a/Florian-Hubner
2018,Hannover 96,Bundesliga,Jonathas,BRA,FW,28,1989,7,17,2.41,12,0,2,1,2,0,5,0.71,4,0,0,0,1,0,https://fbref.com/en/players/531807b3/Jonathas
2018,Hannover 96,Bundesliga,Kenan Karaman,TUR,"MF,FW",23,1994,9.5,19,2,13,0,3,2,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2018,Hannover 96,Bundesliga,Felix Klaus,GER,"MF,FW",24,1992,22,74,3.36,30,16,4,8,15,1,10,0.45,2,2,0,2,4,0,https://fbref.com/en/players/aeda1f69/Felix-Klaus
2018,Hannover 96,Bundesliga,Julian Korb,GER,DF,25,1992,26,40,1.54,33,2,2,1,1,1,4,0.15,4,0,0,0,0,0,https://fbref.com/en/players/3dffff26/Julian-Korb
2018,Hannover 96,Bundesliga,Sebastian Maier,GER,MF,23,1993,2.9,5,1.7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e8385ec4/Sebastian-Maier
2018,Hannover 96,Bundesliga,Linton Maina,GER,MF,18,1999,0.1,5,13.64,3,0,2,0,0,0,2,5.45,1,0,1,0,0,0,https://fbref.com/en/players/e5d85da8/Linton-Maina
2018,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,27,1990,26.4,52,1.97,40,3,3,3,3,0,4,0.15,2,0,1,0,1,0,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2018,Hannover 96,Bundesliga,Salif Sané,SEN,DF,26,1990,32,35,1.09,27,2,0,3,2,1,4,0.13,4,0,0,0,0,0,https://fbref.com/en/players/791abba1/Salif-Sane
2018,Hannover 96,Bundesliga,Manuel Schmiedebach,GER,MF,28,1988,1.8,6,3.27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d8f5dc3d/Manuel-Schmiedebach
2018,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,30,1987,25.8,74,2.87,22,47,0,0,5,0,8,0.31,3,5,0,0,0,0,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2018,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,27,1990,18.7,21,1.12,16,1,0,2,1,1,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2018,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,31,1985,31,3,0.1,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2018,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,30,1987,24.3,18,0.74,17,0,0,0,0,1,2,0.08,2,0,0,0,0,0,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2018,Hertha BSC,Bundesliga,Palkó Dárdai,HUN,FW,18,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/db7161ed/Palko-Dardai
2018,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,26,1990,18.2,31,1.71,22,3,2,1,3,0,4,0.22,4,0,0,0,0,0,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2018,Hertha BSC,Bundesliga,Ondrej Duda,SVK,MF,22,1994,8.3,14,1.69,10,0,4,0,0,0,1,0.12,1,0,0,0,0,0,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2018,Hertha BSC,Bundesliga,Alexander Esswein,GER,"FW,MF",27,1990,6.9,11,1.6,9,0,0,0,2,0,3,0.44,2,0,0,0,1,0,https://fbref.com/en/players/b48215cd/Alexander-Esswein
2018,Hertha BSC,Bundesliga,Genki Haraguchi,JPN,"MF,FW",26,1991,2.3,4,1.72,3,0,1,0,0,0,2,0.86,1,0,1,0,0,0,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2018,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,32,1984,16.1,31,1.93,22,0,2,4,2,1,6,0.37,5,0,1,0,0,0,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2018,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,32,1984,31,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2018,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",31,1985,24.5,34,1.39,27,0,3,1,3,0,4,0.16,4,0,0,0,0,0,https://fbref.com/en/players/2042d931/Salomon-Kalou
2018,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,29,1988,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2018,Hertha BSC,Bundesliga,Sebastian Langkamp,GER,DF,29,1988,10.6,1,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/74d70fb5/Sebastian-Langkamp
2018,Hertha BSC,Bundesliga,Valentino Lazaro,AUT,"MF,FW",21,1996,20.7,50,2.42,35,9,3,1,1,1,8,0.39,5,2,1,0,0,0,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2018,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,MF",26,1991,20.6,37,1.8,27,0,4,2,4,0,5,0.24,3,0,2,0,0,0,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2018,Hertha BSC,Bundesliga,Fabian Lustenberger,SUI,"MF,DF",29,1988,17.6,18,1.02,16,0,0,0,2,0,1,0.06,1,0,0,0,0,0,https://fbref.com/en/players/a63a995f/Fabian-Lustenberger
2018,Hertha BSC,Bundesliga,Arne Maier,GER,MF,18,1999,13.6,21,1.55,15,2,0,1,2,1,2,0.15,1,0,0,1,0,0,https://fbref.com/en/players/ab700320/Arne-Maier
2018,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"MF,DF",20,1997,4.7,7,1.49,6,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2018,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,30,1986,15.3,22,1.44,18,0,2,2,0,0,1,0.07,1,0,0,0,0,0,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2018,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,25,1992,33,53,1.61,23,25,2,1,1,1,9,0.27,3,5,0,1,0,0,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2018,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,22,1994,25.6,5,0.2,3,1,0,1,0,0,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/3376a776/Karim-Rekik
2018,Hertha BSC,Bundesliga,Julian Schieber,GER,"MF,FW",28,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/37c213cf/Julian-Schieber
2018,Hertha BSC,Bundesliga,Davie Selke,GER,FW,22,1995,21,48,2.29,24,0,7,6,11,0,10,0.48,3,0,1,2,4,0,https://fbref.com/en/players/1238a3f9/Davie-Selke
2018,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",22,1995,24.6,8,0.33,6,0,0,2,0,0,2,0.08,1,0,0,1,0,0,https://fbref.com/en/players/aad48be9/Niklas-Stark
2018,Hertha BSC,Bundesliga,Valentin Stocker,SUI,MF,28,1989,0.6,2,3.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6b85f966/Valentin-Stocker
2018,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,19,1997,7.4,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2018,Hertha BSC,Bundesliga,Mitchell Weiser,GER,"DF,FW",23,1994,22,66,3,39,19,3,0,4,1,4,0.18,2,1,0,0,1,0,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2018,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,22,1995,18.8,14,0.75,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2018,Hoffenheim,Bundesliga,Nadiem Amiri,GER,"MF,FW",20,1996,19.4,66,3.42,45,7,6,6,2,0,5,0.26,5,0,0,0,0,0,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2018,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,27,1990,34,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/47064058/Oliver-Baumann
2018,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,27,1990,6.1,5,0.82,2,0,1,1,1,0,3,0.49,0,0,1,1,1,0,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2018,Hoffenheim,Bundesliga,Kerem Demirbay,GER,MF,24,1993,13.5,62,4.61,37,13,5,0,4,3,5,0.37,4,1,0,0,0,0,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2018,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,19,1998,17.6,46,2.61,39,4,1,1,1,0,2,0.11,2,0,0,0,0,0,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2018,Hoffenheim,Bundesliga,Serge Gnabry,GER,"FW,DF",22,1995,16.7,65,3.93,39,3,13,4,3,3,13,0.79,7,0,3,1,1,1,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2018,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,MF,21,1995,21,49,2.33,41,1,3,2,2,0,4,0.19,3,0,0,1,0,0,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2018,Hoffenheim,Bundesliga,Robin Hack,GER,"FW,DF",18,1998,0.8,1,1.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0174ba21/Robin-Hack
2018,Hoffenheim,Bundesliga,Benjamin Hübner,GER,DF,28,1989,25.7,21,0.82,16,0,0,1,2,2,4,0.16,3,0,0,0,1,0,https://fbref.com/en/players/99de6b6f/Benjamin-Hubner
2018,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,"DF,MF",25,1992,24.4,49,2.01,38,4,0,2,4,1,8,0.33,8,0,0,0,0,0,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2018,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",26,1991,24.8,88,3.55,53,19,9,6,1,0,12,0.48,8,2,0,2,0,0,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2018,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,27,1990,10.8,8,0.74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2018,Hoffenheim,Bundesliga,Philipp Ochs,GER,"FW,DF",20,1997,0.8,2,2.43,0,0,0,2,0,0,1,1.22,0,0,0,1,0,0,https://fbref.com/en/players/78952998/Philipp-Ochs
2018,Hoffenheim,Bundesliga,Felix Passlack,GER,"MF,DF",19,1998,0.7,2,2.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5c899683/Felix-Passlack
2018,Hoffenheim,Bundesliga,Eugen Polanski,POL,MF,31,1986,2.9,5,1.72,5,0,0,0,0,0,1,0.34,1,0,0,0,0,0,https://fbref.com/en/players/fb2a63bb/Eugen-Polanski
2018,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,20,1997,8.4,8,0.95,7,0,0,1,0,0,1,0.12,1,0,0,0,0,0,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2018,Hoffenheim,Bundesliga,Lukas Rupp,GER,MF,26,1991,12.9,35,2.72,31,1,1,1,0,1,6,0.47,3,1,1,0,0,1,https://fbref.com/en/players/3faa1780/Lukas-Rupp
2018,Hoffenheim,Bundesliga,Nico Schulz,GER,"DF,MF",24,1993,19.8,58,2.93,50,1,3,2,2,0,9,0.46,5,0,1,1,2,0,https://fbref.com/en/players/fa274d97/Nico-Schulz
2018,Hoffenheim,Bundesliga,Ádám Szalai,HUN,FW,29,1987,10,18,1.81,13,0,2,3,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2018,Hoffenheim,Bundesliga,Jeremy Toljan,GER,"DF,MF",22,1994,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan
2018,Hoffenheim,Bundesliga,Mark Uth,GER,"FW,MF",25,1991,24.2,50,2.07,37,1,3,2,3,4,12,0.5,9,0,2,0,1,0,https://fbref.com/en/players/a3ddb1b9/Mark-Uth
2018,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,25,1991,31,22,0.71,20,1,0,0,1,0,5,0.16,5,0,0,0,0,0,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2018,Hoffenheim,Bundesliga,Sandro Wagner,GER,FW,29,1987,9.7,31,3.21,24,0,1,3,3,0,3,0.31,2,0,0,1,0,0,https://fbref.com/en/players/61b0b44d/Sandro-Wagner
2018,Hoffenheim,Bundesliga,Steven Zuber,SUI,"DF,MF",25,1991,15.9,33,2.07,25,0,3,1,4,0,4,0.25,3,0,1,0,0,0,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2018,Hoffenheim,Bundesliga,Robert Žulj,AUT,"MF,DF",25,1992,2.3,5,2.16,4,0,0,0,1,0,1,0.43,0,0,0,0,1,0,https://fbref.com/en/players/f2e3b81c/Robert-Zulj
2018,Köln,Bundesliga,Yann Aurel Bisseck,GER,"DF,FW",16,2000,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3963c25b/Yann-Aurel-Bisseck
2018,Köln,Bundesliga,Leonardo Bittencourt,GER,"MF,FW",23,1993,17.9,59,3.29,48,3,3,0,2,3,5,0.28,4,1,0,0,0,0,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
2018,Köln,Bundesliga,Christian Clemens,GER,"MF,FW",25,1991,7.2,17,2.38,13,3,0,1,0,0,1,0.14,1,0,0,0,0,0,https://fbref.com/en/players/612cb8d3/Christian-Clemens
2018,Köln,Bundesliga,Jhon Córdoba,COL,FW,24,1993,10.6,30,2.82,15,0,4,7,3,1,3,0.28,2,0,0,1,0,0,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
